SA2_NAME16	IncomeTotPersonal.max	Sex	workers
Berkeley - Lake Heights - Cringila		M	64
Berkeley - Lake Heights - Cringila		M	63
Berkeley - Lake Heights - Cringila		M	102
Berkeley - Lake Heights - Cringila		M	105
Berkeley - Lake Heights - Cringila		M	106
Berkeley - Lake Heights - Cringila		M	56
Berkeley - Lake Heights - Cringila		M	48
Berkeley - Lake Heights - Cringila		M	44
Berkeley - Lake Heights - Cringila		M	50
Berkeley - Lake Heights - Cringila		M	17
Berkeley - Lake Heights - Cringila	0	F	13
Berkeley - Lake Heights - Cringila	0	M	3
Berkeley - Lake Heights - Cringila	Inf	F	5
Berkeley - Lake Heights - Cringila	Inf	M	13
Port Kembla - Warrawong		F	151
Port Kembla - Warrawong		F	190
Port Kembla - Warrawong		F	224
Port Kembla - Warrawong		F	268
Port Kembla - Warrawong		F	428
Port Kembla - Warrawong		F	446
Port Kembla - Warrawong		F	446
Port Kembla - Warrawong		F	363
Port Kembla - Warrawong		F	232
Port Kembla - Warrawong		F	185
Port Kembla - Warrawong		F	130
Port Kembla - Warrawong		F	145
Port Kembla - Warrawong		F	48
Port Kembla - Warrawong		M	114
Port Kembla - Warrawong		M	94
Port Kembla - Warrawong		M	113
Port Kembla - Warrawong		M	114
Port Kembla - Warrawong		M	217
Port Kembla - Warrawong		M	304
Port Kembla - Warrawong		M	421
Port Kembla - Warrawong		M	561
Port Kembla - Warrawong		M	458
Port Kembla - Warrawong		M	532
Port Kembla - Warrawong		M	525
Port Kembla - Warrawong		M	791
Port Kembla - Warrawong		M	64
Port Kembla - Warrawong	0	F	23
Port Kembla - Warrawong	0	M	16
Port Kembla - Warrawong	Inf	F	44
Port Kembla - Warrawong	Inf	M	258
Windang - Primbee		F	6
Windang - Primbee		F	13
Windang - Primbee		F	17
Windang - Primbee		F	18
Windang - Primbee		F	30
Windang - Primbee		F	26
Windang - Primbee		F	22
Windang - Primbee		F	19
Windang - Primbee		F	12
Windang - Primbee		F	3
Windang - Primbee		F	3
Windang - Primbee		F	9
Windang - Primbee		F	4
Windang - Primbee		M	7
Windang - Primbee		M	9
Windang - Primbee		M	13
Windang - Primbee		M	11
Windang - Primbee		M	26
Windang - Primbee		M	29
Windang - Primbee		M	36
Windang - Primbee		M	29
Windang - Primbee		M	9
Windang - Primbee		M	17
Windang - Primbee		M	10
Windang - Primbee		M	8
Windang - Primbee		M	6
Windang - Primbee	Inf	F	3
Windang - Primbee	Inf	M	4
Illawarra Catchment Reserve		F	3
Illawarra Catchment Reserve		F	5
Illawarra Catchment Reserve		F	3
Illawarra Catchment Reserve		F	3
Illawarra Catchment Reserve		F	3
Illawarra Catchment Reserve		M	3
Illawarra Catchment Reserve		M	3
Illawarra Catchment Reserve		M	3
Illawarra Catchment Reserve		M	3
Illawarra Catchment Reserve		M	3
Illawarra Catchment Reserve		M	7
Illawarra Catchment Reserve		M	16
Illawarra Catchment Reserve	Inf	M	3
Albion Park - Macquarie Pass		F	97
Albion Park - Macquarie Pass		F	105
Albion Park - Macquarie Pass		F	113
Albion Park - Macquarie Pass		F	161
Albion Park - Macquarie Pass		F	208
Albion Park - Macquarie Pass		F	196
Albion Park - Macquarie Pass		F	188
Albion Park - Macquarie Pass		F	141
Albion Park - Macquarie Pass		F	88
Albion Park - Macquarie Pass		F	64
Albion Park - Macquarie Pass		F	61
Albion Park - Macquarie Pass		F	41
Albion Park - Macquarie Pass		F	17
Albion Park - Macquarie Pass		M	66
Albion Park - Macquarie Pass		M	45
Albion Park - Macquarie Pass		M	32
Albion Park - Macquarie Pass		M	50
Albion Park - Macquarie Pass		M	80
Albion Park - Macquarie Pass		M	90
Albion Park - Macquarie Pass		M	117
Albion Park - Macquarie Pass		M	132
Albion Park - Macquarie Pass		M	110
Albion Park - Macquarie Pass		M	68
Albion Park - Macquarie Pass		M	60
Albion Park - Macquarie Pass		M	55
Albion Park - Macquarie Pass		M	16
Albion Park - Macquarie Pass	0	F	17
Albion Park - Macquarie Pass	0	M	11
Albion Park - Macquarie Pass	Inf	F	7
Albion Park - Macquarie Pass	Inf	M	28
Albion Park Rail		F	71
Albion Park Rail		F	54
Albion Park Rail		F	69
Albion Park Rail		F	94
Albion Park Rail		F	153
Albion Park Rail		F	174
Albion Park Rail		F	114
Albion Park Rail		F	113
Albion Park Rail		F	52
Albion Park Rail		F	30
Albion Park Rail		F	9
Albion Park Rail		F	14
Albion Park Rail		F	20
Albion Park Rail		M	41
Albion Park Rail		M	45
Albion Park Rail		M	46
Albion Park Rail		M	57
Albion Park Rail		M	114
Albion Park Rail		M	156
Albion Park Rail		M	238
Albion Park Rail		M	219
Albion Park Rail		M	135
Albion Park Rail		M	116
Albion Park Rail		M	69
Albion Park Rail		M	74
Albion Park Rail		M	21
Albion Park Rail	0	F	12
Albion Park Rail	0	M	6
Albion Park Rail	Inf	F	5
Albion Park Rail	Inf	M	26
Kiama		F	136
Kiama		F	121
Kiama		F	130
Kiama		F	161
Kiama		F	244
Kiama		F	236
Kiama		F	193
Kiama		F	159
Kiama		F	80
Kiama		F	60
Kiama		F	40
Kiama		F	43
Kiama		F	17
Kiama		M	75
Kiama		M	59
Kiama		M	48
Kiama		M	59
Kiama		M	111
Kiama		M	124
Kiama		M	172
Kiama		M	156
Kiama		M	110
Kiama		M	91
Kiama		M	60
Kiama		M	76
Kiama		M	28
Kiama	0	F	11
Kiama	0	M	7
Kiama	Inf	F	14
Kiama	Inf	M	50
Kiama Downs - Minnamurra		F	17
Kiama Downs - Minnamurra		F	24
Kiama Downs - Minnamurra		F	28
Kiama Downs - Minnamurra		F	32
Kiama Downs - Minnamurra		F	36
Kiama Downs - Minnamurra		F	39
Kiama Downs - Minnamurra		F	30
Kiama Downs - Minnamurra		F	17
Kiama Downs - Minnamurra		F	13
Kiama Downs - Minnamurra		F	18
Kiama Downs - Minnamurra		F	6
Kiama Downs - Minnamurra		F	6
Kiama Downs - Minnamurra		F	4
Kiama Downs - Minnamurra		M	14
Kiama Downs - Minnamurra		M	18
Kiama Downs - Minnamurra		M	17
Kiama Downs - Minnamurra		M	19
Kiama Downs - Minnamurra		M	23
Kiama Downs - Minnamurra		M	23
Kiama Downs - Minnamurra		M	31
Kiama Downs - Minnamurra		M	44
Kiama Downs - Minnamurra		M	34
Kiama Downs - Minnamurra		M	34
Kiama Downs - Minnamurra		M	15
Kiama Downs - Minnamurra		M	22
Kiama Downs - Minnamurra		M	6
Kiama Downs - Minnamurra	0	F	9
Kiama Downs - Minnamurra	Inf	F	4
Kiama Downs - Minnamurra	Inf	M	5
Kiama Hinterland - Gerringong		F	73
Kiama Hinterland - Gerringong		F	90
Kiama Hinterland - Gerringong		F	75
Kiama Hinterland - Gerringong		F	133
Kiama Hinterland - Gerringong		F	125
Kiama Hinterland - Gerringong		F	112
Kiama Hinterland - Gerringong		F	109
Kiama Hinterland - Gerringong		F	61
Kiama Hinterland - Gerringong		F	43
Kiama Hinterland - Gerringong		F	33
Kiama Hinterland - Gerringong		F	20
Kiama Hinterland - Gerringong		F	25
Kiama Hinterland - Gerringong		F	20
Kiama Hinterland - Gerringong		M	49
Kiama Hinterland - Gerringong		M	49
Kiama Hinterland - Gerringong		M	50
Kiama Hinterland - Gerringong		M	49
Kiama Hinterland - Gerringong		M	93
Kiama Hinterland - Gerringong		M	96
Kiama Hinterland - Gerringong		M	93
Kiama Hinterland - Gerringong		M	127
Kiama Hinterland - Gerringong		M	82
Kiama Hinterland - Gerringong		M	63
Kiama Hinterland - Gerringong		M	42
Kiama Hinterland - Gerringong		M	57
Kiama Hinterland - Gerringong		M	9
Kiama Hinterland - Gerringong	0	F	8
Kiama Hinterland - Gerringong	0	M	8
Kiama Hinterland - Gerringong	Inf	F	24
Kiama Hinterland - Gerringong	Inf	M	47
Shellharbour - Flinders		F	85
Shellharbour - Flinders		F	118
Shellharbour - Flinders		F	105
Shellharbour - Flinders		F	110
Shellharbour - Flinders		F	153
Shellharbour - Flinders		F	131
Shellharbour - Flinders		F	144
Shellharbour - Flinders		F	109
Shellharbour - Flinders		F	65
Shellharbour - Flinders		F	67
Shellharbour - Flinders		F	57
Shellharbour - Flinders		F	45
Shellharbour - Flinders		F	21
Shellharbour - Flinders		M	51
Shellharbour - Flinders		M	43
Shellharbour - Flinders		M	54
Shellharbour - Flinders		M	63
Shellharbour - Flinders		M	91
Shellharbour - Flinders		M	136
Shellharbour - Flinders		M	133
Shellharbour - Flinders		M	203
Shellharbour - Flinders		M	154
Shellharbour - Flinders		M	178
Shellharbour - Flinders		M	115
Shellharbour - Flinders		M	145
Shellharbour - Flinders		M	25
Shellharbour - Flinders	0	F	18
Shellharbour - Flinders	0	M	14
Shellharbour - Flinders	Inf	F	13
Shellharbour - Flinders	Inf	M	36
Shellharbour - Oak Flats		F	255
Shellharbour - Oak Flats		F	339
Shellharbour - Oak Flats		F	289
Shellharbour - Oak Flats		F	311
Shellharbour - Oak Flats		F	492
Shellharbour - Oak Flats		F	523
Shellharbour - Oak Flats		F	421
Shellharbour - Oak Flats		F	301
Shellharbour - Oak Flats		F	191
Shellharbour - Oak Flats		F	136
Shellharbour - Oak Flats		F	118
Shellharbour - Oak Flats		F	87
Shellharbour - Oak Flats		F	32
Shellharbour - Oak Flats		M	161
Shellharbour - Oak Flats		M	129
Shellharbour - Oak Flats		M	106
Shellharbour - Oak Flats		M	127
Shellharbour - Oak Flats		M	201
Shellharbour - Oak Flats		M	275
Shellharbour - Oak Flats		M	331
Shellharbour - Oak Flats		M	352
Shellharbour - Oak Flats		M	202
Shellharbour - Oak Flats		M	185
Shellharbour - Oak Flats		M	153
Shellharbour - Oak Flats		M	185
Shellharbour - Oak Flats		M	41
Shellharbour - Oak Flats	0	F	27
Shellharbour - Oak Flats	0	M	15
Shellharbour - Oak Flats	Inf	F	29
Shellharbour - Oak Flats	Inf	M	53
Warilla		F	98
Warilla		F	132
Warilla		F	178
Warilla		F	203
Warilla		F	307
Warilla		F	317
Warilla		F	316
Warilla		F	254
Warilla		F	187
Warilla		F	138
Warilla		F	99
Warilla		F	119
Warilla		F	33
Warilla		M	67
Warilla		M	55
Warilla		M	70
Warilla		M	88
Warilla		M	136
Warilla		M	162
Warilla		M	202
Warilla		M	194
Warilla		M	123
Warilla		M	130
Warilla		M	71
Warilla		M	109
Warilla		M	23
Warilla	0	F	16
Warilla	0	M	11
Warilla	Inf	F	25
Warilla	Inf	M	56
Balgownie - Fairy Meadow		F	218
Balgownie - Fairy Meadow		F	242
Balgownie - Fairy Meadow		F	209
Balgownie - Fairy Meadow		F	259
Balgownie - Fairy Meadow		F	392
Balgownie - Fairy Meadow		F	326
Balgownie - Fairy Meadow		F	348
Balgownie - Fairy Meadow		F	268
Balgownie - Fairy Meadow		F	165
Balgownie - Fairy Meadow		F	142
Balgownie - Fairy Meadow		F	98
Balgownie - Fairy Meadow		F	111
Balgownie - Fairy Meadow		F	40
Balgownie - Fairy Meadow		M	152
Balgownie - Fairy Meadow		M	144
Balgownie - Fairy Meadow		M	131
Balgownie - Fairy Meadow		M	166
Balgownie - Fairy Meadow		M	213
Balgownie - Fairy Meadow		M	280
Balgownie - Fairy Meadow		M	410
Balgownie - Fairy Meadow		M	401
Balgownie - Fairy Meadow		M	219
Balgownie - Fairy Meadow		M	189
Balgownie - Fairy Meadow		M	151
Balgownie - Fairy Meadow		M	249
Balgownie - Fairy Meadow		M	34
Balgownie - Fairy Meadow	0	F	27
Balgownie - Fairy Meadow	0	M	17
Balgownie - Fairy Meadow	Inf	F	30
Balgownie - Fairy Meadow	Inf	M	136
Corrimal - Tarrawanna - Bellambi		F	95
Corrimal - Tarrawanna - Bellambi		F	141
Corrimal - Tarrawanna - Bellambi		F	139
Corrimal - Tarrawanna - Bellambi		F	168
Corrimal - Tarrawanna - Bellambi		F	232
Corrimal - Tarrawanna - Bellambi		F	286
Corrimal - Tarrawanna - Bellambi		F	213
Corrimal - Tarrawanna - Bellambi		F	200
Corrimal - Tarrawanna - Bellambi		F	122
Corrimal - Tarrawanna - Bellambi		F	92
Corrimal - Tarrawanna - Bellambi		F	66
Corrimal - Tarrawanna - Bellambi		F	43
Corrimal - Tarrawanna - Bellambi		F	32
Corrimal - Tarrawanna - Bellambi		M	49
Corrimal - Tarrawanna - Bellambi		M	53
Corrimal - Tarrawanna - Bellambi		M	62
Corrimal - Tarrawanna - Bellambi		M	91
Corrimal - Tarrawanna - Bellambi		M	119
Corrimal - Tarrawanna - Bellambi		M	164
Corrimal - Tarrawanna - Bellambi		M	213
Corrimal - Tarrawanna - Bellambi		M	203
Corrimal - Tarrawanna - Bellambi		M	130
Corrimal - Tarrawanna - Bellambi		M	123
Corrimal - Tarrawanna - Bellambi		M	80
Corrimal - Tarrawanna - Bellambi		M	94
Corrimal - Tarrawanna - Bellambi		M	39
Corrimal - Tarrawanna - Bellambi	0	F	18
Corrimal - Tarrawanna - Bellambi	0	M	17
Corrimal - Tarrawanna - Bellambi	Inf	F	19
Corrimal - Tarrawanna - Bellambi	Inf	M	50
Figtree - Keiraville		F	257
Figtree - Keiraville		F	277
Figtree - Keiraville		F	266
Figtree - Keiraville		F	288
Figtree - Keiraville		F	457
Figtree - Keiraville		F	390
Figtree - Keiraville		F	414
Figtree - Keiraville		F	393
Figtree - Keiraville		F	311
Figtree - Keiraville		F	279
Figtree - Keiraville		F	202
Figtree - Keiraville		F	257
Figtree - Keiraville		F	63
Figtree - Keiraville		M	161
Figtree - Keiraville		M	156
Figtree - Keiraville		M	124
Figtree - Keiraville		M	139
Figtree - Keiraville		M	190
Figtree - Keiraville		M	181
Figtree - Keiraville		M	203
Figtree - Keiraville		M	271
Figtree - Keiraville		M	253
Figtree - Keiraville		M	241
Figtree - Keiraville		M	204
Figtree - Keiraville		M	383
Figtree - Keiraville		M	30
Figtree - Keiraville	0	F	24
Figtree - Keiraville	0	M	23
Figtree - Keiraville	Inf	F	76
Figtree - Keiraville	Inf	M	170
Helensburgh		F	80
Helensburgh		F	79
Helensburgh		F	65
Helensburgh		F	87
Helensburgh		F	122
Helensburgh		F	124
Helensburgh		F	131
Helensburgh		F	89
Helensburgh		F	48
Helensburgh		F	51
Helensburgh		F	37
Helensburgh		F	32
Helensburgh		F	19
Helensburgh		M	39
Helensburgh		M	27
Helensburgh		M	38
Helensburgh		M	46
Helensburgh		M	52
Helensburgh		M	76
Helensburgh		M	98
Helensburgh		M	127
Helensburgh		M	85
Helensburgh		M	89
Helensburgh		M	75
Helensburgh		M	218
Helensburgh		M	8
Helensburgh	0	F	17
Helensburgh	0	M	7
Helensburgh	Inf	F	10
Helensburgh	Inf	M	67
Thirroul - Austinmer - Coalcliff		F	127
Thirroul - Austinmer - Coalcliff		F	100
Thirroul - Austinmer - Coalcliff		F	94
Thirroul - Austinmer - Coalcliff		F	122
Thirroul - Austinmer - Coalcliff		F	150
Thirroul - Austinmer - Coalcliff		F	157
Thirroul - Austinmer - Coalcliff		F	170
Thirroul - Austinmer - Coalcliff		F	125
Thirroul - Austinmer - Coalcliff		F	71
Thirroul - Austinmer - Coalcliff		F	59
Thirroul - Austinmer - Coalcliff		F	47
Thirroul - Austinmer - Coalcliff		F	39
Thirroul - Austinmer - Coalcliff		F	27
Thirroul - Austinmer - Coalcliff		M	63
Thirroul - Austinmer - Coalcliff		M	55
Thirroul - Austinmer - Coalcliff		M	51
Thirroul - Austinmer - Coalcliff		M	46
Thirroul - Austinmer - Coalcliff		M	71
Thirroul - Austinmer - Coalcliff		M	70
Thirroul - Austinmer - Coalcliff		M	117
Thirroul - Austinmer - Coalcliff		M	125
Thirroul - Austinmer - Coalcliff		M	109
Thirroul - Austinmer - Coalcliff		M	81
Thirroul - Austinmer - Coalcliff		M	56
Thirroul - Austinmer - Coalcliff		M	88
Thirroul - Austinmer - Coalcliff		M	23
Thirroul - Austinmer - Coalcliff	0	F	15
Thirroul - Austinmer - Coalcliff	0	M	5
Thirroul - Austinmer - Coalcliff	Inf	F	23
Thirroul - Austinmer - Coalcliff	Inf	M	68
Woonona - Bulli - Russell Vale		F	171
Woonona - Bulli - Russell Vale		F	158
Woonona - Bulli - Russell Vale		F	144
Woonona - Bulli - Russell Vale		F	189
Woonona - Bulli - Russell Vale		F	280
Woonona - Bulli - Russell Vale		F	236
Woonona - Bulli - Russell Vale		F	242
Woonona - Bulli - Russell Vale		F	205
Woonona - Bulli - Russell Vale		F	120
Woonona - Bulli - Russell Vale		F	100
Woonona - Bulli - Russell Vale		F	77
Woonona - Bulli - Russell Vale		F	61
Woonona - Bulli - Russell Vale		F	33
Woonona - Bulli - Russell Vale		M	90
Woonona - Bulli - Russell Vale		M	76
Woonona - Bulli - Russell Vale		M	63
Woonona - Bulli - Russell Vale		M	91
Woonona - Bulli - Russell Vale		M	123
Woonona - Bulli - Russell Vale		M	120
Woonona - Bulli - Russell Vale		M	163
Woonona - Bulli - Russell Vale		M	204
Woonona - Bulli - Russell Vale		M	145
Woonona - Bulli - Russell Vale		M	134
Woonona - Bulli - Russell Vale		M	98
Woonona - Bulli - Russell Vale		M	127
Woonona - Bulli - Russell Vale		M	22
Woonona - Bulli - Russell Vale	0	F	13
Woonona - Bulli - Russell Vale	0	M	8
Woonona - Bulli - Russell Vale	Inf	F	18
Woonona - Bulli - Russell Vale	Inf	M	66
Wollongong - East		F	449
Wollongong - East		F	606
Wollongong - East		F	605
Wollongong - East		F	797
Wollongong - East		F	1237
Wollongong - East		F	1556
Wollongong - East		F	1608
Wollongong - East		F	1646
Wollongong - East		F	1044
Wollongong - East		F	739
Wollongong - East		F	407
Wollongong - East		F	459
Wollongong - East		F	133
Wollongong - East		M	267
Wollongong - East		M	304
Wollongong - East		M	371
Wollongong - East		M	410
Wollongong - East		M	546
Wollongong - East		M	741
Wollongong - East		M	977
Wollongong - East		M	1165
Wollongong - East		M	922
Wollongong - East		M	864
Wollongong - East		M	677
Wollongong - East		M	1030
Wollongong - East		M	120
Wollongong - East	0	F	49
Wollongong - East	0	M	48
Wollongong - East	Inf	F	157
Wollongong - East	Inf	M	491
Wollongong - West		F	78
Wollongong - West		F	155
Wollongong - West		F	187
Wollongong - West		F	274
Wollongong - West		F	468
Wollongong - West		F	614
Wollongong - West		F	660
Wollongong - West		F	796
Wollongong - West		F	538
Wollongong - West		F	457
Wollongong - West		F	326
Wollongong - West		F	323
Wollongong - West		F	66
Wollongong - West		M	49
Wollongong - West		M	66
Wollongong - West		M	77
Wollongong - West		M	84
Wollongong - West		M	109
Wollongong - West		M	148
Wollongong - West		M	238
Wollongong - West		M	280
Wollongong - West		M	230
Wollongong - West		M	277
Wollongong - West		M	209
Wollongong - West		M	328
Wollongong - West		M	27
Wollongong - West	0	F	24
Wollongong - West	0	M	11
Wollongong - West	Inf	F	103
Wollongong - West	Inf	M	262
Bulahdelah - Stroud		F	47
Bulahdelah - Stroud		F	51
Bulahdelah - Stroud		F	59
Bulahdelah - Stroud		F	70
Bulahdelah - Stroud		F	83
Bulahdelah - Stroud		F	83
Bulahdelah - Stroud		F	64
Bulahdelah - Stroud		F	35
Bulahdelah - Stroud		F	26
Bulahdelah - Stroud		F	14
Bulahdelah - Stroud		F	26
Bulahdelah - Stroud		F	16
Bulahdelah - Stroud		F	7
Bulahdelah - Stroud		M	22
Bulahdelah - Stroud		M	23
Bulahdelah - Stroud		M	35
Bulahdelah - Stroud		M	37
Bulahdelah - Stroud		M	60
Bulahdelah - Stroud		M	108
Bulahdelah - Stroud		M	95
Bulahdelah - Stroud		M	83
Bulahdelah - Stroud		M	54
Bulahdelah - Stroud		M	37
Bulahdelah - Stroud		M	39
Bulahdelah - Stroud		M	82
Bulahdelah - Stroud		M	13
Bulahdelah - Stroud	0	F	12
Bulahdelah - Stroud	0	M	8
Bulahdelah - Stroud	Inf	F	9
Bulahdelah - Stroud	Inf	M	21
Forster		F	128
Forster		F	147
Forster		F	169
Forster		F	223
Forster		F	372
Forster		F	390
Forster		F	323
Forster		F	211
Forster		F	136
Forster		F	82
Forster		F	62
Forster		F	50
Forster		F	50
Forster		M	107
Forster		M	81
Forster		M	105
Forster		M	105
Forster		M	195
Forster		M	269
Forster		M	287
Forster		M	225
Forster		M	147
Forster		M	110
Forster		M	86
Forster		M	92
Forster		M	34
Forster	0	F	29
Forster	0	M	14
Forster	Inf	F	20
Forster	Inf	M	37
Forster-Tuncurry Region		F	36
Forster-Tuncurry Region		F	39
Forster-Tuncurry Region		F	55
Forster-Tuncurry Region		F	69
Forster-Tuncurry Region		F	78
Forster-Tuncurry Region		F	67
Forster-Tuncurry Region		F	49
Forster-Tuncurry Region		F	41
Forster-Tuncurry Region		F	16
Forster-Tuncurry Region		F	11
Forster-Tuncurry Region		F	19
Forster-Tuncurry Region		F	7
Forster-Tuncurry Region		F	10
Forster-Tuncurry Region		M	18
Forster-Tuncurry Region		M	32
Forster-Tuncurry Region		M	22
Forster-Tuncurry Region		M	42
Forster-Tuncurry Region		M	69
Forster-Tuncurry Region		M	81
Forster-Tuncurry Region		M	78
Forster-Tuncurry Region		M	80
Forster-Tuncurry Region		M	51
Forster-Tuncurry Region		M	25
Forster-Tuncurry Region		M	21
Forster-Tuncurry Region		M	27
Forster-Tuncurry Region		M	15
Forster-Tuncurry Region	0	F	7
Forster-Tuncurry Region	0	M	7
Forster-Tuncurry Region	Inf	F	3
Forster-Tuncurry Region	Inf	M	10
Tuncurry		F	48
Tuncurry		F	57
Tuncurry		F	86
Tuncurry		F	145
Tuncurry		F	189
Tuncurry		F	227
Tuncurry		F	182
Tuncurry		F	113
Tuncurry		F	62
Tuncurry		F	40
Tuncurry		F	32
Tuncurry		F	28
Tuncurry		F	21
Tuncurry		M	27
Tuncurry		M	35
Tuncurry		M	44
Tuncurry		M	59
Tuncurry		M	124
Tuncurry		M	143
Tuncurry		M	182
Tuncurry		M	133
Tuncurry		M	86
Tuncurry		M	64
Tuncurry		M	45
Tuncurry		M	60
Tuncurry		M	26
Tuncurry	0	F	3
Tuncurry	0	M	6
Tuncurry	Inf	F	18
Tuncurry	Inf	M	33
Kempsey		F	155
Kempsey		F	133
Kempsey		F	220
Kempsey		F	276
Kempsey		F	483
Kempsey		F	605
Kempsey		F	431
Kempsey		F	392
Kempsey		F	218
Kempsey		F	181
Kempsey		F	153
Kempsey		F	103
Kempsey		F	60
Kempsey		M	117
Kempsey		M	86
Kempsey		M	108
Kempsey		M	165
Kempsey		M	290
Kempsey		M	429
Kempsey		M	497
Kempsey		M	437
Kempsey		M	253
Kempsey		M	201
Kempsey		M	167
Kempsey		M	180
Kempsey		M	66
Kempsey	0	F	20
Kempsey	0	M	19
Kempsey	Inf	F	16
Kempsey	Inf	M	67
Kempsey Region		F	39
Kempsey Region		F	57
Kempsey Region		F	62
Kempsey Region		F	75
Kempsey Region		F	103
Kempsey Region		F	82
Kempsey Region		F	66
Kempsey Region		F	43
Kempsey Region		F	34
Kempsey Region		F	22
Kempsey Region		F	15
Kempsey Region		F	10
Kempsey Region		F	13
Kempsey Region		M	36
Kempsey Region		M	53
Kempsey Region		M	84
Kempsey Region		M	77
Kempsey Region		M	89
Kempsey Region		M	129
Kempsey Region		M	131
Kempsey Region		M	143
Kempsey Region		M	76
Kempsey Region		M	47
Kempsey Region		M	65
Kempsey Region		M	57
Kempsey Region		M	15
Kempsey Region	0	F	21
Kempsey Region	0	M	30
Kempsey Region	Inf	F	13
Kempsey Region	Inf	M	47
Macksville - Scotts Head		F	41
Macksville - Scotts Head		F	57
Macksville - Scotts Head		F	55
Macksville - Scotts Head		F	114
Macksville - Scotts Head		F	160
Macksville - Scotts Head		F	190
Macksville - Scotts Head		F	173
Macksville - Scotts Head		F	106
Macksville - Scotts Head		F	77
Macksville - Scotts Head		F	52
Macksville - Scotts Head		F	41
Macksville - Scotts Head		F	23
Macksville - Scotts Head		F	23
Macksville - Scotts Head		M	23
Macksville - Scotts Head		M	31
Macksville - Scotts Head		M	52
Macksville - Scotts Head		M	54
Macksville - Scotts Head		M	94
Macksville - Scotts Head		M	145
Macksville - Scotts Head		M	227
Macksville - Scotts Head		M	241
Macksville - Scotts Head		M	136
Macksville - Scotts Head		M	90
Macksville - Scotts Head		M	69
Macksville - Scotts Head		M	60
Macksville - Scotts Head		M	26
Macksville - Scotts Head	0	F	11
Macksville - Scotts Head	0	M	14
Macksville - Scotts Head	Inf	F	15
Macksville - Scotts Head	Inf	M	42
Nambucca Heads		F	57
Nambucca Heads		F	70
Nambucca Heads		F	88
Nambucca Heads		F	104
Nambucca Heads		F	186
Nambucca Heads		F	183
Nambucca Heads		F	137
Nambucca Heads		F	83
Nambucca Heads		F	60
Nambucca Heads		F	38
Nambucca Heads		F	35
Nambucca Heads		F	29
Nambucca Heads		F	22
Nambucca Heads		M	34
Nambucca Heads		M	39
Nambucca Heads		M	53
Nambucca Heads		M	65
Nambucca Heads		M	81
Nambucca Heads		M	118
Nambucca Heads		M	98
Nambucca Heads		M	101
Nambucca Heads		M	52
Nambucca Heads		M	53
Nambucca Heads		M	35
Nambucca Heads		M	27
Nambucca Heads		M	18
Nambucca Heads	0	F	7
Nambucca Heads	0	M	8
Nambucca Heads	Inf	F	8
Nambucca Heads	Inf	M	17
Nambucca Heads Region		F	26
Nambucca Heads Region		F	40
Nambucca Heads Region		F	40
Nambucca Heads Region		F	57
Nambucca Heads Region		F	72
Nambucca Heads Region		F	58
Nambucca Heads Region		F	56
Nambucca Heads Region		F	27
Nambucca Heads Region		F	14
Nambucca Heads Region		F	16
Nambucca Heads Region		F	14
Nambucca Heads Region		F	14
Nambucca Heads Region		F	10
Nambucca Heads Region		M	24
Nambucca Heads Region		M	43
Nambucca Heads Region		M	46
Nambucca Heads Region		M	59
Nambucca Heads Region		M	71
Nambucca Heads Region		M	95
Nambucca Heads Region		M	83
Nambucca Heads Region		M	71
Nambucca Heads Region		M	49
Nambucca Heads Region		M	32
Nambucca Heads Region		M	27
Nambucca Heads Region		M	44
Nambucca Heads Region		M	18
Nambucca Heads Region	0	F	8
Nambucca Heads Region	0	M	16
Nambucca Heads Region	Inf	F	6
Nambucca Heads Region	Inf	M	33
South West Rocks		F	32
South West Rocks		F	50
South West Rocks		F	53
South West Rocks		F	73
South West Rocks		F	115
South West Rocks		F	77
South West Rocks		F	68
South West Rocks		F	33
South West Rocks		F	30
South West Rocks		F	8
South West Rocks		F	6
South West Rocks		F	11
South West Rocks		F	10
South West Rocks		M	22
South West Rocks		M	24
South West Rocks		M	43
South West Rocks		M	39
South West Rocks		M	47
South West Rocks		M	50
South West Rocks		M	69
South West Rocks		M	66
South West Rocks		M	31
South West Rocks		M	23
South West Rocks		M	14
South West Rocks		M	13
South West Rocks		M	7
South West Rocks	0	F	6
South West Rocks	0	M	7
South West Rocks	Inf	F	3
South West Rocks	Inf	M	10
Lord Howe Island		F	4
Lord Howe Island		F	3
Lord Howe Island		F	8
Lord Howe Island		F	8
Lord Howe Island		F	4
Lord Howe Island		F	16
Lord Howe Island		F	21
Lord Howe Island		F	10
Lord Howe Island		F	6
Lord Howe Island		F	3
Lord Howe Island		F	3
Lord Howe Island		F	3
Lord Howe Island		F	3
Lord Howe Island		M	3
Lord Howe Island		M	9
Lord Howe Island		M	22
Lord Howe Island		M	11
Lord Howe Island		M	22
Lord Howe Island		M	6
Lord Howe Island		M	10
Lord Howe Island		M	5
Lord Howe Island		M	10
Lord Howe Island		M	7
Laurieton - Bonny Hills		F	99
Laurieton - Bonny Hills		F	119
Laurieton - Bonny Hills		F	160
Laurieton - Bonny Hills		F	127
Laurieton - Bonny Hills		F	264
Laurieton - Bonny Hills		F	250
Laurieton - Bonny Hills		F	186
Laurieton - Bonny Hills		F	109
Laurieton - Bonny Hills		F	74
Laurieton - Bonny Hills		F	73
Laurieton - Bonny Hills		F	53
Laurieton - Bonny Hills		F	43
