LGA_NAME16	EmploymentStatus	IncomeTotPersonal.max	Sex	workers
Upper Hunter Shire (A)	Contributing family workers	26250	F	9
Upper Hunter Shire (A)	Contributing family workers	26250	M	15
Upper Hunter Shire (A)	Contributing family workers	34125	F	21
Upper Hunter Shire (A)	Contributing family workers	34125	M	11
Upper Hunter Shire (A)	Contributing family workers	42000	F	8
Upper Hunter Shire (A)	Contributing family workers	42000	M	15
Upper Hunter Shire (A)	Contributing family workers	52500	F	3
Upper Hunter Shire (A)	Contributing family workers	52500	M	4
Upper Hunter Shire (A)	Contributing family workers	65625	F	9
Upper Hunter Shire (A)	Contributing family workers	65625	M	8
Upper Hunter Shire (A)	Contributing family workers	78750	F	4
Upper Hunter Shire (A)	Contributing family workers	78750	M	7
Upper Hunter Shire (A)	Contributing family workers	91875	F	3
Upper Hunter Shire (A)	Contributing family workers	91875	M	3
Upper Hunter Shire (A)	Contributing family workers	105000	M	3
Upper Hunter Shire (A)	Contributing family workers	157500	F	3
Upper Hunter Shire (A)	Contributing family workers	157500	M	5
Upper Hunter Shire (A)	Contributing family workers	Inf	M	7
Upper Hunter Shire (A)	Employee	0	F	7
Upper Hunter Shire (A)	Employee	0	M	7
Upper Hunter Shire (A)	Employee	7875	F	102
Upper Hunter Shire (A)	Employee	7875	M	65
Upper Hunter Shire (A)	Employee	15750	F	148
Upper Hunter Shire (A)	Employee	15750	M	32
Upper Hunter Shire (A)	Employee	21000	F	136
Upper Hunter Shire (A)	Employee	21000	M	46
Upper Hunter Shire (A)	Employee	26250	F	170
Upper Hunter Shire (A)	Employee	26250	M	67
Upper Hunter Shire (A)	Employee	34125	F	285
Upper Hunter Shire (A)	Employee	34125	M	134
Upper Hunter Shire (A)	Employee	42000	F	369
Upper Hunter Shire (A)	Employee	42000	M	241
Upper Hunter Shire (A)	Employee	52500	F	326
Upper Hunter Shire (A)	Employee	52500	M	302
Upper Hunter Shire (A)	Employee	65625	F	210
Upper Hunter Shire (A)	Employee	65625	M	261
Upper Hunter Shire (A)	Employee	78750	F	107
Upper Hunter Shire (A)	Employee	78750	M	150
Upper Hunter Shire (A)	Employee	91875	F	93
Upper Hunter Shire (A)	Employee	91875	M	94
Upper Hunter Shire (A)	Employee	105000	F	76
Upper Hunter Shire (A)	Employee	105000	M	65
Upper Hunter Shire (A)	Employee	157500	F	62
Upper Hunter Shire (A)	Employee	157500	M	83
Upper Hunter Shire (A)	Employee	Inf	F	14
Upper Hunter Shire (A)	Employee	Inf	M	45
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	0	M	4
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	15750	F	3
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	15750	M	3
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	21000	F	14
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	21000	M	10
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	26250	F	3
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	26250	M	13
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	34125	F	15
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	34125	M	12
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	42000	F	11
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	42000	M	13
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	52500	F	16
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	52500	M	25
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	65625	F	15
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	65625	M	24
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	78750	M	20
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	91875	F	3
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	91875	M	17
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	105000	F	3
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	105000	M	10
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	157500	F	11
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	157500	M	21
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	Inf	F	7
Upper Hunter Shire (A)	Owner managers of incorporated enterprises	Inf	M	29
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	0	F	10
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	0	M	13
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	7875	F	12
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	7875	M	10
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	15750	F	21
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	15750	M	16
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	21000	F	32
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	21000	M	16
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	26250	F	24
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	26250	M	22
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	34125	F	34
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	34125	M	38
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	42000	F	23
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	42000	M	48
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	52500	F	21
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	52500	M	31
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	65625	F	13
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	65625	M	46
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	78750	F	16
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	78750	M	32
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	91875	F	4
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	91875	M	20
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	105000	F	3
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	105000	M	15
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	157500	F	5
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	157500	M	13
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	Inf	F	7
Upper Hunter Shire (A)	Owner managers of unincorporated enterprises	Inf	M	24
Upper Hunter Shire (A)	Status in employment not stated	7875	F	6
Upper Hunter Shire (A)	Status in employment not stated	15750	F	4
Upper Hunter Shire (A)	Status in employment not stated	15750	M	3
Upper Hunter Shire (A)	Status in employment not stated	21000	M	3
Upper Hunter Shire (A)	Status in employment not stated	26250	F	3
Upper Hunter Shire (A)	Status in employment not stated	34125	F	5
Upper Hunter Shire (A)	Status in employment not stated	34125	M	4
Upper Hunter Shire (A)	Status in employment not stated	42000	F	3
Upper Hunter Shire (A)	Status in employment not stated	42000	M	4
Upper Hunter Shire (A)	Status in employment not stated	52500	F	11
Upper Hunter Shire (A)	Status in employment not stated	52500	M	7
Upper Hunter Shire (A)	Status in employment not stated	65625	M	6
Upper Hunter Shire (A)	Status in employment not stated	78750	M	3
Upper Hunter Shire (A)	Status in employment not stated	91875	F	4
Upper Hunter Shire (A)	Status in employment not stated	91875	M	5
Upper Hunter Shire (A)	Status in employment not stated	105000	M	3
Upper Hunter Shire (A)	Status in employment not stated	157500	F	5
Upper Hunter Shire (A)	Status in employment not stated	Inf	M	3
Upper Lachlan Shire (A)	Contributing family workers	0	F	12
Upper Lachlan Shire (A)	Contributing family workers	0	M	20
Upper Lachlan Shire (A)	Contributing family workers	7875	F	15
Upper Lachlan Shire (A)	Contributing family workers	7875	M	10
Upper Lachlan Shire (A)	Contributing family workers	15750	F	11
Upper Lachlan Shire (A)	Contributing family workers	15750	M	25
Upper Lachlan Shire (A)	Contributing family workers	21000	F	8
Upper Lachlan Shire (A)	Contributing family workers	21000	M	14
Upper Lachlan Shire (A)	Contributing family workers	26250	F	9
Upper Lachlan Shire (A)	Contributing family workers	26250	M	23
Upper Lachlan Shire (A)	Contributing family workers	34125	F	20
Upper Lachlan Shire (A)	Contributing family workers	34125	M	31
Upper Lachlan Shire (A)	Contributing family workers	42000	F	13
Upper Lachlan Shire (A)	Contributing family workers	42000	M	28
Upper Lachlan Shire (A)	Contributing family workers	52500	F	4
Upper Lachlan Shire (A)	Contributing family workers	52500	M	18
Upper Lachlan Shire (A)	Contributing family workers	65625	F	4
Upper Lachlan Shire (A)	Contributing family workers	65625	M	14
Upper Lachlan Shire (A)	Contributing family workers	78750	F	3
Upper Lachlan Shire (A)	Contributing family workers	78750	M	12
Upper Lachlan Shire (A)	Contributing family workers	91875	F	3
Upper Lachlan Shire (A)	Contributing family workers	91875	M	4
Upper Lachlan Shire (A)	Contributing family workers	105000	M	5
Upper Lachlan Shire (A)	Contributing family workers	157500	F	8
Upper Lachlan Shire (A)	Contributing family workers	157500	M	5
Upper Lachlan Shire (A)	Contributing family workers	Inf	M	3
Upper Lachlan Shire (A)	Employee	0	F	5
Upper Lachlan Shire (A)	Employee	0	M	4
Upper Lachlan Shire (A)	Employee	7875	F	51
Upper Lachlan Shire (A)	Employee	7875	M	19
Upper Lachlan Shire (A)	Employee	15750	F	54
Upper Lachlan Shire (A)	Employee	15750	M	24
Upper Lachlan Shire (A)	Employee	21000	F	61
Upper Lachlan Shire (A)	Employee	21000	M	31
Upper Lachlan Shire (A)	Employee	26250	F	74
Upper Lachlan Shire (A)	Employee	26250	M	33
Upper Lachlan Shire (A)	Employee	34125	F	113
Upper Lachlan Shire (A)	Employee	34125	M	46
Upper Lachlan Shire (A)	Employee	42000	F	99
Upper Lachlan Shire (A)	Employee	42000	M	72
Upper Lachlan Shire (A)	Employee	52500	F	90
Upper Lachlan Shire (A)	Employee	52500	M	102
Upper Lachlan Shire (A)	Employee	65625	F	73
Upper Lachlan Shire (A)	Employee	65625	M	93
Upper Lachlan Shire (A)	Employee	78750	F	35
Upper Lachlan Shire (A)	Employee	78750	M	55
Upper Lachlan Shire (A)	Employee	91875	F	31
Upper Lachlan Shire (A)	Employee	91875	M	51
Upper Lachlan Shire (A)	Employee	105000	F	18
Upper Lachlan Shire (A)	Employee	105000	M	23
Upper Lachlan Shire (A)	Employee	157500	F	19
Upper Lachlan Shire (A)	Employee	157500	M	55
Upper Lachlan Shire (A)	Employee	Inf	F	9
Upper Lachlan Shire (A)	Employee	Inf	M	16
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	15750	M	4
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	21000	M	3
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	26250	F	9
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	26250	M	4
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	34125	F	8
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	34125	M	10
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	42000	F	4
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	42000	M	17
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	52500	F	10
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	52500	M	14
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	65625	F	6
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	65625	M	21
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	78750	F	3
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	78750	M	11
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	91875	F	3
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	91875	M	5
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	105000	M	6
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	157500	F	3
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	157500	M	12
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	Inf	F	3
Upper Lachlan Shire (A)	Owner managers of incorporated enterprises	Inf	M	9
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	0	F	3
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	0	M	4
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	7875	F	3
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	7875	M	3
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	15750	F	16
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	15750	M	9
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	21000	F	18
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	21000	M	18
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	26250	F	14
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	26250	M	36
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	34125	F	18
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	34125	M	42
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	42000	F	18
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	42000	M	38
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	52500	F	13
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	52500	M	47
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	65625	F	16
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	65625	M	59
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	78750	F	3
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	78750	M	24
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	91875	F	14
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	91875	M	23
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	105000	F	3
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	105000	M	12
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	157500	F	6
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	157500	M	21
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	Inf	F	6
Upper Lachlan Shire (A)	Owner managers of unincorporated enterprises	Inf	M	28
Upper Lachlan Shire (A)	Status in employment not stated	7875	F	4
Upper Lachlan Shire (A)	Status in employment not stated	15750	F	3
Upper Lachlan Shire (A)	Status in employment not stated	26250	F	5
Upper Lachlan Shire (A)	Status in employment not stated	42000	F	3
Upper Lachlan Shire (A)	Status in employment not stated	42000	M	8
Upper Lachlan Shire (A)	Status in employment not stated	52500	M	3
Upper Lachlan Shire (A)	Status in employment not stated	65625	M	3
Upper Lachlan Shire (A)	Status in employment not stated	Inf	M	3
Uralla (A)	Contributing family workers	0	F	8
Uralla (A)	Contributing family workers	0	M	5
Uralla (A)	Contributing family workers	7875	F	8
Uralla (A)	Contributing family workers	7875	M	9
Uralla (A)	Contributing family workers	15750	F	10
Uralla (A)	Contributing family workers	15750	M	11
Uralla (A)	Contributing family workers	21000	F	7
Uralla (A)	Contributing family workers	21000	M	11
Uralla (A)	Contributing family workers	26250	F	4
Uralla (A)	Contributing family workers	26250	M	3
Uralla (A)	Contributing family workers	34125	F	6
Uralla (A)	Contributing family workers	34125	M	13
Uralla (A)	Contributing family workers	42000	F	6
Uralla (A)	Contributing family workers	42000	M	3
Uralla (A)	Contributing family workers	52500	F	3
Uralla (A)	Contributing family workers	52500	M	5
Uralla (A)	Contributing family workers	65625	M	4
Uralla (A)	Contributing family workers	78750	F	4
Uralla (A)	Contributing family workers	91875	F	4
Uralla (A)	Contributing family workers	91875	M	3
Uralla (A)	Contributing family workers	105000	F	3
Uralla (A)	Contributing family workers	157500	M	6
Uralla (A)	Employee	7875	F	24
Uralla (A)	Employee	7875	M	6
Uralla (A)	Employee	15750	F	37
Uralla (A)	Employee	15750	M	6
Uralla (A)	Employee	21000	F	29
Uralla (A)	Employee	21000	M	14
Uralla (A)	Employee	26250	F	36
Uralla (A)	Employee	26250	M	16
Uralla (A)	Employee	34125	F	56
Uralla (A)	Employee	34125	M	43
Uralla (A)	Employee	42000	F	64
Uralla (A)	Employee	42000	M	58
Uralla (A)	Employee	52500	F	46
Uralla (A)	Employee	52500	M	76
Uralla (A)	Employee	65625	F	35
Uralla (A)	Employee	65625	M	68
Uralla (A)	Employee	78750	F	11
Uralla (A)	Employee	78750	M	32
Uralla (A)	Employee	91875	F	12
Uralla (A)	Employee	91875	M	15
Uralla (A)	Employee	105000	F	15
Uralla (A)	Employee	105000	M	20
Uralla (A)	Employee	157500	F	12
Uralla (A)	Employee	157500	M	23
Uralla (A)	Employee	Inf	M	4
Uralla (A)	Owner managers of incorporated enterprises	15750	F	3
Uralla (A)	Owner managers of incorporated enterprises	15750	M	3
Uralla (A)	Owner managers of incorporated enterprises	21000	F	7
Uralla (A)	Owner managers of incorporated enterprises	26250	F	5
Uralla (A)	Owner managers of incorporated enterprises	26250	M	6
Uralla (A)	Owner managers of incorporated enterprises	34125	F	5
Uralla (A)	Owner managers of incorporated enterprises	34125	M	9
Uralla (A)	Owner managers of incorporated enterprises	42000	F	5
Uralla (A)	Owner managers of incorporated enterprises	42000	M	9
Uralla (A)	Owner managers of incorporated enterprises	52500	F	7
Uralla (A)	Owner managers of incorporated enterprises	52500	M	6
Uralla (A)	Owner managers of incorporated enterprises	65625	F	3
Uralla (A)	Owner managers of incorporated enterprises	65625	M	6
Uralla (A)	Owner managers of incorporated enterprises	78750	M	3
Uralla (A)	Owner managers of incorporated enterprises	91875	M	3
Uralla (A)	Owner managers of incorporated enterprises	105000	M	3
Uralla (A)	Owner managers of incorporated enterprises	157500	F	3
Uralla (A)	Owner managers of incorporated enterprises	157500	M	7
Uralla (A)	Owner managers of incorporated enterprises	Inf	M	3
Uralla (A)	Owner managers of unincorporated enterprises	0	F	4
Uralla (A)	Owner managers of unincorporated enterprises	7875	F	6
Uralla (A)	Owner managers of unincorporated enterprises	7875	M	4
Uralla (A)	Owner managers of unincorporated enterprises	15750	F	14
Uralla (A)	Owner managers of unincorporated enterprises	15750	M	7
Uralla (A)	Owner managers of unincorporated enterprises	21000	F	8
Uralla (A)	Owner managers of unincorporated enterprises	21000	M	22
Uralla (A)	Owner managers of unincorporated enterprises	26250	F	10
Uralla (A)	Owner managers of unincorporated enterprises	26250	M	8
Uralla (A)	Owner managers of unincorporated enterprises	34125	F	13
Uralla (A)	Owner managers of unincorporated enterprises	34125	M	32
Uralla (A)	Owner managers of unincorporated enterprises	42000	F	18
Uralla (A)	Owner managers of unincorporated enterprises	42000	M	28
Uralla (A)	Owner managers of unincorporated enterprises	52500	F	6
Uralla (A)	Owner managers of unincorporated enterprises	52500	M	29
Uralla (A)	Owner managers of unincorporated enterprises	65625	F	15
Uralla (A)	Owner managers of unincorporated enterprises	65625	M	20
Uralla (A)	Owner managers of unincorporated enterprises	78750	F	5
Uralla (A)	Owner managers of unincorporated enterprises	78750	M	16
Uralla (A)	Owner managers of unincorporated enterprises	91875	F	3
Uralla (A)	Owner managers of unincorporated enterprises	91875	M	8
Uralla (A)	Owner managers of unincorporated enterprises	105000	M	8
Uralla (A)	Owner managers of unincorporated enterprises	157500	M	10
Uralla (A)	Owner managers of unincorporated enterprises	Inf	M	6
Uralla (A)	Status in employment not stated	15750	M	3
Uralla (A)	Status in employment not stated	21000	F	3
Uralla (A)	Status in employment not stated	34125	M	3
Uralla (A)	Status in employment not stated	42000	F	3
Uralla (A)	Status in employment not stated	42000	M	3
Uralla (A)	Status in employment not stated	52500	M	3
Uralla (A)	Status in employment not stated	65625	F	3
Uralla (A)	Status in employment not stated	65625	M	4
Wagga Wagga (C)	Contributing family workers	0	F	46
Wagga Wagga (C)	Contributing family workers	0	M	28
Wagga Wagga (C)	Contributing family workers	7875	F	17
Wagga Wagga (C)	Contributing family workers	7875	M	25
Wagga Wagga (C)	Contributing family workers	15750	F	26
Wagga Wagga (C)	Contributing family workers	15750	M	28
Wagga Wagga (C)	Contributing family workers	21000	F	27
Wagga Wagga (C)	Contributing family workers	21000	M	24
Wagga Wagga (C)	Contributing family workers	26250	F	14
Wagga Wagga (C)	Contributing family workers	26250	M	15
Wagga Wagga (C)	Contributing family workers	34125	F	27
Wagga Wagga (C)	Contributing family workers	34125	M	30
Wagga Wagga (C)	Contributing family workers	42000	F	22
Wagga Wagga (C)	Contributing family workers	42000	M	16
Wagga Wagga (C)	Contributing family workers	52500	F	15
Wagga Wagga (C)	Contributing family workers	52500	M	13
Wagga Wagga (C)	Contributing family workers	65625	F	16
Wagga Wagga (C)	Contributing family workers	65625	M	20
Wagga Wagga (C)	Contributing family workers	78750	F	11
Wagga Wagga (C)	Contributing family workers	78750	M	14
Wagga Wagga (C)	Contributing family workers	91875	F	12
Wagga Wagga (C)	Contributing family workers	91875	M	10
Wagga Wagga (C)	Contributing family workers	105000	F	3
Wagga Wagga (C)	Contributing family workers	105000	M	9
Wagga Wagga (C)	Contributing family workers	157500	F	6
Wagga Wagga (C)	Contributing family workers	157500	M	6
Wagga Wagga (C)	Contributing family workers	Inf	F	4
Wagga Wagga (C)	Contributing family workers	Inf	M	3
Wagga Wagga (C)	Employee	0	F	47
Wagga Wagga (C)	Employee	0	M	30
Wagga Wagga (C)	Employee	7875	F	632
Wagga Wagga (C)	Employee	7875	M	416
Wagga Wagga (C)	Employee	15750	F	606
Wagga Wagga (C)	Employee	15750	M	267
Wagga Wagga (C)	Employee	21000	F	708
Wagga Wagga (C)	Employee	21000	M	300
Wagga Wagga (C)	Employee	26250	F	903
Wagga Wagga (C)	Employee	26250	M	449
Wagga Wagga (C)	Employee	34125	F	1542
Wagga Wagga (C)	Employee	34125	M	844
Wagga Wagga (C)	Employee	42000	F	1970
Wagga Wagga (C)	Employee	42000	M	1652
Wagga Wagga (C)	Employee	52500	F	1895
Wagga Wagga (C)	Employee	52500	M	2065
Wagga Wagga (C)	Employee	65625	F	1732
Wagga Wagga (C)	Employee	65625	M	1973
Wagga Wagga (C)	Employee	78750	F	1163
Wagga Wagga (C)	Employee	78750	M	1332
Wagga Wagga (C)	Employee	91875	F	822
Wagga Wagga (C)	Employee	91875	M	1066
Wagga Wagga (C)	Employee	105000	F	600
Wagga Wagga (C)	Employee	105000	M	859
Wagga Wagga (C)	Employee	157500	F	546
Wagga Wagga (C)	Employee	157500	M	1048
Wagga Wagga (C)	Employee	Inf	F	118
Wagga Wagga (C)	Employee	Inf	M	264
Wagga Wagga (C)	Owner managers of incorporated enterprises	0	F	3
Wagga Wagga (C)	Owner managers of incorporated enterprises	0	M	3
Wagga Wagga (C)	Owner managers of incorporated enterprises	7875	F	4
Wagga Wagga (C)	Owner managers of incorporated enterprises	7875	M	3
Wagga Wagga (C)	Owner managers of incorporated enterprises	15750	F	12
Wagga Wagga (C)	Owner managers of incorporated enterprises	15750	M	14
Wagga Wagga (C)	Owner managers of incorporated enterprises	21000	F	19
Wagga Wagga (C)	Owner managers of incorporated enterprises	21000	M	15
Wagga Wagga (C)	Owner managers of incorporated enterprises	26250	F	16
Wagga Wagga (C)	Owner managers of incorporated enterprises	26250	M	23
Wagga Wagga (C)	Owner managers of incorporated enterprises	34125	F	47
Wagga Wagga (C)	Owner managers of incorporated enterprises	34125	M	58
Wagga Wagga (C)	Owner managers of incorporated enterprises	42000	F	33
Wagga Wagga (C)	Owner managers of incorporated enterprises	42000	M	58
Wagga Wagga (C)	Owner managers of incorporated enterprises	52500	F	61
Wagga Wagga (C)	Owner managers of incorporated enterprises	52500	M	127
Wagga Wagga (C)	Owner managers of incorporated enterprises	65625	F	49
Wagga Wagga (C)	Owner managers of incorporated enterprises	65625	M	147
Wagga Wagga (C)	Owner managers of incorporated enterprises	78750	F	27
Wagga Wagga (C)	Owner managers of incorporated enterprises	78750	M	110
Wagga Wagga (C)	Owner managers of incorporated enterprises	91875	F	34
Wagga Wagga (C)	Owner managers of incorporated enterprises	91875	M	126
Wagga Wagga (C)	Owner managers of incorporated enterprises	105000	F	28
Wagga Wagga (C)	Owner managers of incorporated enterprises	105000	M	71
Wagga Wagga (C)	Owner managers of incorporated enterprises	157500	F	29
Wagga Wagga (C)	Owner managers of incorporated enterprises	157500	M	113
Wagga Wagga (C)	Owner managers of incorporated enterprises	Inf	F	68
Wagga Wagga (C)	Owner managers of incorporated enterprises	Inf	M	162
Wagga Wagga (C)	Owner managers of unincorporated enterprises	0	F	15
Wagga Wagga (C)	Owner managers of unincorporated enterprises	0	M	15
Wagga Wagga (C)	Owner managers of unincorporated enterprises	7875	F	24
Wagga Wagga (C)	Owner managers of unincorporated enterprises	7875	M	17
Wagga Wagga (C)	Owner managers of unincorporated enterprises	15750	F	47
Wagga Wagga (C)	Owner managers of unincorporated enterprises	15750	M	33
Wagga Wagga (C)	Owner managers of unincorporated enterprises	21000	F	51
Wagga Wagga (C)	Owner managers of unincorporated enterprises	21000	M	55
Wagga Wagga (C)	Owner managers of unincorporated enterprises	26250	F	69
Wagga Wagga (C)	Owner managers of unincorporated enterprises	26250	M	61
Wagga Wagga (C)	Owner managers of unincorporated enterprises	34125	F	99
Wagga Wagga (C)	Owner managers of unincorporated enterprises	34125	M	129
Wagga Wagga (C)	Owner managers of unincorporated enterprises	42000	F	100
Wagga Wagga (C)	Owner managers of unincorporated enterprises	42000	M	144
Wagga Wagga (C)	Owner managers of unincorporated enterprises	52500	F	95
Wagga Wagga (C)	Owner managers of unincorporated enterprises	52500	M	198
Wagga Wagga (C)	Owner managers of unincorporated enterprises	65625	F	74
Wagga Wagga (C)	Owner managers of unincorporated enterprises	65625	M	182
Wagga Wagga (C)	Owner managers of unincorporated enterprises	78750	F	62
Wagga Wagga (C)	Owner managers of unincorporated enterprises	78750	M	131
Wagga Wagga (C)	Owner managers of unincorporated enterprises	91875	F	32
Wagga Wagga (C)	Owner managers of unincorporated enterprises	91875	M	86
Wagga Wagga (C)	Owner managers of unincorporated enterprises	105000	F	22
Wagga Wagga (C)	Owner managers of unincorporated enterprises	105000	M	62
Wagga Wagga (C)	Owner managers of unincorporated enterprises	157500	F	24
Wagga Wagga (C)	Owner managers of unincorporated enterprises	157500	M	76
Wagga Wagga (C)	Owner managers of unincorporated enterprises	Inf	F	30
Wagga Wagga (C)	Owner managers of unincorporated enterprises	Inf	M	99
Wagga Wagga (C)	Status in employment not stated	0	F	3
Wagga Wagga (C)	Status in employment not stated	7875	F	5
Wagga Wagga (C)	Status in employment not stated	7875	M	10
Wagga Wagga (C)	Status in employment not stated	15750	F	5
Wagga Wagga (C)	Status in employment not stated	15750	M	4
Wagga Wagga (C)	Status in employment not stated	21000	F	10
Wagga Wagga (C)	Status in employment not stated	21000	M	9
Wagga Wagga (C)	Status in employment not stated	26250	F	12
Wagga Wagga (C)	Status in employment not stated	26250	M	6
Wagga Wagga (C)	Status in employment not stated	34125	F	19
Wagga Wagga (C)	Status in employment not stated	34125	M	22
Wagga Wagga (C)	Status in employment not stated	42000	F	24
Wagga Wagga (C)	Status in employment not stated	42000	M	11
Wagga Wagga (C)	Status in employment not stated	52500	F	19
Wagga Wagga (C)	Status in employment not stated	52500	M	22
Wagga Wagga (C)	Status in employment not stated	65625	F	16
Wagga Wagga (C)	Status in employment not stated	65625	M	16
Wagga Wagga (C)	Status in employment not stated	78750	F	8
Wagga Wagga (C)	Status in employment not stated	78750	M	18
Wagga Wagga (C)	Status in employment not stated	91875	F	10
Wagga Wagga (C)	Status in employment not stated	91875	M	8
Wagga Wagga (C)	Status in employment not stated	105000	F	5
Wagga Wagga (C)	Status in employment not stated	105000	M	4
Wagga Wagga (C)	Status in employment not stated	157500	F	3
Wagga Wagga (C)	Status in employment not stated	157500	M	6
Wagga Wagga (C)	Status in employment not stated	Inf	F	3
Wagga Wagga (C)	Status in employment not stated	Inf	M	6
Walcha (A)	Contributing family workers	0	F	11
Walcha (A)	Contributing family workers	0	M	13
Walcha (A)	Contributing family workers	7875	F	7
Walcha (A)	Contributing family workers	7875	M	4
