SA2_MAINCODE_2016,SEO_AGFF_Bf_91,SEO_AGFF_91_95,SEO_AGFF_96_00,SEO_AGFF_01_05,SEO_AGFF_06_10,SEO_AGFF_11_15,SEO_AGFF_2016,SEO_AGFF_NS,SEO_AGFF_Tot,SEO_Min_Bf_91,SEO_Min_91_95,SEO_Min_96_00,SEO_Min_01_05,SEO_Min_06_10,SEO_Min_11_15,SEO_Min_2016,SEO_Min_NS,SEO_Min_Tot,SEO_Mnf_Bf_91,SEO_Mnf_91_95,SEO_Mnf_96_00,SEO_Mnf_01_05,SEO_Mnf_06_10,SEO_Mnf_11_15,SEO_Mnf_2016,SEO_Mnf_NS,SEO_Mnf_Tot,SEO_EGWWS_Bf_91,SEO_EGWWS_91_95,SEO_EGWWS_96_00,SEO_EGWWS_01_05,SEO_EGWWS_06_10,SEO_EGWWS_11_15,SEO_EGWWS_2016,SEO_EGWWS_NS,SEO_EGWWS_Tot,SEO_Const_Bf_91,SEO_Const_91_95,SEO_Const_96_00,SEO_Const_01_05,SEO_Const_06_10,SEO_Const_11_15,SEO_Const_2016,SEO_Const_NS,SEO_Const_Tot,SEO_WST_Bf_91,SEO_WST_91_95,SEO_WST_96_00,SEO_WST_01_05,SEO_WST_06_10,SEO_WST_11_15,SEO_WST_2016,SEO_WST_NS,SEO_WST_Tot,SEO_RetT_Bf_91,SEO_RetT_91_95,SEO_RetT_96_00,SEO_RetT_01_05,SEO_RetT_06_10,SEO_RetT_11_15,SEO_RetT_2016,SEO_RetT_NS,SEO_RetT_Tot,SEO_AcFd_Bf_91,SEO_AcFd_91_95,SEO_AcFd_96_00,SEO_AcFd_01_05,SEO_AcFd_06_10,SEO_AcFd_11_15,SEO_AcFd_2016,SEO_AcFd_NS,SEO_AcFd_Tot,SEO_TPW_Bf_91,SEO_TPW_91_95,SEO_TPW_96_00,SEO_TPW_01_05,SEO_TPW_06_10,SEO_TPW_11_15,SEO_TPW_2016,SEO_TPW_NS,SEO_TPW_Tot,SEO_IMT_Bf_91,SEO_IMT_91_95,SEO_IMT_96_00,SEO_IMT_01_05,SEO_IMT_06_10,SEO_IMT_11_15,SEO_IMT_2016,SEO_IMT_NS,SEO_IMT_Tot,SEO_FinIns_Bf_91,SEO_FinIns_91_95,SEO_FinIns_96_00,SEO_FinIns_01_05,SEO_FinIns_06_10,SEO_FinIns_11_15,SEO_FinIns_2016,SEO_FinIns_NS,SEO_FinIns_Tot,SEO_RHRE_Bf_91,SEO_RHRE_91_95,SEO_RHRE_96_00,SEO_RHRE_01_05,SEO_RHRE_06_10,SEO_RHRE_11_15,SEO_RHRE_2016,SEO_RHRE_NS,SEO_RHRE_Tot,SEO_ProSTS_Bf_91,SEO_ProSTS_91_95,SEO_ProSTS_96_00,SEO_ProSTS_01_05,SEO_ProSTS_06_10,SEO_ProSTS_11_15,SEO_ProSTS_2016,SEO_ProSTS_NS,SEO_ProSTS_Tot,SEO_AdSup_Bf_91,SEO_AdSup_91_95,SEO_AdSup_96_00,SEO_AdSup_01_05,SEO_AdSup_06_10,SEO_AdSup_11_15,SEO_AdSup_2016,SEO_AdSup_NS,SEO_AdSup_Tot,SEO_PubAS_Bf_91,SEO_PubAS_91_95,SEO_PubAS_96_00,SEO_PubAS_01_05,SEO_PubAS_06_10,SEO_PubAS_11_15,SEO_PubAS_2016,SEO_PubAS_NS,SEO_PubAS_Tot,SEO_EdTrn_Bf_91,SEO_EdTrn_91_95,SEO_EdTrn_96_00,SEO_EdTrn_01_05,SEO_EdTrn_06_10,SEO_EdTrn_11_15,SEO_EdTrn_2016,SEO_EdTrn_NS,SEO_EdTrn_Tot,SEO_HC_SA_Bf_91,SEO_HC_SA_91_95,SEO_HC_SA_96_00,SEO_HC_SA_01_05,SEO_HC_SA_06_10,SEO_HC_SA_11_15,SEO_HC_SA_2016,SEO_HC_SA_NS,SEO_HC_SA_Tot,SEO_ArtsR_Bf_91,SEO_ArtsR_91_95,SEO_ArtsR_96_00,SEO_ArtsR_01_05,SEO_ArtsR_06_10,SEO_ArtsR_11_15,SEO_ArtsR_2016,SEO_ArtsR_NS,SEO_ArtsR_Tot,SEO_OthSvs_Bf_91,SEO_OthSvs_91_95,SEO_OthSvs_96_00,SEO_OthSvs_01_05,SEO_OthSvs_06_10,SEO_OthSvs_11_15,SEO_OthSvs_2016,SEO_OthSvs_NS,SEO_OthSvs_Tot,SEO_IDNS_Bf_91,SEO_IDNS_91_95,SEO_IDNS_96_00,SEO_IDNS_01_05,SEO_IDNS_06_10,SEO_IDNS_11_15,SEO_IDNS_2016,SEO_IDNS_NS,SEO_IDNS_Tot,SEO_Tot_Bf_91,SEO_Tot_91_95,SEO_Tot_96_00,SEO_Tot_01_05,SEO_Tot_06_10,SEO_Tot_11_15,SEO_Tot_2016,SEO_Tot_NS,SEO_Tot_Tot,SOLSEWVW_AGFF_Bf_91,SOLSEWVW_AGFF_91_95,SOLSEWVW_AGFF_96_00,SOLSEWVW_AGFF_01_05,SOLSEWVW_AGFF_06_10,SOLSEWVW_AGFF_11_15,SOLSEWVW_AGFF_2016,SOLSEWVW_AGFF_NS,SOLSEWVW_AGFF_Tot,SOLSEWVW_Min_Bf_91,SOLSEWVW_Min_91_95
303061077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,0,0,16,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,3,11,4,0,4,0,0,30,11,0,4,5,11,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,9,53,7,22,14,20,6,0,0,128,0,0,0,0,0,0,0,0,0,0,0
303061078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,8,3,3,3,0,0,45,0,0,0,0,0,0,0,0,0,11,0,0,3,3,3,0,0,22,0,0,0,0,0,0,0,0,0,9,0,3,3,4,0,0,0,20,4,0,0,0,0,3,0,3,11,3,0,0,0,0,0,0,0,10,4,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,13,10,0,0,0,0,0,0,0,11,4,0,3,0,0,0,0,0,12,7,0,0,0,0,0,0,0,9,22,0,3,5,4,4,0,0,41,16,5,0,3,3,7,0,0,44,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,0,0,14,4,0,0,0,0,3,0,0,9,127,18,36,30,33,24,0,5,269,0,0,0,0,0,3,0,0,5,3,0
303061079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,4,4,0,0,0,13,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,37,0,5,3,8,0,0,0,55,56,8,16,9,14,12,0,0,116,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,6,0,0,0,4,0,0,0,11,138,14,28,22,37,24,0,4,264,0,0,0,0,0,0,0,0,0,0,0
303061080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,3,4,0,0,17,6,0,0,0,0,0,0,0,6,24,6,8,22,15,15,0,0,91,3,0,0,0,6,3,0,0,19,4,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,9,10,0,3,0,0,4,0,0,13,3,0,4,4,0,3,0,0,19,10,0,3,0,4,3,0,0,18,3,0,3,0,0,0,0,0,7,11,0,3,0,4,3,0,3,27,48,3,11,15,14,7,0,4,109,0,0,0,0,0,0,0,0,3,7,4,3,4,4,0,0,0,27,7,0,0,3,3,0,0,0,20,155,26,49,50,59,50,0,7,401,0,0,0,0,0,0,0,0,3,0,0
304011081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,41,3,19,16,25,11,0,3,112,5,3,6,16,12,5,0,3,54,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,0,3,0,3,4,0,0,17,17,0,0,3,3,0,0,0,23,15,0,5,5,3,3,0,0,32,8,0,3,0,0,0,0,0,19,6,3,8,0,3,0,0,0,20,43,5,8,8,6,9,0,4,77,22,3,7,3,15,5,0,3,61,0,0,0,0,0,3,0,0,7,6,0,4,0,3,4,0,4,25,6,0,3,3,5,7,0,0,28,193,26,76,69,73,48,3,13,507,0,0,0,0,0,0,0,0,0,0,0
304011082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,9,0,4,0,3,0,0,0,16,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,9,3,0,4,3,3,0,0,0,9,0,0,0,0,3,0,0,0,8,5,0,0,0,0,0,0,0,5,22,5,3,9,3,3,0,0,47,12,0,0,0,7,0,0,0,22,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,3,75,7,24,21,23,12,0,3,159,0,0,0,0,0,0,0,0,0,0,0
304011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,0,3,12,6,10,0,0,46,0,0,0,0,0,0,0,0,0,0,0
304011084,3,0,0,0,0,0,0,0,3,4,0,0,3,4,0,0,0,10,44,0,9,8,11,8,0,0,80,0,0,0,5,0,0,0,0,4,21,5,11,3,14,9,0,0,62,18,0,4,5,10,5,0,0,47,40,8,15,18,15,26,0,0,124,6,4,3,3,7,4,0,0,32,8,0,4,5,0,4,0,0,26,3,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,22,0,6,9,6,0,0,0,49,11,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,12,50,11,10,13,16,9,0,0,101,0,0,0,0,0,0,0,0,7,26,3,5,5,4,8,0,0,52,25,3,8,4,10,7,0,4,53,283,43,89,96,97,72,0,14,694,0,0,0,0,0,0,0,0,0,0,0
304011085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,9,0,7,0,3,0,0,0,18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,27,4,12,8,5,6,0,0,54,0,0,0,0,0,0,0,0,0,0,0
304021086,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,3,0,10,6,0,0,0,30,0,0,0,0,0,0,0,0,3,5,3,0,3,12,4,0,0,25,0,0,3,8,7,3,0,0,33,3,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,4,0,0,0,0,0,0,0,5,10,3,9,3,6,7,0,0,38,3,0,0,3,4,0,0,0,13,10,0,0,3,0,0,0,0,9,10,0,6,3,4,3,0,0,28,14,0,3,0,5,3,0,0,26,3,0,0,0,0,0,0,0,4,3,0,0,9,5,6,0,0,18,12,0,0,4,3,0,0,0,19,94,17,31,55,54,26,0,7,274,0,0,0,0,0,0,0,0,0,0,0
304021087,3,6,0,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,9,3,0,0,0,22,0,0,0,0,0,0,0,0,4,18,3,8,7,3,3,0,0,39,0,0,3,0,3,0,0,0,10,5,0,0,3,3,0,0,0,8,4,0,0,0,0,0,0,0,5,6,0,3,0,0,3,0,0,14,9,0,0,0,0,0,0,0,10,21,3,4,5,4,3,0,0,45,6,0,3,0,0,0,0,0,13,5,0,0,0,0,0,0,0,3,4,0,5,0,5,0,0,0,17,51,8,14,16,16,15,0,0,127,3,0,0,0,4,0,0,0,6,13,0,0,3,3,0,0,3,26,9,0,0,5,3,0,0,0,23,170,29,49,48,59,26,0,3,393,0,0,3,0,9,3,3,0,19,0,0
304021088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,7,3,5,0,3,3,0,0,15,4,0,0,0,0,0,0,0,5,11,0,6,3,0,0,0,0,23,3,0,9,4,10,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,3,0,0,3,0,0,0,10,3,0,0,0,0,0,0,0,9,12,4,8,4,3,4,0,0,46,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,15,5,0,0,5,3,0,0,32,14,0,3,3,4,9,0,0,34,3,0,0,0,0,0,0,0,7,0,0,0,0,3,4,0,0,10,0,0,0,3,3,0,0,0,9,86,20,42,30,45,30,0,4,251,0,0,0,0,0,0,0,0,0,0,0
304021089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,4,10,4,4,0,0,44,9,0,3,6,4,3,0,0,28,5,3,0,4,3,3,0,0,17,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,13,60,10,25,32,18,14,0,3,150,0,0,0,0,0,0,0,0,0,0,0
304021090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,0,9,6,0,0,0,0,24,3,0,0,4,0,0,0,0,10,10,3,3,6,4,3,0,0,27,0,0,0,3,8,4,0,0,17,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6,7,0,9,5,0,0,0,0,20,24,0,9,9,3,0,0,0,47,10,0,0,0,5,0,0,0,22,0,0,0,0,0,0,0,0,0,34,11,9,8,8,3,0,0,78,24,3,7,7,8,3,0,0,56,3,0,0,0,0,0,0,0,5,12,9,0,7,10,0,0,0,30,12,0,0,3,3,0,0,3,19,152,30,52,54,56,25,0,5,375,0,0,0,0,0,0,0,0,3,0,0
304021091,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,7,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,3,13,0,3,0,3,0,0,0,18,0,0,3,0,0,0,0,0,4,13,0,0,3,3,0,0,0,15,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,6,0,3,0,3,0,0,0,12,3,0,0,0,0,0,0,0,6,42,3,16,13,7,4,0,0,86,5,0,3,0,3,0,0,0,13,4,0,0,0,0,0,0,0,6,8,0,0,3,3,4,0,0,21,18,3,3,3,0,7,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,12,0,0,0,0,0,0,0,16,126,12,36,37,32,22,0,3,276,0,0,0,0,0,0,0,0,0,0,0
304031092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,3,0,3,19,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,15,6,0,6,0,5,8,0,0,21,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,15,0,3,8,0,0,0,0,22,16,0,0,3,4,0,0,0,28,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,19,3,0,3,3,0,0,0,26,11,0,0,0,0,10,0,0,22,3,0,0,0,3,0,0,0,10,9,0,0,4,0,0,0,0,12,3,0,0,0,0,0,0,0,9,98,8,20,29,24,23,0,9,217,0,0,0,0,0,0,0,0,0,0,0
304031093,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,5,3,5,0,0,15,0,0,0,0,0,0,0,0,0,14,0,0,4,3,0,0,0,18,4,0,0,5,4,0,0,0,10,26,0,0,5,10,4,0,0,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,8,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,34,5,9,9,4,8,0,4,71,24,3,3,6,8,5,0,0,47,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,17,3,0,0,0,5,0,0,0,11,128,17,19,38,34,20,3,6,266,0,0,0,0,0,0,0,0,0,0,0
304031094,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,3,11,3,6,3,6,3,0,0,31,0,0,0,6,4,3,0,0,19,91,40,65,52,75,60,4,5,396,4,3,15,26,28,20,3,0,100,6,0,0,0,0,0,0,0,11,3,0,0,9,3,4,0,0,20,21,0,3,3,9,3,0,0,39,12,0,7,0,5,3,0,0,29,43,9,9,18,16,16,0,3,111,3,0,0,11,5,0,0,0,20,14,0,0,5,3,0,0,0,25,114,13,23,30,31,30,0,11,253,53,11,10,12,23,13,0,0,128,16,5,0,4,0,3,0,0,34,14,3,5,9,7,9,0,3,60,7,0,3,3,6,3,0,0,28,422,96,157,190,231,178,17,34,1310,0,0,0,3,3,0,0,0,6,0,0
304031095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,16,0,0,0,0,0,3,0,0,7,7,0,0,7,6,4,0,0,14,3,0,3,0,0,3,0,0,9,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,3,3,0,0,0,0,9,3,0,0,0,4,0,0,0,10,12,3,0,3,3,3,0,0,24,3,0,3,3,3,0,0,0,10,5,0,0,0,0,0,0,0,7,8,0,0,4,6,0,0,0,21,16,3,4,3,3,4,0,0,27,4,0,0,0,0,0,0,0,9,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,5,77,11,14,22,28,25,3,4,185,0,0,0,0,0,0,0,0,0,0,0
304031096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,3,8,3,0,0,30,0,0,0,0,0,0,0,0,5,3,3,6,3,4,0,0,0,13,26,3,12,8,16,10,0,4,81,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,4,0,3,0,0,0,0,0,9,36,9,15,9,16,13,4,0,89,10,7,4,7,3,3,0,0,26,3,0,0,0,0,0,0,0,6,473,117,157,185,249,252,18,17,1469,13,3,8,3,5,5,0,0,31,6,3,3,0,0,0,0,0,12,8,3,4,11,3,3,0,3,36,9,3,3,0,8,4,0,0,29,621,147,212,234,311,295,20,23,1863,0,0,0,0,0,0,0,0,0,0,0
304031097,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,0,0,19,3,0,0,0,3,0,0,0,5,14,0,10,13,10,11,0,0,56,3,0,4,7,7,0,0,0,24,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,3,0,4,3,0,0,12,4,0,0,0,0,0,0,0,5,22,0,4,3,3,0,0,0,35,3,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,5,4,0,0,0,3,0,0,0,8,77,3,15,14,16,16,3,3,154,3,0,0,0,4,0,0,0,10,4,0,0,3,3,0,3,0,11,3,0,3,0,0,4,0,0,11,151,11,53,47,52,45,3,4,373,0,0,0,0,0,0,0,0,0,0,0
304041098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,17,3,0,5,5,4,0,0,38,12,0,0,0,5,0,0,0,19,15,0,5,4,0,3,0,0,30,3,3,3,0,10,3,0,0,29,17,0,3,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,11,0,4,8,0,3,0,0,29,24,3,3,3,6,3,0,0,43,204,48,72,62,90,46,3,12,534,23,0,7,5,4,7,0,4,48,30,6,6,7,0,10,0,0,60,0,0,0,0,0,0,0,0,4,13,0,3,6,8,4,0,0,34,13,0,0,4,5,0,0,0,26,381,81,112,107,136,91,4,20,941,0,0,0,0,0,0,0,0,0,0,0
304041099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304041100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,14,6,0,0,0,0,0,0,0,6,7,3,9,3,3,3,0,0,19,6,0,0,5,7,3,0,0,21,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,0,10,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,8,0,3,9,0,0,0,0,31,20,3,6,9,4,9,0,0,57,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,4,76,12,27,31,30,15,0,0,189,0,0,0,0,0,0,0,0,0,0,0
304041101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,3,4,4,0,0,18,3,0,0,0,0,0,0,0,5,34,13,7,5,9,11,3,0,96,11,0,4,7,11,5,0,0,37,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,7,12,0,3,0,0,0,0,0,14,3,0,0,0,0,0,0,0,4,5,6,0,5,5,0,0,0,22,5,4,0,5,3,3,0,0,18,6,0,0,0,0,0,0,0,7,22,4,10,3,3,10,0,0,48,27,4,6,11,12,4,0,3,76,3,0,0,0,0,0,0,0,3,0,0,0,0,4,8,0,0,11,0,0,0,3,0,0,0,0,4,160,31,32,49,65,48,3,9,391,0,0,0,0,0,0,0,0,0,0,0
304041102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,16,0,0,0,0,0,0,0,0,0,25,10,3,3,9,0,0,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,7,9,10,7,0,4,75,0,0,0,0,0,0,0,0,0,0,0
304041103,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,3,12,3,5,0,4,3,0,0,30,3,0,0,3,3,0,0,0,6,21,0,10,14,5,5,0,3,61,3,0,3,3,7,5,0,0,24,3,0,0,0,4,0,0,0,9,3,0,0,0,0,0,0,0,5,7,0,0,3,0,0,0,0,12,6,0,0,0,0,0,0,0,9,34,3,4,9,10,5,0,0,65,4,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,11,38,3,11,8,8,7,0,0,75,19,3,8,8,8,13,0,0,58,8,0,3,0,0,0,0,0,15,10,0,3,4,5,6,0,0,28,13,0,0,4,3,0,0,0,27,184,22,56,61,71,54,4,7,461,0,0,0,0,0,0,0,0,0,0,0
304041104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,3,3,3,0,0,14,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,7,0,3,3,0,0,0,0,15,3,0,3,0,0,0,0,0,5,6,0,0,3,3,0,0,0,16,28,3,13,5,4,4,0,5,57,12,3,9,3,8,14,0,0,48,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,4,0,0,5,0,0,0,0,6,84,6,32,25,26,25,3,4,208,0,0,0,0,0,0,0,0,0,0,0
