SA3_NAME16	EmploymentStatus	IncomeTotPersonal.max	workers
Eastern Suburbs - South	Contributing family workers	105000	10
Eastern Suburbs - South	Contributing family workers	157500	22
Eastern Suburbs - South	Contributing family workers	Inf	18
Eastern Suburbs - South	Employee	0	140
Eastern Suburbs - South	Employee	7875	1047
Eastern Suburbs - South	Employee	15750	1399
Eastern Suburbs - South	Employee	21000	1413
Eastern Suburbs - South	Employee	26250	1680
Eastern Suburbs - South	Employee	34125	2468
Eastern Suburbs - South	Employee	42000	2897
Eastern Suburbs - South	Employee	52500	3620
Eastern Suburbs - South	Employee	65625	4347
Eastern Suburbs - South	Employee	78750	3524
Eastern Suburbs - South	Employee	91875	3490
Eastern Suburbs - South	Employee	105000	2694
Eastern Suburbs - South	Employee	157500	3636
Eastern Suburbs - South	Employee	Inf	1621
Eastern Suburbs - South	Owner managers of incorporated enterprises	0	34
Eastern Suburbs - South	Owner managers of incorporated enterprises	7875	20
Eastern Suburbs - South	Owner managers of incorporated enterprises	15750	34
Eastern Suburbs - South	Owner managers of incorporated enterprises	21000	81
Eastern Suburbs - South	Owner managers of incorporated enterprises	26250	85
Eastern Suburbs - South	Owner managers of incorporated enterprises	34125	156
Eastern Suburbs - South	Owner managers of incorporated enterprises	42000	224
Eastern Suburbs - South	Owner managers of incorporated enterprises	52500	276
Eastern Suburbs - South	Owner managers of incorporated enterprises	65625	375
Eastern Suburbs - South	Owner managers of incorporated enterprises	78750	302
Eastern Suburbs - South	Owner managers of incorporated enterprises	91875	350
Eastern Suburbs - South	Owner managers of incorporated enterprises	105000	218
Eastern Suburbs - South	Owner managers of incorporated enterprises	157500	325
Eastern Suburbs - South	Owner managers of incorporated enterprises	Inf	465
Eastern Suburbs - South	Owner managers of unincorporated enterprises	0	34
Eastern Suburbs - South	Owner managers of unincorporated enterprises	7875	120
Eastern Suburbs - South	Owner managers of unincorporated enterprises	15750	158
Eastern Suburbs - South	Owner managers of unincorporated enterprises	21000	172
Eastern Suburbs - South	Owner managers of unincorporated enterprises	26250	184
Eastern Suburbs - South	Owner managers of unincorporated enterprises	34125	306
Eastern Suburbs - South	Owner managers of unincorporated enterprises	42000	301
Eastern Suburbs - South	Owner managers of unincorporated enterprises	52500	384
Eastern Suburbs - South	Owner managers of unincorporated enterprises	65625	393
Eastern Suburbs - South	Owner managers of unincorporated enterprises	78750	280
Eastern Suburbs - South	Owner managers of unincorporated enterprises	91875	264
Eastern Suburbs - South	Owner managers of unincorporated enterprises	105000	128
Eastern Suburbs - South	Owner managers of unincorporated enterprises	157500	203
Eastern Suburbs - South	Owner managers of unincorporated enterprises	Inf	300
Eastern Suburbs - South	Status in employment not stated	0	3
Eastern Suburbs - South	Status in employment not stated	7875	15
Eastern Suburbs - South	Status in employment not stated	15750	23
Eastern Suburbs - South	Status in employment not stated	21000	15
Eastern Suburbs - South	Status in employment not stated	26250	21
Eastern Suburbs - South	Status in employment not stated	34125	23
Eastern Suburbs - South	Status in employment not stated	42000	22
Eastern Suburbs - South	Status in employment not stated	52500	39
Eastern Suburbs - South	Status in employment not stated	65625	41
Eastern Suburbs - South	Status in employment not stated	78750	27
Eastern Suburbs - South	Status in employment not stated	91875	30
Eastern Suburbs - South	Status in employment not stated	105000	13
Eastern Suburbs - South	Status in employment not stated	157500	14
Eastern Suburbs - South	Status in employment not stated	Inf	10
Bankstown	Contributing family workers	0	135
Bankstown	Contributing family workers	7875	41
Bankstown	Contributing family workers	15750	75
Bankstown	Contributing family workers	21000	51
Bankstown	Contributing family workers	26250	58
Bankstown	Contributing family workers	34125	78
Bankstown	Contributing family workers	42000	72
Bankstown	Contributing family workers	52500	46
Bankstown	Contributing family workers	65625	42
Bankstown	Contributing family workers	78750	16
Bankstown	Contributing family workers	91875	10
Bankstown	Contributing family workers	105000	10
Bankstown	Contributing family workers	157500	6
Bankstown	Contributing family workers	Inf	16
Bankstown	Employee	0	222
Bankstown	Employee	7875	1475
Bankstown	Employee	15750	1913
Bankstown	Employee	21000	2230
Bankstown	Employee	26250	2633
Bankstown	Employee	34125	4318
Bankstown	Employee	42000	6070
Bankstown	Employee	52500	7319
Bankstown	Employee	65625	7033
Bankstown	Employee	78750	4708
Bankstown	Employee	91875	3798
Bankstown	Employee	105000	2694
Bankstown	Employee	157500	3315
Bankstown	Employee	Inf	1198
Bankstown	Owner managers of incorporated enterprises	0	26
Bankstown	Owner managers of incorporated enterprises	7875	29
Bankstown	Owner managers of incorporated enterprises	15750	69
Bankstown	Owner managers of incorporated enterprises	21000	129
Bankstown	Owner managers of incorporated enterprises	26250	218
Bankstown	Owner managers of incorporated enterprises	34125	405
Bankstown	Owner managers of incorporated enterprises	42000	491
Bankstown	Owner managers of incorporated enterprises	52500	587
Bankstown	Owner managers of incorporated enterprises	65625	655
Bankstown	Owner managers of incorporated enterprises	78750	475
Bankstown	Owner managers of incorporated enterprises	91875	423
Bankstown	Owner managers of incorporated enterprises	105000	276
Bankstown	Owner managers of incorporated enterprises	157500	404
Bankstown	Owner managers of incorporated enterprises	Inf	421
Bankstown	Owner managers of unincorporated enterprises	0	39
Bankstown	Owner managers of unincorporated enterprises	7875	96
Bankstown	Owner managers of unincorporated enterprises	15750	220
Bankstown	Owner managers of unincorporated enterprises	21000	306
Bankstown	Owner managers of unincorporated enterprises	26250	352
Bankstown	Owner managers of unincorporated enterprises	34125	510
Bankstown	Owner managers of unincorporated enterprises	42000	502
Bankstown	Owner managers of unincorporated enterprises	52500	491
Bankstown	Owner managers of unincorporated enterprises	65625	469
Bankstown	Owner managers of unincorporated enterprises	78750	272
Bankstown	Owner managers of unincorporated enterprises	91875	196
Bankstown	Owner managers of unincorporated enterprises	105000	127
Bankstown	Owner managers of unincorporated enterprises	157500	137
Bankstown	Owner managers of unincorporated enterprises	Inf	125
Bankstown	Status in employment not stated	0	14
Bankstown	Status in employment not stated	7875	22
Bankstown	Status in employment not stated	15750	48
Bankstown	Status in employment not stated	21000	46
Bankstown	Status in employment not stated	26250	39
Bankstown	Status in employment not stated	34125	95
Bankstown	Status in employment not stated	42000	84
Bankstown	Status in employment not stated	52500	72
Bankstown	Status in employment not stated	65625	69
Bankstown	Status in employment not stated	78750	41
Bankstown	Status in employment not stated	91875	28
Bankstown	Status in employment not stated	105000	17
Bankstown	Status in employment not stated	157500	15
Bankstown	Status in employment not stated	Inf	21
Canterbury	Contributing family workers	0	90
Canterbury	Contributing family workers	7875	34
Canterbury	Contributing family workers	15750	55
Canterbury	Contributing family workers	21000	55
Canterbury	Contributing family workers	26250	35
Canterbury	Contributing family workers	34125	55
Canterbury	Contributing family workers	42000	57
Canterbury	Contributing family workers	52500	49
Canterbury	Contributing family workers	65625	38
Canterbury	Contributing family workers	78750	13
Canterbury	Contributing family workers	91875	7
Canterbury	Contributing family workers	105000	6
Canterbury	Contributing family workers	157500	17
Canterbury	Contributing family workers	Inf	8
Canterbury	Employee	0	105
Canterbury	Employee	7875	668
Canterbury	Employee	15750	1078
Canterbury	Employee	21000	1208
Canterbury	Employee	26250	1398
Canterbury	Employee	34125	2151
Canterbury	Employee	42000	2938
Canterbury	Employee	52500	3201
Canterbury	Employee	65625	3095
Canterbury	Employee	78750	1955
Canterbury	Employee	91875	1444
Canterbury	Employee	105000	852
Canterbury	Employee	157500	974
Canterbury	Employee	Inf	387
Canterbury	Owner managers of incorporated enterprises	0	23
Canterbury	Owner managers of incorporated enterprises	7875	13
Canterbury	Owner managers of incorporated enterprises	15750	45
Canterbury	Owner managers of incorporated enterprises	21000	100
Canterbury	Owner managers of incorporated enterprises	26250	133
Canterbury	Owner managers of incorporated enterprises	34125	291
Canterbury	Owner managers of incorporated enterprises	42000	295
Canterbury	Owner managers of incorporated enterprises	52500	385
Canterbury	Owner managers of incorporated enterprises	65625	402
Canterbury	Owner managers of incorporated enterprises	78750	249
Canterbury	Owner managers of incorporated enterprises	91875	259
Canterbury	Owner managers of incorporated enterprises	105000	138
Canterbury	Owner managers of incorporated enterprises	157500	212
Canterbury	Owner managers of incorporated enterprises	Inf	224
Canterbury	Owner managers of unincorporated enterprises	0	24
Canterbury	Owner managers of unincorporated enterprises	7875	62
Canterbury	Owner managers of unincorporated enterprises	15750	179
Canterbury	Owner managers of unincorporated enterprises	21000	268
Canterbury	Owner managers of unincorporated enterprises	26250	366
Canterbury	Owner managers of unincorporated enterprises	34125	400
Canterbury	Owner managers of unincorporated enterprises	42000	431
Canterbury	Owner managers of unincorporated enterprises	52500	341
Canterbury	Owner managers of unincorporated enterprises	65625	314
Canterbury	Owner managers of unincorporated enterprises	78750	134
Canterbury	Owner managers of unincorporated enterprises	91875	121
Canterbury	Owner managers of unincorporated enterprises	105000	62
Canterbury	Owner managers of unincorporated enterprises	157500	85
Canterbury	Owner managers of unincorporated enterprises	Inf	78
Canterbury	Status in employment not stated	0	4
Canterbury	Status in employment not stated	7875	20
Canterbury	Status in employment not stated	15750	30
Canterbury	Status in employment not stated	21000	24
Canterbury	Status in employment not stated	26250	42
Canterbury	Status in employment not stated	34125	57
Canterbury	Status in employment not stated	42000	51
Canterbury	Status in employment not stated	52500	47
Canterbury	Status in employment not stated	65625	44
Canterbury	Status in employment not stated	78750	23
Canterbury	Status in employment not stated	91875	14
Canterbury	Status in employment not stated	105000	16
Canterbury	Status in employment not stated	157500	5
Canterbury	Status in employment not stated	Inf	12
Hurstville	Contributing family workers	0	76
Hurstville	Contributing family workers	7875	41
Hurstville	Contributing family workers	15750	49
Hurstville	Contributing family workers	21000	57
Hurstville	Contributing family workers	26250	43
Hurstville	Contributing family workers	34125	53
Hurstville	Contributing family workers	42000	33
Hurstville	Contributing family workers	52500	50
Hurstville	Contributing family workers	65625	34
Hurstville	Contributing family workers	78750	14
Hurstville	Contributing family workers	91875	16
Hurstville	Contributing family workers	105000	6
Hurstville	Contributing family workers	157500	16
Hurstville	Contributing family workers	Inf	10
Hurstville	Employee	0	110
Hurstville	Employee	7875	1210
Hurstville	Employee	15750	1249
Hurstville	Employee	21000	1287
Hurstville	Employee	26250	1420
Hurstville	Employee	34125	2093
Hurstville	Employee	42000	2358
Hurstville	Employee	52500	2612
Hurstville	Employee	65625	2681
Hurstville	Employee	78750	1779
Hurstville	Employee	91875	1411
Hurstville	Employee	105000	1105
Hurstville	Employee	157500	1226
Hurstville	Employee	Inf	368
Hurstville	Owner managers of incorporated enterprises	0	19
Hurstville	Owner managers of incorporated enterprises	7875	30
Hurstville	Owner managers of incorporated enterprises	15750	68
Hurstville	Owner managers of incorporated enterprises	21000	94
Hurstville	Owner managers of incorporated enterprises	26250	148
Hurstville	Owner managers of incorporated enterprises	34125	247
Hurstville	Owner managers of incorporated enterprises	42000	285
Hurstville	Owner managers of incorporated enterprises	52500	329
Hurstville	Owner managers of incorporated enterprises	65625	383
Hurstville	Owner managers of incorporated enterprises	78750	273
Hurstville	Owner managers of incorporated enterprises	91875	302
Hurstville	Owner managers of incorporated enterprises	105000	171
Hurstville	Owner managers of incorporated enterprises	157500	258
Hurstville	Owner managers of incorporated enterprises	Inf	307
Hurstville	Owner managers of unincorporated enterprises	0	23
Hurstville	Owner managers of unincorporated enterprises	7875	84
Hurstville	Owner managers of unincorporated enterprises	15750	138
Hurstville	Owner managers of unincorporated enterprises	21000	158
Hurstville	Owner managers of unincorporated enterprises	26250	194
Hurstville	Owner managers of unincorporated enterprises	34125	300
Hurstville	Owner managers of unincorporated enterprises	42000	292
Hurstville	Owner managers of unincorporated enterprises	52500	301
Hurstville	Owner managers of unincorporated enterprises	65625	296
Hurstville	Owner managers of unincorporated enterprises	78750	186
Hurstville	Owner managers of unincorporated enterprises	91875	124
Hurstville	Owner managers of unincorporated enterprises	105000	87
Hurstville	Owner managers of unincorporated enterprises	157500	128
Hurstville	Owner managers of unincorporated enterprises	Inf	136
Hurstville	Status in employment not stated	0	11
Hurstville	Status in employment not stated	7875	12
Hurstville	Status in employment not stated	15750	11
Hurstville	Status in employment not stated	21000	18
Hurstville	Status in employment not stated	26250	27
Hurstville	Status in employment not stated	34125	33
Hurstville	Status in employment not stated	42000	31
Hurstville	Status in employment not stated	52500	29
Hurstville	Status in employment not stated	65625	24
Hurstville	Status in employment not stated	78750	13
Hurstville	Status in employment not stated	91875	11
Hurstville	Status in employment not stated	105000	3
Hurstville	Status in employment not stated	157500	12
Kogarah - Rockdale	Contributing family workers	0	91
Kogarah - Rockdale	Contributing family workers	7875	26
Kogarah - Rockdale	Contributing family workers	15750	45
Kogarah - Rockdale	Contributing family workers	21000	54
Kogarah - Rockdale	Contributing family workers	26250	46
Kogarah - Rockdale	Contributing family workers	34125	37
Kogarah - Rockdale	Contributing family workers	42000	40
Kogarah - Rockdale	Contributing family workers	52500	31
Kogarah - Rockdale	Contributing family workers	65625	17
Kogarah - Rockdale	Contributing family workers	78750	21
Kogarah - Rockdale	Contributing family workers	91875	15
Kogarah - Rockdale	Contributing family workers	105000	3
Kogarah - Rockdale	Contributing family workers	157500	11
Kogarah - Rockdale	Contributing family workers	Inf	17
Kogarah - Rockdale	Employee	0	96
Kogarah - Rockdale	Employee	7875	730
Kogarah - Rockdale	Employee	15750	1056
Kogarah - Rockdale	Employee	21000	1236
Kogarah - Rockdale	Employee	26250	1490
Kogarah - Rockdale	Employee	34125	2217
Kogarah - Rockdale	Employee	42000	2836
Kogarah - Rockdale	Employee	52500	3470
Kogarah - Rockdale	Employee	65625	3730
Kogarah - Rockdale	Employee	78750	2548
Kogarah - Rockdale	Employee	91875	2292
Kogarah - Rockdale	Employee	105000	1522
Kogarah - Rockdale	Employee	157500	2124
Kogarah - Rockdale	Employee	Inf	884
Kogarah - Rockdale	Owner managers of incorporated enterprises	0	21
Kogarah - Rockdale	Owner managers of incorporated enterprises	7875	21
Kogarah - Rockdale	Owner managers of incorporated enterprises	15750	58
Kogarah - Rockdale	Owner managers of incorporated enterprises	21000	85
Kogarah - Rockdale	Owner managers of incorporated enterprises	26250	132
Kogarah - Rockdale	Owner managers of incorporated enterprises	34125	220
Kogarah - Rockdale	Owner managers of incorporated enterprises	42000	252
Kogarah - Rockdale	Owner managers of incorporated enterprises	52500	350
Kogarah - Rockdale	Owner managers of incorporated enterprises	65625	384
Kogarah - Rockdale	Owner managers of incorporated enterprises	78750	243
Kogarah - Rockdale	Owner managers of incorporated enterprises	91875	279
Kogarah - Rockdale	Owner managers of incorporated enterprises	105000	153
Kogarah - Rockdale	Owner managers of incorporated enterprises	157500	272
Kogarah - Rockdale	Owner managers of incorporated enterprises	Inf	312
Kogarah - Rockdale	Owner managers of unincorporated enterprises	0	34
Kogarah - Rockdale	Owner managers of unincorporated enterprises	7875	71
Kogarah - Rockdale	Owner managers of unincorporated enterprises	15750	143
Kogarah - Rockdale	Owner managers of unincorporated enterprises	21000	227
Kogarah - Rockdale	Owner managers of unincorporated enterprises	26250	253
Kogarah - Rockdale	Owner managers of unincorporated enterprises	34125	357
Kogarah - Rockdale	Owner managers of unincorporated enterprises	42000	341
Kogarah - Rockdale	Owner managers of unincorporated enterprises	52500	363
Kogarah - Rockdale	Owner managers of unincorporated enterprises	65625	311
Kogarah - Rockdale	Owner managers of unincorporated enterprises	78750	186
Kogarah - Rockdale	Owner managers of unincorporated enterprises	91875	142
Kogarah - Rockdale	Owner managers of unincorporated enterprises	105000	95
Kogarah - Rockdale	Owner managers of unincorporated enterprises	157500	119
Kogarah - Rockdale	Owner managers of unincorporated enterprises	Inf	161
Kogarah - Rockdale	Status in employment not stated	0	9
Kogarah - Rockdale	Status in employment not stated	7875	7
Kogarah - Rockdale	Status in employment not stated	15750	15
Kogarah - Rockdale	Status in employment not stated	21000	30
Kogarah - Rockdale	Status in employment not stated	26250	24
Kogarah - Rockdale	Status in employment not stated	34125	33
Kogarah - Rockdale	Status in employment not stated	42000	34
Kogarah - Rockdale	Status in employment not stated	52500	48
Kogarah - Rockdale	Status in employment not stated	65625	42
Kogarah - Rockdale	Status in employment not stated	78750	16
Kogarah - Rockdale	Status in employment not stated	91875	18
Kogarah - Rockdale	Status in employment not stated	105000	15
Kogarah - Rockdale	Status in employment not stated	157500	15
Kogarah - Rockdale	Status in employment not stated	Inf	11
Canada Bay	Contributing family workers	0	77
Canada Bay	Contributing family workers	7875	25
Canada Bay	Contributing family workers	15750	42
Canada Bay	Contributing family workers	21000	26
Canada Bay	Contributing family workers	26250	25
Canada Bay	Contributing family workers	34125	33
Canada Bay	Contributing family workers	42000	27
Canada Bay	Contributing family workers	52500	22
Canada Bay	Contributing family workers	65625	20
Canada Bay	Contributing family workers	78750	14
Canada Bay	Contributing family workers	91875	10
Canada Bay	Contributing family workers	105000	11
Canada Bay	Contributing family workers	157500	15
Canada Bay	Contributing family workers	Inf	16
Canada Bay	Employee	0	101
Canada Bay	Employee	7875	801
Canada Bay	Employee	15750	978
Canada Bay	Employee	21000	1038
Canada Bay	Employee	26250	1223
Canada Bay	Employee	34125	1735
Canada Bay	Employee	42000	2298
Canada Bay	Employee	52500	3409
Canada Bay	Employee	65625	4070
Canada Bay	Employee	78750	2758
Canada Bay	Employee	91875	2414
Canada Bay	Employee	105000	1735
Canada Bay	Employee	157500	3088
Canada Bay	Employee	Inf	1946
Canada Bay	Owner managers of incorporated enterprises	0	27
Canada Bay	Owner managers of incorporated enterprises	7875	22
Canada Bay	Owner managers of incorporated enterprises	15750	42
Canada Bay	Owner managers of incorporated enterprises	21000	70
Canada Bay	Owner managers of incorporated enterprises	26250	71
Canada Bay	Owner managers of incorporated enterprises	34125	190
Canada Bay	Owner managers of incorporated enterprises	42000	193
Canada Bay	Owner managers of incorporated enterprises	52500	249
Canada Bay	Owner managers of incorporated enterprises	65625	321
Canada Bay	Owner managers of incorporated enterprises	78750	236
Canada Bay	Owner managers of incorporated enterprises	91875	307
Canada Bay	Owner managers of incorporated enterprises	105000	156
Canada Bay	Owner managers of incorporated enterprises	157500	282
Canada Bay	Owner managers of incorporated enterprises	Inf	387
Canada Bay	Owner managers of unincorporated enterprises	0	21
Canada Bay	Owner managers of unincorporated enterprises	7875	62
Canada Bay	Owner managers of unincorporated enterprises	15750	94
Canada Bay	Owner managers of unincorporated enterprises	21000	144
Canada Bay	Owner managers of unincorporated enterprises	26250	185
Canada Bay	Owner managers of unincorporated enterprises	34125	229
Canada Bay	Owner managers of unincorporated enterprises	42000	196
Canada Bay	Owner managers of unincorporated enterprises	52500	245
Canada Bay	Owner managers of unincorporated enterprises	65625	298
Canada Bay	Owner managers of unincorporated enterprises	78750	182
Canada Bay	Owner managers of unincorporated enterprises	91875	146
Canada Bay	Owner managers of unincorporated enterprises	105000	91
Canada Bay	Owner managers of unincorporated enterprises	157500	148
Canada Bay	Owner managers of unincorporated enterprises	Inf	130
Canada Bay	Status in employment not stated	0	10
Canada Bay	Status in employment not stated	7875	8
Canada Bay	Status in employment not stated	15750	13
Canada Bay	Status in employment not stated	21000	10
Canada Bay	Status in employment not stated	26250	24
Canada Bay	Status in employment not stated	34125	23
Canada Bay	Status in employment not stated	42000	36
Canada Bay	Status in employment not stated	52500	32
Canada Bay	Status in employment not stated	65625	42
Canada Bay	Status in employment not stated	78750	28
Canada Bay	Status in employment not stated	91875	16
Canada Bay	Status in employment not stated	105000	10
Canada Bay	Status in employment not stated	157500	15
Canada Bay	Status in employment not stated	Inf	12
Leichhardt	Contributing family workers	0	58
Leichhardt	Contributing family workers	7875	21
Leichhardt	Contributing family workers	15750	24
Leichhardt	Contributing family workers	21000	27
Leichhardt	Contributing family workers	26250	20
Leichhardt	Contributing family workers	34125	19
Leichhardt	Contributing family workers	42000	23
Leichhardt	Contributing family workers	52500	19
Leichhardt	Contributing family workers	65625	25
Leichhardt	Contributing family workers	78750	14
Leichhardt	Contributing family workers	91875	11
Leichhardt	Contributing family workers	105000	5
Leichhardt	Contributing family workers	157500	14
Leichhardt	Contributing family workers	Inf	19
Leichhardt	Employee	0	66
Leichhardt	Employee	7875	452
Leichhardt	Employee	15750	667
Leichhardt	Employee	21000	736
Leichhardt	Employee	26250	876
Leichhardt	Employee	34125	1249
Leichhardt	Employee	42000	1573
Leichhardt	Employee	52500	2037
Leichhardt	Employee	65625	2262
Leichhardt	Employee	78750	1631
Leichhardt	Employee	91875	1294
Leichhardt	Employee	105000	921
Leichhardt	Employee	157500	1356
Leichhardt	Employee	Inf	589
Leichhardt	Owner managers of incorporated enterprises	0	15
Leichhardt	Owner managers of incorporated enterprises	7875	13
Leichhardt	Owner managers of incorporated enterprises	15750	33
Leichhardt	Owner managers of incorporated enterprises	21000	74
Leichhardt	Owner managers of incorporated enterprises	26250	67
Leichhardt	Owner managers of incorporated enterprises	34125	119
Leichhardt	Owner managers of incorporated enterprises	42000	166
Leichhardt	Owner managers of incorporated enterprises	52500	206
Leichhardt	Owner managers of incorporated enterprises	65625	265
Leichhardt	Owner managers of incorporated enterprises	78750	231
Leichhardt	Owner managers of incorporated enterprises	91875	271
Leichhardt	Owner managers of incorporated enterprises	105000	192
Leichhardt	Owner managers of incorporated enterprises	157500	362
Leichhardt	Owner managers of incorporated enterprises	Inf	451
Leichhardt	Owner managers of unincorporated enterprises	0	27
Leichhardt	Owner managers of unincorporated enterprises	7875	74
Leichhardt	Owner managers of unincorporated enterprises	15750	96
Leichhardt	Owner managers of unincorporated enterprises	21000	100
Leichhardt	Owner managers of unincorporated enterprises	26250	136
Leichhardt	Owner managers of unincorporated enterprises	34125	201
Leichhardt	Owner managers of unincorporated enterprises	42000	204
Leichhardt	Owner managers of unincorporated enterprises	52500	234
Leichhardt	Owner managers of unincorporated enterprises	65625	308
Leichhardt	Owner managers of unincorporated enterprises	78750	227
Leichhardt	Owner managers of unincorporated enterprises	91875	176
Leichhardt	Owner managers of unincorporated enterprises	105000	112
Leichhardt	Owner managers of unincorporated enterprises	157500	182
Leichhardt	Owner managers of unincorporated enterprises	Inf	150
Leichhardt	Status in employment not stated	7875	6
Leichhardt	Status in employment not stated	15750	9
Leichhardt	Status in employment not stated	21000	9
Leichhardt	Status in employment not stated	26250	6
Leichhardt	Status in employment not stated	34125	19
Leichhardt	Status in employment not stated	42000	22
Leichhardt	Status in employment not stated	52500	20
Leichhardt	Status in employment not stated	65625	21
Leichhardt	Status in employment not stated	78750	15
Leichhardt	Status in employment not stated	91875	9
Leichhardt	Status in employment not stated	105000	13
Leichhardt	Status in employment not stated	157500	5
Leichhardt	Status in employment not stated	Inf	4
Strathfield - Burwood - Ashfield	Contributing family workers	0	120
Strathfield - Burwood - Ashfield	Contributing family workers	7875	36
Strathfield - Burwood - Ashfield	Contributing family workers	15750	50
Strathfield - Burwood - Ashfield	Contributing family workers	21000	71
Strathfield - Burwood - Ashfield	Contributing family workers	26250	54
Strathfield - Burwood - Ashfield	Contributing family workers	34125	77
Strathfield - Burwood - Ashfield	Contributing family workers	42000	52
Strathfield - Burwood - Ashfield	Contributing family workers	52500	47
Strathfield - Burwood - Ashfield	Contributing family workers	65625	52
Strathfield - Burwood - Ashfield	Contributing family workers	78750	24
Strathfield - Burwood - Ashfield	Contributing family workers	91875	26
Strathfield - Burwood - Ashfield	Contributing family workers	105000	15
Strathfield - Burwood - Ashfield	Contributing family workers	157500	14
Strathfield - Burwood - Ashfield	Contributing family workers	Inf	19
Strathfield - Burwood - Ashfield	Employee	0	170
Strathfield - Burwood - Ashfield	Employee	7875	1408
Strathfield - Burwood - Ashfield	Employee	15750	1829
Strathfield - Burwood - Ashfield	Employee	21000	2168
Strathfield - Burwood - Ashfield	Employee	26250	2219
Strathfield - Burwood - Ashfield	Employee	34125	3457
Strathfield - Burwood - Ashfield	Employee	42000	4476
Strathfield - Burwood - Ashfield	Employee	52500	5619
Strathfield - Burwood - Ashfield	Employee	65625	5929
Strathfield - Burwood - Ashfield	Employee	78750	4219
Strathfield - Burwood - Ashfield	Employee	91875	3334
Strathfield - Burwood - Ashfield	Employee	105000	2617
Strathfield - Burwood - Ashfield	Employee	157500	3929
Strathfield - Burwood - Ashfield	Employee	Inf	1465
Strathfield - Burwood - Ashfield	Owner managers of incorporated enterprises	0	27
Strathfield - Burwood - Ashfield	Owner managers of incorporated enterprises	7875	43
Strathfield - Burwood - Ashfield	Owner managers of incorporated enterprises	15750	62
Strathfield - Burwood - Ashfield	Owner managers of incorporated enterprises	21000	137
Strathfield - Burwood - Ashfield	Owner managers of incorporated enterprises	26250	147
Strathfield - Burwood - Ashfield	Owner managers of incorporated enterprises	34125	294
Strathfield - Burwood - Ashfield	Owner managers of incorporated enterprises	42000	412
Strathfield - Burwood - Ashfield	Owner managers of incorporated enterprises	52500	458
Strathfield - Burwood - Ashfield	Owner managers of incorporated enterprises	65625	535
Strathfield - Burwood - Ashfield	Owner managers of incorporated enterprises	78750	406
Strathfield - Burwood - Ashfield	Owner managers of incorporated enterprises	91875	413
Strathfield - Burwood - Ashfield	Owner managers of incorporated enterprises	105000	291
Strathfield - Burwood - Ashfield	Owner managers of incorporated enterprises	157500	419
Strathfield - Burwood - Ashfield	Owner managers of incorporated enterprises	Inf	481
Strathfield - Burwood - Ashfield	Owner managers of unincorporated enterprises	0	32
Strathfield - Burwood - Ashfield	Owner managers of unincorporated enterprises	7875	115
Strathfield - Burwood - Ashfield	Owner managers of unincorporated enterprises	15750	187
Strathfield - Burwood - Ashfield	Owner managers of unincorporated enterprises	21000	277
Strathfield - Burwood - Ashfield	Owner managers of unincorporated enterprises	26250	266
Strathfield - Burwood - Ashfield	Owner managers of unincorporated enterprises	34125	415
Strathfield - Burwood - Ashfield	Owner managers of unincorporated enterprises	42000	509
Strathfield - Burwood - Ashfield	Owner managers of unincorporated enterprises	52500	452
Strathfield - Burwood - Ashfield	Owner managers of unincorporated enterprises	65625	455
Strathfield - Burwood - Ashfield	Owner managers of unincorporated enterprises	78750	317
Strathfield - Burwood - Ashfield	Owner managers of unincorporated enterprises	91875	230
Strathfield - Burwood - Ashfield	Owner managers of unincorporated enterprises	105000	144
Strathfield - Burwood - Ashfield	Owner managers of unincorporated enterprises	157500	194
Strathfield - Burwood - Ashfield	Owner managers of unincorporated enterprises	Inf	209
Strathfield - Burwood - Ashfield	Status in employment not stated	0	25
Strathfield - Burwood - Ashfield	Status in employment not stated	7875	16
Strathfield - Burwood - Ashfield	Status in employment not stated	15750	23
Strathfield - Burwood - Ashfield	Status in employment not stated	21000	35
Strathfield - Burwood - Ashfield	Status in employment not stated	26250	36
Strathfield - Burwood - Ashfield	Status in employment not stated	34125	50
Strathfield - Burwood - Ashfield	Status in employment not stated	42000	50
Strathfield - Burwood - Ashfield	Status in employment not stated	52500	68
Strathfield - Burwood - Ashfield	Status in employment not stated	65625	51
Strathfield - Burwood - Ashfield	Status in employment not stated	78750	32
Strathfield - Burwood - Ashfield	Status in employment not stated	91875	19
Strathfield - Burwood - Ashfield	Status in employment not stated	105000	16
Strathfield - Burwood - Ashfield	Status in employment not stated	157500	24
Strathfield - Burwood - Ashfield	Status in employment not stated	Inf	6
Chatswood - Lane Cove	Contributing family workers	0	150
Chatswood - Lane Cove	Contributing family workers	7875	44
Chatswood - Lane Cove	Contributing family workers	15750	51
Chatswood - Lane Cove	Contributing family workers	21000	60
Chatswood - Lane Cove	Contributing family workers	26250	37
Chatswood - Lane Cove	Contributing family workers	34125	46
Chatswood - Lane Cove	Contributing family workers	42000	44
Chatswood - Lane Cove	Contributing family workers	52500	35
Chatswood - Lane Cove	Contributing family workers	65625	49
Chatswood - Lane Cove	Contributing family workers	78750	29
Chatswood - Lane Cove	Contributing family workers	91875	31
Chatswood - Lane Cove	Contributing family workers	105000	15
Chatswood - Lane Cove	Contributing family workers	157500	36
Chatswood - Lane Cove	Contributing family workers	Inf	56
Chatswood - Lane Cove	Employee	0	220
Chatswood - Lane Cove	Employee	7875	1736
Chatswood - Lane Cove	Employee	15750	2262
Chatswood - Lane Cove	Employee	21000	2266
