SA3_NAME16	CountryOfBirth	EmploymentStatus	Sex	workers
Rouse Hill - McGraths Hill	ZAF	Owner managers of incorporated enterprises	M	20
Rouse Hill - McGraths Hill	ZAF	Owner managers of unincorporated enterprises	F	6
Rouse Hill - McGraths Hill	ZAF	Owner managers of unincorporated enterprises	M	7
Rouse Hill - McGraths Hill	KOR	Employee	F	19
Rouse Hill - McGraths Hill	KOR	Employee	M	16
Rouse Hill - McGraths Hill	KOR	Owner managers of incorporated enterprises	M	15
Rouse Hill - McGraths Hill	KOR	Owner managers of unincorporated enterprises	F	3
Rouse Hill - McGraths Hill	LKA	Employee	F	17
Rouse Hill - McGraths Hill	LKA	Employee	M	27
Rouse Hill - McGraths Hill	LKA	Owner managers of unincorporated enterprises	F	4
Rouse Hill - McGraths Hill	LKA	Owner managers of unincorporated enterprises	M	6
Rouse Hill - McGraths Hill	THA	Employee	F	26
Rouse Hill - McGraths Hill	THA	Employee	M	20
Rouse Hill - McGraths Hill	TUR	Employee	F	10
Rouse Hill - McGraths Hill	TUR	Owner managers of incorporated enterprises	M	3
Rouse Hill - McGraths Hill	GBR	Contributing family workers	F	3
Rouse Hill - McGraths Hill	GBR	Contributing family workers	M	3
Rouse Hill - McGraths Hill	GBR	Employee	F	158
Rouse Hill - McGraths Hill	GBR	Employee	M	141
Rouse Hill - McGraths Hill	GBR	Owner managers of incorporated enterprises	F	18
Rouse Hill - McGraths Hill	GBR	Owner managers of incorporated enterprises	M	34
Rouse Hill - McGraths Hill	GBR	Owner managers of unincorporated enterprises	F	14
Rouse Hill - McGraths Hill	GBR	Owner managers of unincorporated enterprises	M	26
Rouse Hill - McGraths Hill	GBR	Status in employment not stated	F	3
Rouse Hill - McGraths Hill	GBR	Status in employment not stated	M	3
Rouse Hill - McGraths Hill	USA	Employee	F	17
Rouse Hill - McGraths Hill	USA	Employee	M	15
Rouse Hill - McGraths Hill	USA	Owner managers of incorporated enterprises	F	3
Rouse Hill - McGraths Hill	USA	Owner managers of incorporated enterprises	M	4
Rouse Hill - McGraths Hill	USA	Owner managers of unincorporated enterprises	M	3
Rouse Hill - McGraths Hill	VNM	Contributing family workers	F	3
Rouse Hill - McGraths Hill	VNM	Employee	F	29
Rouse Hill - McGraths Hill	VNM	Employee	M	16
Rouse Hill - McGraths Hill	VNM	Owner managers of incorporated enterprises	F	3
Rouse Hill - McGraths Hill	VNM	Owner managers of incorporated enterprises	M	4
Rouse Hill - McGraths Hill	VNM	Owner managers of unincorporated enterprises	M	4
Rouse Hill - McGraths Hill	ZWE	Employee	F	5
Rouse Hill - McGraths Hill	ZWE	Employee	M	10
Blacktown		Contributing family workers	F	23
Blacktown		Contributing family workers	M	28
Blacktown		Employee	F	1570
Blacktown		Employee	M	1766
Blacktown		Owner managers of incorporated enterprises	F	86
Blacktown		Owner managers of incorporated enterprises	M	211
Blacktown		Owner managers of unincorporated enterprises	F	89
Blacktown		Owner managers of unincorporated enterprises	M	204
Blacktown		Status in employment not stated	F	30
Blacktown		Status in employment not stated	M	41
Blacktown	AUS	Contributing family workers	F	89
Blacktown	AUS	Contributing family workers	M	93
Blacktown	AUS	Employee	F	11126
Blacktown	AUS	Employee	M	12080
Blacktown	AUS	Owner managers of incorporated enterprises	F	367
Blacktown	AUS	Owner managers of incorporated enterprises	M	1230
Blacktown	AUS	Owner managers of unincorporated enterprises	F	363
Blacktown	AUS	Owner managers of unincorporated enterprises	M	740
Blacktown	AUS	Status in employment not stated	F	79
Blacktown	AUS	Status in employment not stated	M	131
Blacktown	CAN	Employee	F	26
Blacktown	CAN	Employee	M	20
Blacktown	CAN	Owner managers of incorporated enterprises	M	3
Blacktown	CAN	Owner managers of unincorporated enterprises	M	3
Blacktown	CHN	Contributing family workers	F	29
Blacktown	CHN	Contributing family workers	M	22
Blacktown	CHN	Employee	F	463
Blacktown	CHN	Employee	M	522
Blacktown	CHN	Owner managers of incorporated enterprises	F	48
Blacktown	CHN	Owner managers of incorporated enterprises	M	122
Blacktown	CHN	Owner managers of unincorporated enterprises	F	54
Blacktown	CHN	Owner managers of unincorporated enterprises	M	79
Blacktown	CHN	Status in employment not stated	F	3
Blacktown	CHN	Status in employment not stated	M	7
Blacktown	HRV	Employee	F	69
Blacktown	HRV	Employee	M	57
Blacktown	HRV	Owner managers of incorporated enterprises	F	3
Blacktown	HRV	Owner managers of incorporated enterprises	M	10
Blacktown	HRV	Owner managers of unincorporated enterprises	F	7
Blacktown	HRV	Owner managers of unincorporated enterprises	M	9
Blacktown	EGY	Contributing family workers	F	4
Blacktown	EGY	Contributing family workers	M	4
Blacktown	EGY	Employee	F	77
Blacktown	EGY	Employee	M	92
Blacktown	EGY	Owner managers of incorporated enterprises	F	4
Blacktown	EGY	Owner managers of incorporated enterprises	M	24
Blacktown	EGY	Owner managers of unincorporated enterprises	F	9
Blacktown	EGY	Owner managers of unincorporated enterprises	M	20
Blacktown	FJI	Contributing family workers	F	6
Blacktown	FJI	Contributing family workers	M	5
Blacktown	FJI	Employee	F	374
Blacktown	FJI	Employee	M	336
Blacktown	FJI	Owner managers of incorporated enterprises	F	14
Blacktown	FJI	Owner managers of incorporated enterprises	M	41
Blacktown	FJI	Owner managers of unincorporated enterprises	F	7
Blacktown	FJI	Owner managers of unincorporated enterprises	M	23
Blacktown	FJI	Status in employment not stated	F	5
Blacktown	FJI	Status in employment not stated	M	5
Blacktown	MKD	Employee	F	19
Blacktown	MKD	Employee	M	26
Blacktown	MKD	Owner managers of incorporated enterprises	F	3
Blacktown	MKD	Owner managers of incorporated enterprises	M	3
Blacktown	DEU	Employee	F	60
Blacktown	DEU	Employee	M	62
Blacktown	DEU	Owner managers of incorporated enterprises	F	3
Blacktown	DEU	Owner managers of incorporated enterprises	M	5
Blacktown	DEU	Owner managers of unincorporated enterprises	M	3
Blacktown	GRC	Contributing family workers	M	3
Blacktown	GRC	Employee	F	18
Blacktown	GRC	Employee	M	24
Blacktown	GRC	Owner managers of incorporated enterprises	F	3
Blacktown	GRC	Owner managers of incorporated enterprises	M	5
Blacktown	GRC	Owner managers of unincorporated enterprises	F	4
Blacktown	GRC	Owner managers of unincorporated enterprises	M	3
Blacktown	HKG	Contributing family workers	F	3
Blacktown	HKG	Employee	F	107
Blacktown	HKG	Employee	M	130
Blacktown	HKG	Owner managers of incorporated enterprises	F	3
Blacktown	HKG	Owner managers of incorporated enterprises	M	18
Blacktown	HKG	Owner managers of unincorporated enterprises	F	8
Blacktown	HKG	Owner managers of unincorporated enterprises	M	20
Blacktown	IND	Contributing family workers	F	21
Blacktown	IND	Contributing family workers	M	19
Blacktown	IND	Employee	F	1171
Blacktown	IND	Employee	M	1366
Blacktown	IND	Owner managers of incorporated enterprises	F	63
Blacktown	IND	Owner managers of incorporated enterprises	M	265
Blacktown	IND	Owner managers of unincorporated enterprises	F	65
Blacktown	IND	Owner managers of unincorporated enterprises	M	198
Blacktown	IND	Status in employment not stated	M	20
Blacktown	IDN	Employee	F	100
Blacktown	IDN	Employee	M	75
Blacktown	IDN	Owner managers of incorporated enterprises	F	9
Blacktown	IDN	Owner managers of incorporated enterprises	M	9
Blacktown	IDN	Owner managers of unincorporated enterprises	F	5
Blacktown	IDN	Owner managers of unincorporated enterprises	M	7
Blacktown	IRN	Contributing family workers	F	3
Blacktown	IRN	Contributing family workers	M	6
Blacktown	IRN	Employee	F	85
Blacktown	IRN	Employee	M	109
Blacktown	IRN	Owner managers of incorporated enterprises	F	10
Blacktown	IRN	Owner managers of incorporated enterprises	M	32
Blacktown	IRN	Owner managers of unincorporated enterprises	F	3
Blacktown	IRN	Owner managers of unincorporated enterprises	M	14
Blacktown	IRN	Status in employment not stated	M	3
Blacktown	IRQ	Contributing family workers	M	3
Blacktown	IRQ	Employee	F	76
Blacktown	IRQ	Employee	M	104
Blacktown	IRQ	Owner managers of incorporated enterprises	F	5
Blacktown	IRQ	Owner managers of incorporated enterprises	M	18
Blacktown	IRQ	Owner managers of unincorporated enterprises	F	6
Blacktown	IRQ	Owner managers of unincorporated enterprises	M	15
Blacktown	IRL	Employee	F	46
Blacktown	IRL	Employee	M	71
Blacktown	IRL	Owner managers of incorporated enterprises	M	18
Blacktown	IRL	Owner managers of unincorporated enterprises	F	3
Blacktown	IRL	Owner managers of unincorporated enterprises	M	5
Blacktown	IRL	Status in employment not stated	M	3
Blacktown	ITA	Contributing family workers	F	3
Blacktown	ITA	Contributing family workers	M	3
Blacktown	ITA	Employee	F	51
Blacktown	ITA	Employee	M	78
Blacktown	ITA	Owner managers of incorporated enterprises	F	8
Blacktown	ITA	Owner managers of incorporated enterprises	M	22
Blacktown	ITA	Owner managers of unincorporated enterprises	M	12
Blacktown	JPN	Employee	F	13
Blacktown	JPN	Employee	M	13
Blacktown	JPN	Owner managers of unincorporated enterprises	F	4
Blacktown	LBN	Contributing family workers	M	3
Blacktown	LBN	Employee	F	98
Blacktown	LBN	Employee	M	125
Blacktown	LBN	Owner managers of incorporated enterprises	F	16
Blacktown	LBN	Owner managers of incorporated enterprises	M	56
Blacktown	LBN	Owner managers of unincorporated enterprises	F	11
Blacktown	LBN	Owner managers of unincorporated enterprises	M	49
Blacktown	LBN	Status in employment not stated	M	9
Blacktown	MYS	Employee	F	115
Blacktown	MYS	Employee	M	99
Blacktown	MYS	Owner managers of incorporated enterprises	F	17
Blacktown	MYS	Owner managers of incorporated enterprises	M	22
Blacktown	MYS	Owner managers of unincorporated enterprises	F	5
Blacktown	MYS	Owner managers of unincorporated enterprises	M	16
Blacktown	MLT	Employee	F	69
Blacktown	MLT	Employee	M	85
Blacktown	MLT	Owner managers of incorporated enterprises	F	3
Blacktown	MLT	Owner managers of incorporated enterprises	M	9
Blacktown	MLT	Owner managers of unincorporated enterprises	F	3
Blacktown	MLT	Owner managers of unincorporated enterprises	M	16
Blacktown	NLD	Employee	F	21
Blacktown	NLD	Employee	M	34
Blacktown	NLD	Owner managers of incorporated enterprises	M	9
Blacktown	NLD	Owner managers of unincorporated enterprises	F	3
Blacktown	NLD	Owner managers of unincorporated enterprises	M	3
Blacktown	NLD	Status in employment not stated	F	3
Blacktown	NZL	Contributing family workers	F	3
Blacktown	NZL	Contributing family workers	M	6
Blacktown	NZL	Employee	F	453
Blacktown	NZL	Employee	M	634
Blacktown	NZL	Owner managers of incorporated enterprises	F	10
Blacktown	NZL	Owner managers of incorporated enterprises	M	56
Blacktown	NZL	Owner managers of unincorporated enterprises	F	13
Blacktown	NZL	Owner managers of unincorporated enterprises	M	26
Blacktown	NZL	Status in employment not stated	F	8
Blacktown	NZL	Status in employment not stated	M	6
Blacktown	PAK	Contributing family workers	M	5
Blacktown	PAK	Employee	F	50
Blacktown	PAK	Employee	M	175
Blacktown	PAK	Owner managers of incorporated enterprises	F	4
Blacktown	PAK	Owner managers of incorporated enterprises	M	16
Blacktown	PAK	Owner managers of unincorporated enterprises	F	8
Blacktown	PAK	Owner managers of unincorporated enterprises	M	20
Blacktown	PAK	Status in employment not stated	F	3
Blacktown	PAK	Status in employment not stated	M	3
Blacktown	PHL	Contributing family workers	F	5
Blacktown	PHL	Contributing family workers	M	4
Blacktown	PHL	Employee	F	1166
Blacktown	PHL	Employee	M	884
Blacktown	PHL	Owner managers of incorporated enterprises	F	27
Blacktown	PHL	Owner managers of incorporated enterprises	M	38
Blacktown	PHL	Owner managers of unincorporated enterprises	F	37
Blacktown	PHL	Owner managers of unincorporated enterprises	M	42
Blacktown	PHL	Status in employment not stated	F	9
Blacktown	PHL	Status in employment not stated	M	4
Blacktown	POL	Employee	F	104
Blacktown	POL	Employee	M	47
Blacktown	POL	Owner managers of incorporated enterprises	M	3
Blacktown	POL	Owner managers of unincorporated enterprises	M	5
Blacktown	SGP	Employee	F	23
Blacktown	SGP	Employee	M	25
Blacktown	SGP	Owner managers of incorporated enterprises	F	4
Blacktown	SGP	Owner managers of incorporated enterprises	M	6
Blacktown	SGP	Owner managers of unincorporated enterprises	M	6
Blacktown	ZAF	Employee	F	180
Blacktown	ZAF	Employee	M	157
Blacktown	ZAF	Owner managers of incorporated enterprises	F	3
Blacktown	ZAF	Owner managers of incorporated enterprises	M	23
Blacktown	ZAF	Owner managers of unincorporated enterprises	F	3
Blacktown	ZAF	Owner managers of unincorporated enterprises	M	7
Blacktown	KOR	Contributing family workers	F	5
Blacktown	KOR	Employee	F	129
Blacktown	KOR	Employee	M	147
Blacktown	KOR	Owner managers of incorporated enterprises	F	16
Blacktown	KOR	Owner managers of incorporated enterprises	M	41
Blacktown	KOR	Owner managers of unincorporated enterprises	F	27
Blacktown	KOR	Owner managers of unincorporated enterprises	M	42
Blacktown	LKA	Contributing family workers	F	9
Blacktown	LKA	Contributing family workers	M	6
Blacktown	LKA	Employee	F	272
Blacktown	LKA	Employee	M	302
Blacktown	LKA	Owner managers of incorporated enterprises	F	19
Blacktown	LKA	Owner managers of incorporated enterprises	M	56
Blacktown	LKA	Owner managers of unincorporated enterprises	F	23
Blacktown	LKA	Owner managers of unincorporated enterprises	M	41
Blacktown	LKA	Status in employment not stated	F	6
Blacktown	THA	Contributing family workers	F	3
Blacktown	THA	Employee	F	75
Blacktown	THA	Employee	M	68
Blacktown	THA	Owner managers of incorporated enterprises	F	3
Blacktown	THA	Owner managers of incorporated enterprises	M	3
Blacktown	THA	Owner managers of unincorporated enterprises	F	7
Blacktown	TUR	Contributing family workers	F	3
Blacktown	TUR	Contributing family workers	M	5
Blacktown	TUR	Employee	F	31
Blacktown	TUR	Employee	M	58
Blacktown	TUR	Owner managers of incorporated enterprises	F	3
Blacktown	TUR	Owner managers of incorporated enterprises	M	11
Blacktown	TUR	Owner managers of unincorporated enterprises	F	4
Blacktown	TUR	Owner managers of unincorporated enterprises	M	16
Blacktown	TUR	Status in employment not stated	M	3
Blacktown	GBR	Contributing family workers	F	8
Blacktown	GBR	Contributing family workers	M	6
Blacktown	GBR	Employee	F	496
Blacktown	GBR	Employee	M	621
Blacktown	GBR	Owner managers of incorporated enterprises	F	29
Blacktown	GBR	Owner managers of incorporated enterprises	M	64
Blacktown	GBR	Owner managers of unincorporated enterprises	F	19
Blacktown	GBR	Owner managers of unincorporated enterprises	M	42
Blacktown	GBR	Status in employment not stated	F	3
Blacktown	USA	Employee	F	52
Blacktown	USA	Employee	M	62
Blacktown	USA	Owner managers of incorporated enterprises	F	3
Blacktown	USA	Owner managers of incorporated enterprises	M	9
Blacktown	USA	Owner managers of unincorporated enterprises	M	8
Blacktown	VNM	Contributing family workers	F	8
Blacktown	VNM	Contributing family workers	M	9
Blacktown	VNM	Employee	F	249
Blacktown	VNM	Employee	M	297
Blacktown	VNM	Owner managers of incorporated enterprises	F	16
Blacktown	VNM	Owner managers of incorporated enterprises	M	25
Blacktown	VNM	Owner managers of unincorporated enterprises	F	23
Blacktown	VNM	Owner managers of unincorporated enterprises	M	24
Blacktown	VNM	Status in employment not stated	F	3
Blacktown	VNM	Status in employment not stated	M	9
Blacktown	ZWE	Employee	F	28
Blacktown	ZWE	Employee	M	26
Blacktown - North		Contributing family workers	F	6
Blacktown - North		Contributing family workers	M	17
Blacktown - North		Employee	F	306
Blacktown - North		Employee	M	377
Blacktown - North		Owner managers of incorporated enterprises	F	38
Blacktown - North		Owner managers of incorporated enterprises	M	82
Blacktown - North		Owner managers of unincorporated enterprises	F	72
Blacktown - North		Owner managers of unincorporated enterprises	M	81
Blacktown - North		Status in employment not stated	F	9
Blacktown - North		Status in employment not stated	M	17
Blacktown - North	AUS	Contributing family workers	F	63
Blacktown - North	AUS	Contributing family workers	M	44
Blacktown - North	AUS	Employee	F	4039
Blacktown - North	AUS	Employee	M	3505
Blacktown - North	AUS	Owner managers of incorporated enterprises	F	200
Blacktown - North	AUS	Owner managers of incorporated enterprises	M	561
Blacktown - North	AUS	Owner managers of unincorporated enterprises	F	319
Blacktown - North	AUS	Owner managers of unincorporated enterprises	M	428
Blacktown - North	AUS	Status in employment not stated	F	33
Blacktown - North	AUS	Status in employment not stated	M	36
Blacktown - North	CAN	Employee	F	4
Blacktown - North	CAN	Employee	M	10
Blacktown - North	CAN	Owner managers of incorporated enterprises	M	4
Blacktown - North	CHN	Contributing family workers	F	16
Blacktown - North	CHN	Contributing family workers	M	13
Blacktown - North	CHN	Employee	F	71
Blacktown - North	CHN	Employee	M	70
Blacktown - North	CHN	Owner managers of incorporated enterprises	F	27
Blacktown - North	CHN	Owner managers of incorporated enterprises	M	41
Blacktown - North	CHN	Owner managers of unincorporated enterprises	F	20
Blacktown - North	CHN	Owner managers of unincorporated enterprises	M	45
Blacktown - North	HRV	Employee	F	10
Blacktown - North	HRV	Employee	M	13
Blacktown - North	HRV	Owner managers of incorporated enterprises	M	3
Blacktown - North	HRV	Owner managers of unincorporated enterprises	F	3
Blacktown - North	EGY	Employee	F	27
Blacktown - North	EGY	Employee	M	20
Blacktown - North	EGY	Owner managers of incorporated enterprises	F	4
Blacktown - North	EGY	Owner managers of incorporated enterprises	M	6
Blacktown - North	EGY	Owner managers of unincorporated enterprises	F	4
Blacktown - North	EGY	Owner managers of unincorporated enterprises	M	8
Blacktown - North	FJI	Contributing family workers	F	3
Blacktown - North	FJI	Employee	F	89
Blacktown - North	FJI	Employee	M	66
Blacktown - North	FJI	Owner managers of incorporated enterprises	F	10
Blacktown - North	FJI	Owner managers of incorporated enterprises	M	17
Blacktown - North	FJI	Owner managers of unincorporated enterprises	M	11
Blacktown - North	MKD	Employee	F	4
Blacktown - North	DEU	Employee	F	9
Blacktown - North	DEU	Employee	M	14
Blacktown - North	DEU	Owner managers of incorporated enterprises	M	4
Blacktown - North	DEU	Owner managers of unincorporated enterprises	F	3
Blacktown - North	DEU	Owner managers of unincorporated enterprises	M	6
Blacktown - North	GRC	Employee	F	3
Blacktown - North	GRC	Employee	M	3
Blacktown - North	GRC	Owner managers of incorporated enterprises	M	4
Blacktown - North	GRC	Owner managers of unincorporated enterprises	M	3
Blacktown - North	HKG	Employee	F	25
Blacktown - North	HKG	Employee	M	25
Blacktown - North	HKG	Owner managers of incorporated enterprises	F	3
Blacktown - North	HKG	Owner managers of incorporated enterprises	M	5
Blacktown - North	HKG	Owner managers of unincorporated enterprises	F	4
Blacktown - North	HKG	Owner managers of unincorporated enterprises	M	5
Blacktown - North	IND	Contributing family workers	F	13
Blacktown - North	IND	Contributing family workers	M	17
Blacktown - North	IND	Employee	F	353
Blacktown - North	IND	Employee	M	340
Blacktown - North	IND	Owner managers of incorporated enterprises	F	42
Blacktown - North	IND	Owner managers of incorporated enterprises	M	129
Blacktown - North	IND	Owner managers of unincorporated enterprises	F	69
Blacktown - North	IND	Owner managers of unincorporated enterprises	M	148
Blacktown - North	IND	Status in employment not stated	F	5
Blacktown - North	IND	Status in employment not stated	M	3
Blacktown - North	IDN	Contributing family workers	F	3
Blacktown - North	IDN	Employee	F	16
Blacktown - North	IDN	Employee	M	15
Blacktown - North	IDN	Owner managers of incorporated enterprises	F	3
Blacktown - North	IDN	Owner managers of incorporated enterprises	M	3
Blacktown - North	IDN	Owner managers of unincorporated enterprises	F	6
Blacktown - North	IDN	Owner managers of unincorporated enterprises	M	6
Blacktown - North	IRN	Contributing family workers	M	3
Blacktown - North	IRN	Employee	F	25
Blacktown - North	IRN	Employee	M	32
Blacktown - North	IRN	Owner managers of incorporated enterprises	F	5
Blacktown - North	IRN	Owner managers of incorporated enterprises	M	17
Blacktown - North	IRN	Owner managers of unincorporated enterprises	F	5
Blacktown - North	IRN	Owner managers of unincorporated enterprises	M	18
Blacktown - North	IRQ	Employee	F	9
Blacktown - North	IRQ	Employee	M	27
Blacktown - North	IRQ	Owner managers of unincorporated enterprises	M	3
Blacktown - North	IRL	Employee	F	10
Blacktown - North	IRL	Employee	M	39
Blacktown - North	IRL	Owner managers of incorporated enterprises	M	13
Blacktown - North	IRL	Owner managers of unincorporated enterprises	M	7
Blacktown - North	ITA	Employee	F	9
Blacktown - North	ITA	Employee	M	17
Blacktown - North	ITA	Owner managers of incorporated enterprises	M	7
Blacktown - North	ITA	Owner managers of unincorporated enterprises	M	5
Blacktown - North	JPN	Employee	F	3
Blacktown - North	JPN	Employee	M	4
Blacktown - North	LBN	Contributing family workers	M	3
Blacktown - North	LBN	Employee	F	20
Blacktown - North	LBN	Employee	M	31
Blacktown - North	LBN	Owner managers of incorporated enterprises	F	3
Blacktown - North	LBN	Owner managers of incorporated enterprises	M	9
Blacktown - North	LBN	Owner managers of unincorporated enterprises	F	3
Blacktown - North	LBN	Owner managers of unincorporated enterprises	M	16
Blacktown - North	MYS	Contributing family workers	M	3
Blacktown - North	MYS	Employee	F	23
Blacktown - North	MYS	Employee	M	31
Blacktown - North	MYS	Owner managers of incorporated enterprises	F	3
Blacktown - North	MYS	Owner managers of incorporated enterprises	M	7
Blacktown - North	MYS	Owner managers of unincorporated enterprises	F	5
Blacktown - North	MYS	Owner managers of unincorporated enterprises	M	10
Blacktown - North	MLT	Employee	F	15
Blacktown - North	MLT	Employee	M	19
Blacktown - North	MLT	Owner managers of incorporated enterprises	F	4
Blacktown - North	MLT	Owner managers of incorporated enterprises	M	3
Blacktown - North	MLT	Owner managers of unincorporated enterprises	F	11
Blacktown - North	MLT	Owner managers of unincorporated enterprises	M	11
Blacktown - North	NLD	Employee	F	5
Blacktown - North	NLD	Employee	M	12
Blacktown - North	NLD	Owner managers of unincorporated enterprises	M	6
Blacktown - North	NZL	Contributing family workers	M	5
Blacktown - North	NZL	Employee	F	124
Blacktown - North	NZL	Employee	M	148
Blacktown - North	NZL	Owner managers of incorporated enterprises	F	4
Blacktown - North	NZL	Owner managers of incorporated enterprises	M	14
Blacktown - North	NZL	Owner managers of unincorporated enterprises	F	14
Blacktown - North	NZL	Owner managers of unincorporated enterprises	M	16
Blacktown - North	NZL	Status in employment not stated	M	3
Blacktown - North	PAK	Contributing family workers	F	6
Blacktown - North	PAK	Employee	F	37
Blacktown - North	PAK	Employee	M	50
Blacktown - North	PAK	Owner managers of incorporated enterprises	F	3
Blacktown - North	PAK	Owner managers of incorporated enterprises	M	22
Blacktown - North	PAK	Owner managers of unincorporated enterprises	F	4
Blacktown - North	PAK	Owner managers of unincorporated enterprises	M	17
Blacktown - North	PHL	Contributing family workers	M	4
Blacktown - North	PHL	Employee	F	196
Blacktown - North	PHL	Employee	M	167
Blacktown - North	PHL	Owner managers of incorporated enterprises	F	8
Blacktown - North	PHL	Owner managers of incorporated enterprises	M	17
Blacktown - North	PHL	Owner managers of unincorporated enterprises	F	19
Blacktown - North	PHL	Owner managers of unincorporated enterprises	M	28
Blacktown - North	PHL	Status in employment not stated	M	4
Blacktown - North	POL	Employee	F	11
Blacktown - North	POL	Employee	M	11
Blacktown - North	POL	Owner managers of incorporated enterprises	F	4
Blacktown - North	POL	Owner managers of incorporated enterprises	M	10
Blacktown - North	POL	Owner managers of unincorporated enterprises	F	3
Blacktown - North	POL	Owner managers of unincorporated enterprises	M	4
Blacktown - North	SGP	Employee	F	17
Blacktown - North	SGP	Employee	M	9
Blacktown - North	SGP	Owner managers of unincorporated enterprises	M	4
Blacktown - North	ZAF	Contributing family workers	F	3
Blacktown - North	ZAF	Employee	F	75
Blacktown - North	ZAF	Employee	M	51
Blacktown - North	ZAF	Owner managers of incorporated enterprises	F	6
Blacktown - North	ZAF	Owner managers of incorporated enterprises	M	8
Blacktown - North	ZAF	Owner managers of unincorporated enterprises	F	9
Blacktown - North	ZAF	Owner managers of unincorporated enterprises	M	9
Blacktown - North	KOR	Contributing family workers	F	3
Blacktown - North	KOR	Employee	F	24
Blacktown - North	KOR	Employee	M	25
Blacktown - North	KOR	Owner managers of incorporated enterprises	M	7
Blacktown - North	KOR	Owner managers of unincorporated enterprises	F	10
Blacktown - North	KOR	Owner managers of unincorporated enterprises	M	15
Blacktown - North	LKA	Contributing family workers	M	3
Blacktown - North	LKA	Employee	F	53
Blacktown - North	LKA	Employee	M	42
Blacktown - North	LKA	Owner managers of incorporated enterprises	F	7
Blacktown - North	LKA	Owner managers of incorporated enterprises	M	11
Blacktown - North	LKA	Owner managers of unincorporated enterprises	F	24
Blacktown - North	LKA	Owner managers of unincorporated enterprises	M	9
Blacktown - North	THA	Contributing family workers	F	3
Blacktown - North	THA	Employee	F	10
Blacktown - North	THA	Employee	M	14
Blacktown - North	TUR	Employee	F	4
Blacktown - North	TUR	Employee	M	11
Blacktown - North	TUR	Owner managers of incorporated enterprises	M	3
Blacktown - North	TUR	Owner managers of unincorporated enterprises	F	3
Blacktown - North	TUR	Owner managers of unincorporated enterprises	M	3
Blacktown - North	GBR	Contributing family workers	M	4
Blacktown - North	GBR	Employee	F	184
Blacktown - North	GBR	Employee	M	176
Blacktown - North	GBR	Owner managers of incorporated enterprises	F	13
Blacktown - North	GBR	Owner managers of incorporated enterprises	M	42
Blacktown - North	GBR	Owner managers of unincorporated enterprises	F	23
Blacktown - North	GBR	Owner managers of unincorporated enterprises	M	38
Blacktown - North	USA	Contributing family workers	F	3
Blacktown - North	USA	Employee	F	21
Blacktown - North	USA	Employee	M	26
Blacktown - North	USA	Owner managers of incorporated enterprises	M	4
Blacktown - North	VNM	Contributing family workers	F	3
Blacktown - North	VNM	Contributing family workers	M	3
Blacktown - North	VNM	Employee	F	24
Blacktown - North	VNM	Employee	M	35
Blacktown - North	VNM	Owner managers of incorporated enterprises	F	3
Blacktown - North	VNM	Owner managers of incorporated enterprises	M	3
Blacktown - North	VNM	Owner managers of unincorporated enterprises	F	4
Blacktown - North	VNM	Owner managers of unincorporated enterprises	M	10
Blacktown - North	ZWE	Employee	F	5
Blacktown - North	ZWE	Employee	M	12
Blacktown - North	ZWE	Owner managers of unincorporated enterprises	M	3
Mount Druitt		Contributing family workers	F	18
Mount Druitt		Contributing family workers	M	12
Mount Druitt		Employee	F	1346
Mount Druitt		Employee	M	2286
Mount Druitt		Owner managers of incorporated enterprises	F	60
Mount Druitt		Owner managers of incorporated enterprises	M	171
Mount Druitt		Owner managers of unincorporated enterprises	F	124
Mount Druitt		Owner managers of unincorporated enterprises	M	173
Mount Druitt		Status in employment not stated	F	44
Mount Druitt		Status in employment not stated	M	41
Mount Druitt	AUS	Contributing family workers	F	54
Mount Druitt	AUS	Contributing family workers	M	59
Mount Druitt	AUS	Employee	F	9904
Mount Druitt	AUS	Employee	M	14647
Mount Druitt	AUS	Owner managers of incorporated enterprises	F	161
Mount Druitt	AUS	Owner managers of incorporated enterprises	M	685
Mount Druitt	AUS	Owner managers of unincorporated enterprises	F	192
Mount Druitt	AUS	Owner managers of unincorporated enterprises	M	420
Mount Druitt	AUS	Status in employment not stated	F	80
Mount Druitt	AUS	Status in employment not stated	M	152
Mount Druitt	CAN	Employee	F	22
Mount Druitt	CAN	Employee	M	19
Mount Druitt	CAN	Owner managers of incorporated enterprises	M	6
Mount Druitt	CHN	Contributing family workers	F	8
Mount Druitt	CHN	Contributing family workers	M	6
Mount Druitt	CHN	Employee	F	289
Mount Druitt	CHN	Employee	M	358
Mount Druitt	CHN	Owner managers of incorporated enterprises	F	30
Mount Druitt	CHN	Owner managers of incorporated enterprises	M	44
Mount Druitt	CHN	Owner managers of unincorporated enterprises	F	13
Mount Druitt	CHN	Owner managers of unincorporated enterprises	M	37
Mount Druitt	CHN	Status in employment not stated	F	3
Mount Druitt	HRV	Employee	F	50
Mount Druitt	HRV	Employee	M	62
Mount Druitt	HRV	Owner managers of incorporated enterprises	F	3
Mount Druitt	HRV	Owner managers of incorporated enterprises	M	5
Mount Druitt	HRV	Owner managers of unincorporated enterprises	M	3
Mount Druitt	HRV	Status in employment not stated	F	3
Mount Druitt	EGY	Employee	F	83
Mount Druitt	EGY	Employee	M	80
Mount Druitt	EGY	Owner managers of incorporated enterprises	F	12
Mount Druitt	EGY	Owner managers of incorporated enterprises	M	30
