SA3_NAME16	Age	LabourForceStatus	workers
Strathfield - Burwood - Ashfield	40-44	Employed (part-time)	1614
Strathfield - Burwood - Ashfield	45-49		114
Strathfield - Burwood - Ashfield	45-49	Employed (away from work)	108
Strathfield - Burwood - Ashfield	45-49	Employed (full-time)	3932
Strathfield - Burwood - Ashfield	45-49	Employed (part-time)	1556
Strathfield - Burwood - Ashfield	50-54		98
Strathfield - Burwood - Ashfield	50-54	Employed (away from work)	124
Strathfield - Burwood - Ashfield	50-54	Employed (full-time)	4038
Strathfield - Burwood - Ashfield	50-54	Employed (part-time)	1567
Strathfield - Burwood - Ashfield	55-59		84
Strathfield - Burwood - Ashfield	55-59	Employed (away from work)	141
Strathfield - Burwood - Ashfield	55-59	Employed (full-time)	3445
Strathfield - Burwood - Ashfield	55-59	Employed (part-time)	1373
Strathfield - Burwood - Ashfield	60-64		51
Strathfield - Burwood - Ashfield	60-64	Employed (away from work)	94
Strathfield - Burwood - Ashfield	60-64	Employed (full-time)	1964
Strathfield - Burwood - Ashfield	60-64	Employed (part-time)	1180
Strathfield - Burwood - Ashfield	65-69		21
Strathfield - Burwood - Ashfield	65-69	Employed (away from work)	56
Strathfield - Burwood - Ashfield	65-69	Employed (full-time)	749
Strathfield - Burwood - Ashfield	65-69	Employed (part-time)	659
Strathfield - Burwood - Ashfield	70-74		9
Strathfield - Burwood - Ashfield	70-74	Employed (away from work)	14
Strathfield - Burwood - Ashfield	70-74	Employed (full-time)	206
Strathfield - Burwood - Ashfield	70-74	Employed (part-time)	311
Strathfield - Burwood - Ashfield	75+		20
Strathfield - Burwood - Ashfield	75+	Employed (away from work)	10
Strathfield - Burwood - Ashfield	75+	Employed (full-time)	82
Strathfield - Burwood - Ashfield	75+	Employed (part-time)	179
Chatswood - Lane Cove	15-19		69
Chatswood - Lane Cove	15-19	Employed (away from work)	107
Chatswood - Lane Cove	15-19	Employed (full-time)	391
Chatswood - Lane Cove	15-19	Employed (part-time)	1959
Chatswood - Lane Cove	20-24		160
Chatswood - Lane Cove	20-24	Employed (away from work)	196
Chatswood - Lane Cove	20-24	Employed (full-time)	3477
Chatswood - Lane Cove	20-24	Employed (part-time)	3599
Chatswood - Lane Cove	25-29		194
Chatswood - Lane Cove	25-29	Employed (away from work)	260
Chatswood - Lane Cove	25-29	Employed (full-time)	7691
Chatswood - Lane Cove	25-29	Employed (part-time)	2132
Chatswood - Lane Cove	30-34		181
Chatswood - Lane Cove	30-34	Employed (away from work)	460
Chatswood - Lane Cove	30-34	Employed (full-time)	8468
Chatswood - Lane Cove	30-34	Employed (part-time)	2017
Chatswood - Lane Cove	35-39		171
Chatswood - Lane Cove	35-39	Employed (away from work)	328
Chatswood - Lane Cove	35-39	Employed (full-time)	7285
Chatswood - Lane Cove	35-39	Employed (part-time)	2042
Chatswood - Lane Cove	40-44		114
Chatswood - Lane Cove	40-44	Employed (away from work)	169
Chatswood - Lane Cove	40-44	Employed (full-time)	6706
Chatswood - Lane Cove	40-44	Employed (part-time)	2142
Chatswood - Lane Cove	45-49		112
Chatswood - Lane Cove	45-49	Employed (away from work)	103
Chatswood - Lane Cove	45-49	Employed (full-time)	6011
Chatswood - Lane Cove	45-49	Employed (part-time)	1912
Chatswood - Lane Cove	50-54		99
Chatswood - Lane Cove	50-54	Employed (away from work)	127
Chatswood - Lane Cove	50-54	Employed (full-time)	5453
Chatswood - Lane Cove	50-54	Employed (part-time)	1827
Chatswood - Lane Cove	55-59		80
Chatswood - Lane Cove	55-59	Employed (away from work)	126
Chatswood - Lane Cove	55-59	Employed (full-time)	4393
Chatswood - Lane Cove	55-59	Employed (part-time)	1669
Chatswood - Lane Cove	60-64		61
Chatswood - Lane Cove	60-64	Employed (away from work)	113
Chatswood - Lane Cove	60-64	Employed (full-time)	2466
Chatswood - Lane Cove	60-64	Employed (part-time)	1396
Chatswood - Lane Cove	65-69		30
Chatswood - Lane Cove	65-69	Employed (away from work)	60
Chatswood - Lane Cove	65-69	Employed (full-time)	1027
Chatswood - Lane Cove	65-69	Employed (part-time)	1045
Chatswood - Lane Cove	70-74		17
Chatswood - Lane Cove	70-74	Employed (away from work)	49
Chatswood - Lane Cove	70-74	Employed (full-time)	251
Chatswood - Lane Cove	70-74	Employed (part-time)	497
Chatswood - Lane Cove	75+		28
Chatswood - Lane Cove	75+	Employed (away from work)	18
Chatswood - Lane Cove	75+	Employed (full-time)	102
Chatswood - Lane Cove	75+	Employed (part-time)	261
Hornsby	15-19		38
Hornsby	15-19	Employed (away from work)	102
Hornsby	15-19	Employed (full-time)	282
Hornsby	15-19	Employed (part-time)	1551
Hornsby	20-24		65
Hornsby	20-24	Employed (away from work)	68
Hornsby	20-24	Employed (full-time)	1212
Hornsby	20-24	Employed (part-time)	1438
Hornsby	25-29		46
Hornsby	25-29	Employed (away from work)	94
Hornsby	25-29	Employed (full-time)	1705
Hornsby	25-29	Employed (part-time)	692
Hornsby	30-34		48
Hornsby	30-34	Employed (away from work)	119
Hornsby	30-34	Employed (full-time)	1695
Hornsby	30-34	Employed (part-time)	724
Hornsby	35-39		40
Hornsby	35-39	Employed (away from work)	87
Hornsby	35-39	Employed (full-time)	1638
Hornsby	35-39	Employed (part-time)	763
Hornsby	40-44		31
Hornsby	40-44	Employed (away from work)	72
Hornsby	40-44	Employed (full-time)	1859
Hornsby	40-44	Employed (part-time)	1033
Hornsby	45-49		42
Hornsby	45-49	Employed (away from work)	55
Hornsby	45-49	Employed (full-time)	1923
Hornsby	45-49	Employed (part-time)	1040
Hornsby	50-54		40
Hornsby	50-54	Employed (away from work)	54
Hornsby	50-54	Employed (full-time)	1833
Hornsby	50-54	Employed (part-time)	876
Hornsby	55-59		26
Hornsby	55-59	Employed (away from work)	69
Hornsby	55-59	Employed (full-time)	1661
Hornsby	55-59	Employed (part-time)	819
Hornsby	60-64		27
Hornsby	60-64	Employed (away from work)	60
Hornsby	60-64	Employed (full-time)	978
Hornsby	60-64	Employed (part-time)	716
Hornsby	65-69		7
Hornsby	65-69	Employed (away from work)	39
Hornsby	65-69	Employed (full-time)	353
Hornsby	65-69	Employed (part-time)	463
Hornsby	70-74		4
Hornsby	70-74	Employed (away from work)	7
Hornsby	70-74	Employed (full-time)	121
Hornsby	70-74	Employed (part-time)	201
Hornsby	75+		4
Hornsby	75+	Employed (away from work)	8
Hornsby	75+	Employed (full-time)	41
Hornsby	75+	Employed (part-time)	101
Ku-ring-gai	15-19		26
Ku-ring-gai	15-19	Employed (away from work)	71
Ku-ring-gai	15-19	Employed (full-time)	147
Ku-ring-gai	15-19	Employed (part-time)	1486
Ku-ring-gai	20-24		55
Ku-ring-gai	20-24	Employed (away from work)	87
Ku-ring-gai	20-24	Employed (full-time)	891
Ku-ring-gai	20-24	Employed (part-time)	1642
Ku-ring-gai	25-29		56
Ku-ring-gai	25-29	Employed (away from work)	81
Ku-ring-gai	25-29	Employed (full-time)	1673
Ku-ring-gai	25-29	Employed (part-time)	809
Ku-ring-gai	30-34		46
Ku-ring-gai	30-34	Employed (away from work)	147
Ku-ring-gai	30-34	Employed (full-time)	1668
Ku-ring-gai	30-34	Employed (part-time)	806
Ku-ring-gai	35-39		41
Ku-ring-gai	35-39	Employed (away from work)	91
Ku-ring-gai	35-39	Employed (full-time)	1499
Ku-ring-gai	35-39	Employed (part-time)	921
Ku-ring-gai	40-44		38
Ku-ring-gai	40-44	Employed (away from work)	61
Ku-ring-gai	40-44	Employed (full-time)	1773
Ku-ring-gai	40-44	Employed (part-time)	1194
Ku-ring-gai	45-49		44
Ku-ring-gai	45-49	Employed (away from work)	53
Ku-ring-gai	45-49	Employed (full-time)	2118
Ku-ring-gai	45-49	Employed (part-time)	1402
Ku-ring-gai	50-54		49
Ku-ring-gai	50-54	Employed (away from work)	64
Ku-ring-gai	50-54	Employed (full-time)	2203
Ku-ring-gai	50-54	Employed (part-time)	1304
Ku-ring-gai	55-59		36
Ku-ring-gai	55-59	Employed (away from work)	82
Ku-ring-gai	55-59	Employed (full-time)	1776
Ku-ring-gai	55-59	Employed (part-time)	1175
Ku-ring-gai	60-64		29
Ku-ring-gai	60-64	Employed (away from work)	61
Ku-ring-gai	60-64	Employed (full-time)	1014
Ku-ring-gai	60-64	Employed (part-time)	1072
Ku-ring-gai	65-69		24
Ku-ring-gai	65-69	Employed (away from work)	53
Ku-ring-gai	65-69	Employed (full-time)	476
Ku-ring-gai	65-69	Employed (part-time)	881
Ku-ring-gai	70-74		6
Ku-ring-gai	70-74	Employed (away from work)	26
Ku-ring-gai	70-74	Employed (full-time)	136
Ku-ring-gai	70-74	Employed (part-time)	490
Ku-ring-gai	75+		17
Ku-ring-gai	75+	Employed (away from work)	14
Ku-ring-gai	75+	Employed (full-time)	57
Ku-ring-gai	75+	Employed (part-time)	327
North Sydney - Mosman	15-19		64
North Sydney - Mosman	15-19	Employed (away from work)	76
North Sydney - Mosman	15-19	Employed (full-time)	270
North Sydney - Mosman	15-19	Employed (part-time)	1349
North Sydney - Mosman	20-24		168
North Sydney - Mosman	20-24	Employed (away from work)	128
North Sydney - Mosman	20-24	Employed (full-time)	3346
North Sydney - Mosman	20-24	Employed (part-time)	2752
North Sydney - Mosman	25-29		191
North Sydney - Mosman	25-29	Employed (away from work)	218
North Sydney - Mosman	25-29	Employed (full-time)	8041
North Sydney - Mosman	25-29	Employed (part-time)	1745
North Sydney - Mosman	30-34		177
North Sydney - Mosman	30-34	Employed (away from work)	519
North Sydney - Mosman	30-34	Employed (full-time)	9590
North Sydney - Mosman	30-34	Employed (part-time)	1784
North Sydney - Mosman	35-39		136
North Sydney - Mosman	35-39	Employed (away from work)	374
North Sydney - Mosman	35-39	Employed (full-time)	8553
North Sydney - Mosman	35-39	Employed (part-time)	1761
North Sydney - Mosman	40-44		114
North Sydney - Mosman	40-44	Employed (away from work)	143
North Sydney - Mosman	40-44	Employed (full-time)	7422
North Sydney - Mosman	40-44	Employed (part-time)	1685
North Sydney - Mosman	45-49		90
North Sydney - Mosman	45-49	Employed (away from work)	133
North Sydney - Mosman	45-49	Employed (full-time)	6297
North Sydney - Mosman	45-49	Employed (part-time)	1505
North Sydney - Mosman	50-54		98
North Sydney - Mosman	50-54	Employed (away from work)	123
North Sydney - Mosman	50-54	Employed (full-time)	5094
North Sydney - Mosman	50-54	Employed (part-time)	1294
North Sydney - Mosman	55-59		66
North Sydney - Mosman	55-59	Employed (away from work)	90
North Sydney - Mosman	55-59	Employed (full-time)	3655
North Sydney - Mosman	55-59	Employed (part-time)	1214
North Sydney - Mosman	60-64		41
North Sydney - Mosman	60-64	Employed (away from work)	82
North Sydney - Mosman	60-64	Employed (full-time)	1955
North Sydney - Mosman	60-64	Employed (part-time)	1192
North Sydney - Mosman	65-69		26
North Sydney - Mosman	65-69	Employed (away from work)	52
North Sydney - Mosman	65-69	Employed (full-time)	864
North Sydney - Mosman	65-69	Employed (part-time)	1013
North Sydney - Mosman	70-74		22
North Sydney - Mosman	70-74	Employed (away from work)	23
North Sydney - Mosman	70-74	Employed (full-time)	241
North Sydney - Mosman	70-74	Employed (part-time)	528
North Sydney - Mosman	75+		22
North Sydney - Mosman	75+	Employed (away from work)	22
North Sydney - Mosman	75+	Employed (full-time)	115
North Sydney - Mosman	75+	Employed (part-time)	276
Manly	15-19		18
Manly	15-19	Employed (away from work)	35
Manly	15-19	Employed (full-time)	100
Manly	15-19	Employed (part-time)	640
Manly	20-24		44
Manly	20-24	Employed (away from work)	36
Manly	20-24	Employed (full-time)	561
Manly	20-24	Employed (part-time)	823
Manly	25-29		32
Manly	25-29	Employed (away from work)	45
Manly	25-29	Employed (full-time)	960
Manly	25-29	Employed (part-time)	506
Manly	30-34		27
Manly	30-34	Employed (away from work)	70
Manly	30-34	Employed (full-time)	973
Manly	30-34	Employed (part-time)	498
Manly	35-39		20
Manly	35-39	Employed (away from work)	38
Manly	35-39	Employed (full-time)	793
Manly	35-39	Employed (part-time)	547
Manly	40-44		24
Manly	40-44	Employed (away from work)	37
Manly	40-44	Employed (full-time)	839
Manly	40-44	Employed (part-time)	515
Manly	45-49		19
Manly	45-49	Employed (away from work)	28
Manly	45-49	Employed (full-time)	793
Manly	45-49	Employed (part-time)	562
Manly	50-54		17
Manly	50-54	Employed (away from work)	21
Manly	50-54	Employed (full-time)	793
Manly	50-54	Employed (part-time)	528
Manly	55-59		20
Manly	55-59	Employed (away from work)	35
Manly	55-59	Employed (full-time)	600
Manly	55-59	Employed (part-time)	454
Manly	60-64		11
Manly	60-64	Employed (away from work)	23
Manly	60-64	Employed (full-time)	397
Manly	60-64	Employed (part-time)	399
Manly	65-69		4
Manly	65-69	Employed (away from work)	24
Manly	65-69	Employed (full-time)	161
Manly	65-69	Employed (part-time)	298
Manly	70-74		3
Manly	70-74	Employed (away from work)	12
Manly	70-74	Employed (full-time)	63
Manly	70-74	Employed (part-time)	153
Manly	75+		7
Manly	75+	Employed (away from work)	9
Manly	75+	Employed (full-time)	35
Manly	75+	Employed (part-time)	91
Pittwater	15-19		35
Pittwater	15-19	Employed (away from work)	50
Pittwater	15-19	Employed (full-time)	222
Pittwater	15-19	Employed (part-time)	1167
Pittwater	20-24		31
Pittwater	20-24	Employed (away from work)	54
Pittwater	20-24	Employed (full-time)	894
Pittwater	20-24	Employed (part-time)	974
Pittwater	25-29		29
Pittwater	25-29	Employed (away from work)	53
Pittwater	25-29	Employed (full-time)	1320
Pittwater	25-29	Employed (part-time)	478
Pittwater	30-34		36
Pittwater	30-34	Employed (away from work)	76
Pittwater	30-34	Employed (full-time)	1182
Pittwater	30-34	Employed (part-time)	552
Pittwater	35-39		32
Pittwater	35-39	Employed (away from work)	51
Pittwater	35-39	Employed (full-time)	1185
Pittwater	35-39	Employed (part-time)	709
Pittwater	40-44		41
Pittwater	40-44	Employed (away from work)	49
Pittwater	40-44	Employed (full-time)	1281
Pittwater	40-44	Employed (part-time)	879
Pittwater	45-49		31
Pittwater	45-49	Employed (away from work)	42
Pittwater	45-49	Employed (full-time)	1420
Pittwater	45-49	Employed (part-time)	841
Pittwater	50-54		34
Pittwater	50-54	Employed (away from work)	57
Pittwater	50-54	Employed (full-time)	1466
Pittwater	50-54	Employed (part-time)	839
Pittwater	55-59		29
Pittwater	55-59	Employed (away from work)	63
Pittwater	55-59	Employed (full-time)	1169
Pittwater	55-59	Employed (part-time)	772
Pittwater	60-64		32
Pittwater	60-64	Employed (away from work)	48
Pittwater	60-64	Employed (full-time)	705
Pittwater	60-64	Employed (part-time)	734
Pittwater	65-69		16
Pittwater	65-69	Employed (away from work)	43
Pittwater	65-69	Employed (full-time)	289
Pittwater	65-69	Employed (part-time)	530
Pittwater	70-74		4
Pittwater	70-74	Employed (away from work)	10
Pittwater	70-74	Employed (full-time)	115
Pittwater	70-74	Employed (part-time)	289
Pittwater	75+		13
Pittwater	75+	Employed (away from work)	7
Pittwater	75+	Employed (full-time)	46
Pittwater	75+	Employed (part-time)	140
Warringah	15-19		45
Warringah	15-19	Employed (away from work)	129
Warringah	15-19	Employed (full-time)	475
Warringah	15-19	Employed (part-time)	2535
Warringah	20-24		96
Warringah	20-24	Employed (away from work)	128
Warringah	20-24	Employed (full-time)	2181
Warringah	20-24	Employed (part-time)	2261
Warringah	25-29		86
Warringah	25-29	Employed (away from work)	120
Warringah	25-29	Employed (full-time)	3615
Warringah	25-29	Employed (part-time)	1406
Warringah	30-34		87
Warringah	30-34	Employed (away from work)	233
Warringah	30-34	Employed (full-time)	3939
Warringah	30-34	Employed (part-time)	1414
Warringah	35-39		103
Warringah	35-39	Employed (away from work)	157
Warringah	35-39	Employed (full-time)	3709
Warringah	35-39	Employed (part-time)	1629
Warringah	40-44		79
Warringah	40-44	Employed (away from work)	98
Warringah	40-44	Employed (full-time)	4013
Warringah	40-44	Employed (part-time)	1933
Warringah	45-49		83
Warringah	45-49	Employed (away from work)	101
Warringah	45-49	Employed (full-time)	4085
Warringah	45-49	Employed (part-time)	1953
Warringah	50-54		88
Warringah	50-54	Employed (away from work)	90
Warringah	50-54	Employed (full-time)	3841
Warringah	50-54	Employed (part-time)	1719
Warringah	55-59		50
Warringah	55-59	Employed (away from work)	104
Warringah	55-59	Employed (full-time)	3039
Warringah	55-59	Employed (part-time)	1528
Warringah	60-64		43
Warringah	60-64	Employed (away from work)	90
Warringah	60-64	Employed (full-time)	1774
Warringah	60-64	Employed (part-time)	1401
Warringah	65-69		26
Warringah	65-69	Employed (away from work)	46
Warringah	65-69	Employed (full-time)	724
Warringah	65-69	Employed (part-time)	964
Warringah	70-74		12
Warringah	70-74	Employed (away from work)	34
Warringah	70-74	Employed (full-time)	197
Warringah	70-74	Employed (part-time)	467
Warringah	75+		13
Warringah	75+	Employed (away from work)	13
Warringah	75+	Employed (full-time)	82
Warringah	75+	Employed (part-time)	279
Camden	15-19		42
Camden	15-19	Employed (away from work)	44
Camden	15-19	Employed (full-time)	503
Camden	15-19	Employed (part-time)	1303
Camden	20-24		51
Camden	20-24	Employed (away from work)	50
Camden	20-24	Employed (full-time)	1323
Camden	20-24	Employed (part-time)	868
Camden	25-29		44
Camden	25-29	Employed (away from work)	62
Camden	25-29	Employed (full-time)	1541
Camden	25-29	Employed (part-time)	482
Camden	30-34		42
Camden	30-34	Employed (away from work)	71
Camden	30-34	Employed (full-time)	1430
Camden	30-34	Employed (part-time)	591
Camden	35-39		48
Camden	35-39	Employed (away from work)	54
Camden	35-39	Employed (full-time)	1313
Camden	35-39	Employed (part-time)	643
Camden	40-44		45
Camden	40-44	Employed (away from work)	36
Camden	40-44	Employed (full-time)	1573
Camden	40-44	Employed (part-time)	727
Camden	45-49		42
Camden	45-49	Employed (away from work)	40
Camden	45-49	Employed (full-time)	1457
Camden	45-49	Employed (part-time)	637
Camden	50-54		37
Camden	50-54	Employed (away from work)	49
Camden	50-54	Employed (full-time)	1272
Camden	50-54	Employed (part-time)	585
Camden	55-59		19
Camden	55-59	Employed (away from work)	59
Camden	55-59	Employed (full-time)	1045
Camden	55-59	Employed (part-time)	516
Camden	60-64		25
Camden	60-64	Employed (away from work)	51
Camden	60-64	Employed (full-time)	600
Camden	60-64	Employed (part-time)	419
Camden	65-69		4
Camden	65-69	Employed (away from work)	23
Camden	65-69	Employed (full-time)	220
Camden	65-69	Employed (part-time)	197
Camden	70-74		10
Camden	70-74	Employed (away from work)	3
Camden	70-74	Employed (full-time)	46
Camden	70-74	Employed (part-time)	59
Camden	75+		9
Camden	75+	Employed (away from work)	4
Camden	75+	Employed (full-time)	16
Camden	75+	Employed (part-time)	27
Campbelltown (NSW)	15-19		76
Campbelltown (NSW)	15-19	Employed (away from work)	121
Campbelltown (NSW)	15-19	Employed (full-time)	658
Campbelltown (NSW)	15-19	Employed (part-time)	2297
Campbelltown (NSW)	20-24		187
Campbelltown (NSW)	20-24	Employed (away from work)	117
Campbelltown (NSW)	20-24	Employed (full-time)	2451
Campbelltown (NSW)	20-24	Employed (part-time)	2108
Campbelltown (NSW)	25-29		139
Campbelltown (NSW)	25-29	Employed (away from work)	180
Campbelltown (NSW)	25-29	Employed (full-time)	3392
Campbelltown (NSW)	25-29	Employed (part-time)	1276
Campbelltown (NSW)	30-34		123
Campbelltown (NSW)	30-34	Employed (away from work)	231
Campbelltown (NSW)	30-34	Employed (full-time)	3379
Campbelltown (NSW)	30-34	Employed (part-time)	1426
Campbelltown (NSW)	35-39		105
Campbelltown (NSW)	35-39	Employed (away from work)	144
Campbelltown (NSW)	35-39	Employed (full-time)	3316
Campbelltown (NSW)	35-39	Employed (part-time)	1392
Campbelltown (NSW)	40-44		117
Campbelltown (NSW)	40-44	Employed (away from work)	104
Campbelltown (NSW)	40-44	Employed (full-time)	3743
Campbelltown (NSW)	40-44	Employed (part-time)	1485
Campbelltown (NSW)	45-49		95
Campbelltown (NSW)	45-49	Employed (away from work)	114
Campbelltown (NSW)	45-49	Employed (full-time)	3588
Campbelltown (NSW)	45-49	Employed (part-time)	1368
Campbelltown (NSW)	50-54		91
Campbelltown (NSW)	50-54	Employed (away from work)	123
Campbelltown (NSW)	50-54	Employed (full-time)	3702
Campbelltown (NSW)	50-54	Employed (part-time)	1373
Campbelltown (NSW)	55-59		64
Campbelltown (NSW)	55-59	Employed (away from work)	140
Campbelltown (NSW)	55-59	Employed (full-time)	3166
Campbelltown (NSW)	55-59	Employed (part-time)	1238
Campbelltown (NSW)	60-64		61
Campbelltown (NSW)	60-64	Employed (away from work)	117
Campbelltown (NSW)	60-64	Employed (full-time)	1789
Campbelltown (NSW)	60-64	Employed (part-time)	960
Campbelltown (NSW)	65-69		25
Campbelltown (NSW)	65-69	Employed (away from work)	50
Campbelltown (NSW)	65-69	Employed (full-time)	563
Campbelltown (NSW)	65-69	Employed (part-time)	532
Campbelltown (NSW)	70-74		10
Campbelltown (NSW)	70-74	Employed (away from work)	9
Campbelltown (NSW)	70-74	Employed (full-time)	139
Campbelltown (NSW)	70-74	Employed (part-time)	207
Campbelltown (NSW)	75+		4
Campbelltown (NSW)	75+	Employed (away from work)	6
Campbelltown (NSW)	75+	Employed (full-time)	33
Campbelltown (NSW)	75+	Employed (part-time)	80
Wollondilly	15-19		16
Wollondilly	15-19	Employed (away from work)	21
Wollondilly	15-19	Employed (full-time)	204
Wollondilly	15-19	Employed (part-time)	466
Wollondilly	20-24		24
Wollondilly	20-24	Employed (away from work)	18
Wollondilly	20-24	Employed (full-time)	533
Wollondilly	20-24	Employed (part-time)	275
Wollondilly	25-29		16
Wollondilly	25-29	Employed (away from work)	42
Wollondilly	25-29	Employed (full-time)	683
Wollondilly	25-29	Employed (part-time)	203
Wollondilly	30-34		13
Wollondilly	30-34	Employed (away from work)	42
Wollondilly	30-34	Employed (full-time)	691
Wollondilly	30-34	Employed (part-time)	273
Wollondilly	35-39		23
Wollondilly	35-39	Employed (away from work)	31
Wollondilly	35-39	Employed (full-time)	773
Wollondilly	35-39	Employed (part-time)	262
Wollondilly	40-44		22
Wollondilly	40-44	Employed (away from work)	30
Wollondilly	40-44	Employed (full-time)	806
Wollondilly	40-44	Employed (part-time)	338
Wollondilly	45-49		24
Wollondilly	45-49	Employed (away from work)	26
Wollondilly	45-49	Employed (full-time)	760
Wollondilly	45-49	Employed (part-time)	310
Wollondilly	50-54		25
Wollondilly	50-54	Employed (away from work)	24
Wollondilly	50-54	Employed (full-time)	717
Wollondilly	50-54	Employed (part-time)	290
Wollondilly	55-59		24
Wollondilly	55-59	Employed (away from work)	45
Wollondilly	55-59	Employed (full-time)	649
Wollondilly	55-59	Employed (part-time)	266
Wollondilly	60-64		18
Wollondilly	60-64	Employed (away from work)	37
Wollondilly	60-64	Employed (full-time)	381
Wollondilly	60-64	Employed (part-time)	212
Wollondilly	65-69		7
Wollondilly	65-69	Employed (away from work)	16
Wollondilly	65-69	Employed (full-time)	142
Wollondilly	65-69	Employed (part-time)	130
Wollondilly	70-74	Employed (away from work)	5
Wollondilly	70-74	Employed (full-time)	36
Wollondilly	70-74	Employed (part-time)	54
Wollondilly	75+		5
Wollondilly	75+	Employed (away from work)	5
Wollondilly	75+	Employed (full-time)	17
Wollondilly	75+	Employed (part-time)	35
Blue Mountains	15-19		35
Blue Mountains	15-19	Employed (away from work)	52
Blue Mountains	15-19	Employed (full-time)	256
Blue Mountains	15-19	Employed (part-time)	1068
Blue Mountains	20-24		33
Blue Mountains	20-24	Employed (away from work)	38
Blue Mountains	20-24	Employed (full-time)	624
Blue Mountains	20-24	Employed (part-time)	933
Blue Mountains	25-29		29
Blue Mountains	25-29	Employed (away from work)	61
Blue Mountains	25-29	Employed (full-time)	743
Blue Mountains	25-29	Employed (part-time)	527
Blue Mountains	30-34		32
Blue Mountains	30-34	Employed (away from work)	43
Blue Mountains	30-34	Employed (full-time)	748
Blue Mountains	30-34	Employed (part-time)	550
Blue Mountains	35-39		23
Blue Mountains	35-39	Employed (away from work)	47
Blue Mountains	35-39	Employed (full-time)	807
Blue Mountains	35-39	Employed (part-time)	646
Blue Mountains	40-44		19
Blue Mountains	40-44	Employed (away from work)	43
Blue Mountains	40-44	Employed (full-time)	1036
Blue Mountains	40-44	Employed (part-time)	816
Blue Mountains	45-49		33
Blue Mountains	45-49	Employed (away from work)	58
Blue Mountains	45-49	Employed (full-time)	1166
Blue Mountains	45-49	Employed (part-time)	889
Blue Mountains	50-54		21
Blue Mountains	50-54	Employed (away from work)	67
Blue Mountains	50-54	Employed (full-time)	1166
Blue Mountains	50-54	Employed (part-time)	844
Blue Mountains	55-59		27
Blue Mountains	55-59	Employed (away from work)	90
Blue Mountains	55-59	Employed (full-time)	1098
Blue Mountains	55-59	Employed (part-time)	846
Blue Mountains	60-64		20
Blue Mountains	60-64	Employed (away from work)	57
Blue Mountains	60-64	Employed (full-time)	669
Blue Mountains	60-64	Employed (part-time)	825
Blue Mountains	65-69		11
Blue Mountains	65-69	Employed (away from work)	36
Blue Mountains	65-69	Employed (full-time)	268
Blue Mountains	65-69	Employed (part-time)	523
Blue Mountains	70-74		3
Blue Mountains	70-74	Employed (away from work)	15
Blue Mountains	70-74	Employed (full-time)	60
Blue Mountains	70-74	Employed (part-time)	214
Blue Mountains	75+		3
Blue Mountains	75+	Employed (away from work)	4
Blue Mountains	75+	Employed (full-time)	34
Blue Mountains	75+	Employed (part-time)	104
Blue Mountains - South	20-24	Employed (part-time)	3
Blue Mountains - South	25-29	Employed (part-time)	3
Penrith	15-19		76
Penrith	15-19	Employed (away from work)	113
Penrith	15-19	Employed (full-time)	846
Penrith	15-19	Employed (part-time)	2850
Penrith	20-24		123
Penrith	20-24	Employed (away from work)	135
Penrith	20-24	Employed (full-time)	2715
Penrith	20-24	Employed (part-time)	2148
Penrith	25-29		114
Penrith	25-29	Employed (away from work)	200
Penrith	25-29	Employed (full-time)	3399
Penrith	25-29	Employed (part-time)	1321
Penrith	30-34		109
Penrith	30-34	Employed (away from work)	274
Penrith	30-34	Employed (full-time)	3302
Penrith	30-34	Employed (part-time)	1494
Penrith	35-39		89
Penrith	35-39	Employed (away from work)	154
Penrith	35-39	Employed (full-time)	3170
Penrith	35-39	Employed (part-time)	1557
Penrith	40-44		67
Penrith	40-44	Employed (away from work)	108
Penrith	40-44	Employed (full-time)	3438
Penrith	40-44	Employed (part-time)	1628
Penrith	45-49		86
Penrith	45-49	Employed (away from work)	100
Penrith	45-49	Employed (full-time)	3481
Penrith	45-49	Employed (part-time)	1428
Penrith	50-54		88
Penrith	50-54	Employed (away from work)	119
Penrith	50-54	Employed (full-time)	3275
Penrith	50-54	Employed (part-time)	1335
Penrith	55-59		60
Penrith	55-59	Employed (away from work)	164
Penrith	55-59	Employed (full-time)	2918
Penrith	55-59	Employed (part-time)	1320
Penrith	60-64		40
Penrith	60-64	Employed (away from work)	119
Penrith	60-64	Employed (full-time)	1729
Penrith	60-64	Employed (part-time)	1092
Penrith	65-69		21
Penrith	65-69	Employed (away from work)	63
Penrith	65-69	Employed (full-time)	577
Penrith	65-69	Employed (part-time)	609
Penrith	70-74		11
Penrith	70-74	Employed (away from work)	8
Penrith	70-74	Employed (full-time)	136
Penrith	70-74	Employed (part-time)	225
Penrith	75+		12
Penrith	75+	Employed (away from work)	10
Penrith	75+	Employed (full-time)	44
Penrith	75+	Employed (part-time)	95
Richmond - Windsor	15-19		32
Richmond - Windsor	15-19	Employed (away from work)	38
Richmond - Windsor	15-19	Employed (full-time)	309
Richmond - Windsor	15-19	Employed (part-time)	836
Richmond - Windsor	20-24		52
Richmond - Windsor	20-24	Employed (away from work)	46
Richmond - Windsor	20-24	Employed (full-time)	973
Richmond - Windsor	20-24	Employed (part-time)	678
Richmond - Windsor	25-29		33
Richmond - Windsor	25-29	Employed (away from work)	60
Richmond - Windsor	25-29	Employed (full-time)	1208
Richmond - Windsor	25-29	Employed (part-time)	419
