SA4_NAME16	Age	LabourForceStatus	Sex	workers
Sydney - Outer West and Blue Mountains	30-34	Employed (part-time)	F	2225
Sydney - Outer West and Blue Mountains	30-34	Employed (part-time)	M	731
Sydney - Outer West and Blue Mountains	35-39		F	86
Sydney - Outer West and Blue Mountains	35-39		M	117
Sydney - Outer West and Blue Mountains	35-39	Employed (away from work)	F	199
Sydney - Outer West and Blue Mountains	35-39	Employed (away from work)	M	95
Sydney - Outer West and Blue Mountains	35-39	Employed (full-time)	F	2347
Sydney - Outer West and Blue Mountains	35-39	Employed (full-time)	M	4249
Sydney - Outer West and Blue Mountains	35-39	Employed (part-time)	F	2522
Sydney - Outer West and Blue Mountains	35-39	Employed (part-time)	M	563
Sydney - Outer West and Blue Mountains	40-44		F	63
Sydney - Outer West and Blue Mountains	40-44		M	99
Sydney - Outer West and Blue Mountains	40-44	Employed (away from work)	F	138
Sydney - Outer West and Blue Mountains	40-44	Employed (away from work)	M	88
Sydney - Outer West and Blue Mountains	40-44	Employed (full-time)	F	2918
Sydney - Outer West and Blue Mountains	40-44	Employed (full-time)	M	4343
Sydney - Outer West and Blue Mountains	40-44	Employed (part-time)	F	2675
Sydney - Outer West and Blue Mountains	40-44	Employed (part-time)	M	720
Sydney - Outer West and Blue Mountains	45-49		F	90
Sydney - Outer West and Blue Mountains	45-49		M	103
Sydney - Outer West and Blue Mountains	45-49	Employed (away from work)	F	142
Sydney - Outer West and Blue Mountains	45-49	Employed (away from work)	M	98
Sydney - Outer West and Blue Mountains	45-49	Employed (full-time)	F	3193
Sydney - Outer West and Blue Mountains	45-49	Employed (full-time)	M	4363
Sydney - Outer West and Blue Mountains	45-49	Employed (part-time)	F	2624
Sydney - Outer West and Blue Mountains	45-49	Employed (part-time)	M	653
Sydney - Outer West and Blue Mountains	50-54		F	76
Sydney - Outer West and Blue Mountains	50-54		M	88
Sydney - Outer West and Blue Mountains	50-54	Employed (away from work)	F	149
Sydney - Outer West and Blue Mountains	50-54	Employed (away from work)	M	124
Sydney - Outer West and Blue Mountains	50-54	Employed (full-time)	F	3035
Sydney - Outer West and Blue Mountains	50-54	Employed (full-time)	M	4271
Sydney - Outer West and Blue Mountains	50-54	Employed (part-time)	F	2383
Sydney - Outer West and Blue Mountains	50-54	Employed (part-time)	M	703
Sydney - Outer West and Blue Mountains	55-59		F	73
Sydney - Outer West and Blue Mountains	55-59		M	73
Sydney - Outer West and Blue Mountains	55-59	Employed (away from work)	F	196
Sydney - Outer West and Blue Mountains	55-59	Employed (away from work)	M	153
Sydney - Outer West and Blue Mountains	55-59	Employed (full-time)	F	2655
Sydney - Outer West and Blue Mountains	55-59	Employed (full-time)	M	3803
Sydney - Outer West and Blue Mountains	55-59	Employed (part-time)	F	2309
Sydney - Outer West and Blue Mountains	55-59	Employed (part-time)	M	728
Sydney - Outer West and Blue Mountains	60-64		F	42
Sydney - Outer West and Blue Mountains	60-64		M	53
Sydney - Outer West and Blue Mountains	60-64	Employed (away from work)	F	133
Sydney - Outer West and Blue Mountains	60-64	Employed (away from work)	M	115
Sydney - Outer West and Blue Mountains	60-64	Employed (full-time)	F	1387
Sydney - Outer West and Blue Mountains	60-64	Employed (full-time)	M	2370
Sydney - Outer West and Blue Mountains	60-64	Employed (part-time)	F	1703
Sydney - Outer West and Blue Mountains	60-64	Employed (part-time)	M	889
Sydney - Outer West and Blue Mountains	65-69		F	17
Sydney - Outer West and Blue Mountains	65-69		M	29
Sydney - Outer West and Blue Mountains	65-69	Employed (away from work)	F	74
Sydney - Outer West and Blue Mountains	65-69	Employed (away from work)	M	68
Sydney - Outer West and Blue Mountains	65-69	Employed (full-time)	F	413
Sydney - Outer West and Blue Mountains	65-69	Employed (full-time)	M	902
Sydney - Outer West and Blue Mountains	65-69	Employed (part-time)	F	814
Sydney - Outer West and Blue Mountains	65-69	Employed (part-time)	M	683
Sydney - Outer West and Blue Mountains	70-74		F	9
Sydney - Outer West and Blue Mountains	70-74		M	7
Sydney - Outer West and Blue Mountains	70-74	Employed (away from work)	F	14
Sydney - Outer West and Blue Mountains	70-74	Employed (away from work)	M	18
Sydney - Outer West and Blue Mountains	70-74	Employed (full-time)	F	85
Sydney - Outer West and Blue Mountains	70-74	Employed (full-time)	M	224
Sydney - Outer West and Blue Mountains	70-74	Employed (part-time)	F	251
Sydney - Outer West and Blue Mountains	70-74	Employed (part-time)	M	340
Sydney - Outer West and Blue Mountains	75+		F	15
Sydney - Outer West and Blue Mountains	75+		M	18
Sydney - Outer West and Blue Mountains	75+	Employed (away from work)	M	16
Sydney - Outer West and Blue Mountains	75+	Employed (full-time)	F	30
Sydney - Outer West and Blue Mountains	75+	Employed (full-time)	M	98
Sydney - Outer West and Blue Mountains	75+	Employed (part-time)	F	106
Sydney - Outer West and Blue Mountains	75+	Employed (part-time)	M	170
Sydney - Parramatta	15-19		F	129
Sydney - Parramatta	15-19		M	168
Sydney - Parramatta	15-19	Employed (away from work)	F	151
Sydney - Parramatta	15-19	Employed (away from work)	M	111
Sydney - Parramatta	15-19	Employed (full-time)	F	535
Sydney - Parramatta	15-19	Employed (full-time)	M	1058
Sydney - Parramatta	15-19	Employed (part-time)	F	2708
Sydney - Parramatta	15-19	Employed (part-time)	M	2059
Sydney - Parramatta	20-24		F	264
Sydney - Parramatta	20-24		M	405
Sydney - Parramatta	20-24	Employed (away from work)	F	265
Sydney - Parramatta	20-24	Employed (away from work)	M	186
Sydney - Parramatta	20-24	Employed (full-time)	F	4484
Sydney - Parramatta	20-24	Employed (full-time)	M	5616
Sydney - Parramatta	20-24	Employed (part-time)	F	3935
Sydney - Parramatta	20-24	Employed (part-time)	M	3662
Sydney - Parramatta	25-29		F	279
Sydney - Parramatta	25-29		M	431
Sydney - Parramatta	25-29	Employed (away from work)	F	540
Sydney - Parramatta	25-29	Employed (away from work)	M	216
Sydney - Parramatta	25-29	Employed (full-time)	F	8081
Sydney - Parramatta	25-29	Employed (full-time)	M	10469
Sydney - Parramatta	25-29	Employed (part-time)	F	3077
Sydney - Parramatta	25-29	Employed (part-time)	M	2529
Sydney - Parramatta	30-34		F	260
Sydney - Parramatta	30-34		M	433
Sydney - Parramatta	30-34	Employed (away from work)	F	941
Sydney - Parramatta	30-34	Employed (away from work)	M	260
Sydney - Parramatta	30-34	Employed (full-time)	F	7610
Sydney - Parramatta	30-34	Employed (full-time)	M	12862
Sydney - Parramatta	30-34	Employed (part-time)	F	3974
Sydney - Parramatta	30-34	Employed (part-time)	M	1976
Sydney - Parramatta	35-39		F	174
Sydney - Parramatta	35-39		M	354
Sydney - Parramatta	35-39	Employed (away from work)	F	594
Sydney - Parramatta	35-39	Employed (away from work)	M	219
Sydney - Parramatta	35-39	Employed (full-time)	F	6598
Sydney - Parramatta	35-39	Employed (full-time)	M	12450
Sydney - Parramatta	35-39	Employed (part-time)	F	4259
Sydney - Parramatta	35-39	Employed (part-time)	M	1672
Sydney - Parramatta	40-44		F	186
Sydney - Parramatta	40-44		M	281
Sydney - Parramatta	40-44	Employed (away from work)	F	308
Sydney - Parramatta	40-44	Employed (away from work)	M	218
Sydney - Parramatta	40-44	Employed (full-time)	F	6810
Sydney - Parramatta	40-44	Employed (full-time)	M	11824
Sydney - Parramatta	40-44	Employed (part-time)	F	4185
Sydney - Parramatta	40-44	Employed (part-time)	M	1453
Sydney - Parramatta	45-49		F	182
Sydney - Parramatta	45-49		M	291
Sydney - Parramatta	45-49	Employed (away from work)	F	229
Sydney - Parramatta	45-49	Employed (away from work)	M	186
Sydney - Parramatta	45-49	Employed (full-time)	F	6966
Sydney - Parramatta	45-49	Employed (full-time)	M	11166
Sydney - Parramatta	45-49	Employed (part-time)	F	3669
Sydney - Parramatta	45-49	Employed (part-time)	M	1428
Sydney - Parramatta	50-54		F	154
Sydney - Parramatta	50-54		M	238
Sydney - Parramatta	50-54	Employed (away from work)	F	284
Sydney - Parramatta	50-54	Employed (away from work)	M	214
Sydney - Parramatta	50-54	Employed (full-time)	F	6804
Sydney - Parramatta	50-54	Employed (full-time)	M	10986
Sydney - Parramatta	50-54	Employed (part-time)	F	3182
Sydney - Parramatta	50-54	Employed (part-time)	M	1395
Sydney - Parramatta	55-59		F	103
Sydney - Parramatta	55-59		M	180
Sydney - Parramatta	55-59	Employed (away from work)	F	255
Sydney - Parramatta	55-59	Employed (away from work)	M	244
Sydney - Parramatta	55-59	Employed (full-time)	F	5354
Sydney - Parramatta	55-59	Employed (full-time)	M	9185
Sydney - Parramatta	55-59	Employed (part-time)	F	2818
Sydney - Parramatta	55-59	Employed (part-time)	M	1433
Sydney - Parramatta	60-64		F	105
Sydney - Parramatta	60-64		M	114
Sydney - Parramatta	60-64	Employed (away from work)	F	209
Sydney - Parramatta	60-64	Employed (away from work)	M	241
Sydney - Parramatta	60-64	Employed (full-time)	F	3017
Sydney - Parramatta	60-64	Employed (full-time)	M	5737
Sydney - Parramatta	60-64	Employed (part-time)	F	2023
Sydney - Parramatta	60-64	Employed (part-time)	M	1280
Sydney - Parramatta	65-69		F	38
Sydney - Parramatta	65-69		M	53
Sydney - Parramatta	65-69	Employed (away from work)	F	95
Sydney - Parramatta	65-69	Employed (away from work)	M	128
Sydney - Parramatta	65-69	Employed (full-time)	F	928
Sydney - Parramatta	65-69	Employed (full-time)	M	2057
Sydney - Parramatta	65-69	Employed (part-time)	F	1028
Sydney - Parramatta	65-69	Employed (part-time)	M	879
Sydney - Parramatta	70-74		F	16
Sydney - Parramatta	70-74		M	23
Sydney - Parramatta	70-74	Employed (away from work)	F	26
Sydney - Parramatta	70-74	Employed (away from work)	M	44
Sydney - Parramatta	70-74	Employed (full-time)	F	189
Sydney - Parramatta	70-74	Employed (full-time)	M	502
Sydney - Parramatta	70-74	Employed (part-time)	F	334
Sydney - Parramatta	70-74	Employed (part-time)	M	460
Sydney - Parramatta	75+		F	14
Sydney - Parramatta	75+		M	36
Sydney - Parramatta	75+	Employed (away from work)	F	8
Sydney - Parramatta	75+	Employed (away from work)	M	16
Sydney - Parramatta	75+	Employed (full-time)	F	37
Sydney - Parramatta	75+	Employed (full-time)	M	160
Sydney - Parramatta	75+	Employed (part-time)	F	122
Sydney - Parramatta	75+	Employed (part-time)	M	221
Sydney - Ryde	15-19		F	54
Sydney - Ryde	15-19		M	46
Sydney - Ryde	15-19	Employed (away from work)	F	76
Sydney - Ryde	15-19	Employed (away from work)	M	60
Sydney - Ryde	15-19	Employed (full-time)	F	184
Sydney - Ryde	15-19	Employed (full-time)	M	285
Sydney - Ryde	15-19	Employed (part-time)	F	1617
Sydney - Ryde	15-19	Employed (part-time)	M	1108
Sydney - Ryde	20-24		F	103
Sydney - Ryde	20-24		M	133
Sydney - Ryde	20-24	Employed (away from work)	F	118
Sydney - Ryde	20-24	Employed (away from work)	M	102
Sydney - Ryde	20-24	Employed (full-time)	F	1809
Sydney - Ryde	20-24	Employed (full-time)	M	1863
Sydney - Ryde	20-24	Employed (part-time)	F	2392
Sydney - Ryde	20-24	Employed (part-time)	M	1994
Sydney - Ryde	25-29		F	103
Sydney - Ryde	25-29		M	171
Sydney - Ryde	25-29	Employed (away from work)	F	194
Sydney - Ryde	25-29	Employed (away from work)	M	63
Sydney - Ryde	25-29	Employed (full-time)	F	3724
Sydney - Ryde	25-29	Employed (full-time)	M	4093
Sydney - Ryde	25-29	Employed (part-time)	F	1367
Sydney - Ryde	25-29	Employed (part-time)	M	1056
Sydney - Ryde	30-34		F	76
Sydney - Ryde	30-34		M	145
Sydney - Ryde	30-34	Employed (away from work)	F	442
Sydney - Ryde	30-34	Employed (away from work)	M	118
Sydney - Ryde	30-34	Employed (full-time)	F	4045
Sydney - Ryde	30-34	Employed (full-time)	M	5986
Sydney - Ryde	30-34	Employed (part-time)	F	1618
Sydney - Ryde	30-34	Employed (part-time)	M	742
Sydney - Ryde	35-39		F	63
Sydney - Ryde	35-39		M	120
Sydney - Ryde	35-39	Employed (away from work)	F	329
Sydney - Ryde	35-39	Employed (away from work)	M	98
Sydney - Ryde	35-39	Employed (full-time)	F	3384
Sydney - Ryde	35-39	Employed (full-time)	M	6408
Sydney - Ryde	35-39	Employed (part-time)	F	1911
Sydney - Ryde	35-39	Employed (part-time)	M	580
Sydney - Ryde	40-44		F	61
Sydney - Ryde	40-44		M	91
Sydney - Ryde	40-44	Employed (away from work)	F	139
Sydney - Ryde	40-44	Employed (away from work)	M	107
Sydney - Ryde	40-44	Employed (full-time)	F	3640
Sydney - Ryde	40-44	Employed (full-time)	M	6057
Sydney - Ryde	40-44	Employed (part-time)	F	1869
Sydney - Ryde	40-44	Employed (part-time)	M	552
Sydney - Ryde	45-49		F	59
Sydney - Ryde	45-49		M	98
Sydney - Ryde	45-49	Employed (away from work)	F	86
Sydney - Ryde	45-49	Employed (away from work)	M	66
Sydney - Ryde	45-49	Employed (full-time)	F	3388
Sydney - Ryde	45-49	Employed (full-time)	M	5262
Sydney - Ryde	45-49	Employed (part-time)	F	1865
Sydney - Ryde	45-49	Employed (part-time)	M	487
Sydney - Ryde	50-54		F	51
Sydney - Ryde	50-54		M	64
Sydney - Ryde	50-54	Employed (away from work)	F	86
Sydney - Ryde	50-54	Employed (away from work)	M	71
Sydney - Ryde	50-54	Employed (full-time)	F	2983
Sydney - Ryde	50-54	Employed (full-time)	M	4667
Sydney - Ryde	50-54	Employed (part-time)	F	1653
Sydney - Ryde	50-54	Employed (part-time)	M	539
Sydney - Ryde	55-59		F	57
Sydney - Ryde	55-59		M	63
Sydney - Ryde	55-59	Employed (away from work)	F	99
Sydney - Ryde	55-59	Employed (away from work)	M	82
Sydney - Ryde	55-59	Employed (full-time)	F	2359
Sydney - Ryde	55-59	Employed (full-time)	M	3407
Sydney - Ryde	55-59	Employed (part-time)	F	1507
Sydney - Ryde	55-59	Employed (part-time)	M	596
Sydney - Ryde	60-64		F	46
Sydney - Ryde	60-64		M	43
Sydney - Ryde	60-64	Employed (away from work)	F	78
Sydney - Ryde	60-64	Employed (away from work)	M	83
Sydney - Ryde	60-64	Employed (full-time)	F	1175
Sydney - Ryde	60-64	Employed (full-time)	M	1955
Sydney - Ryde	60-64	Employed (part-time)	F	1154
Sydney - Ryde	60-64	Employed (part-time)	M	589
Sydney - Ryde	65-69		F	16
Sydney - Ryde	65-69		M	14
Sydney - Ryde	65-69	Employed (away from work)	F	49
Sydney - Ryde	65-69	Employed (away from work)	M	39
Sydney - Ryde	65-69	Employed (full-time)	F	406
Sydney - Ryde	65-69	Employed (full-time)	M	729
Sydney - Ryde	65-69	Employed (part-time)	F	614
Sydney - Ryde	65-69	Employed (part-time)	M	480
Sydney - Ryde	70-74		F	7
Sydney - Ryde	70-74		M	9
Sydney - Ryde	70-74	Employed (away from work)	F	24
Sydney - Ryde	70-74	Employed (away from work)	M	16
Sydney - Ryde	70-74	Employed (full-time)	F	95
Sydney - Ryde	70-74	Employed (full-time)	M	202
Sydney - Ryde	70-74	Employed (part-time)	F	214
Sydney - Ryde	70-74	Employed (part-time)	M	228
Sydney - Ryde	75+		F	14
Sydney - Ryde	75+		M	15
Sydney - Ryde	75+	Employed (away from work)	F	6
Sydney - Ryde	75+	Employed (away from work)	M	9
Sydney - Ryde	75+	Employed (full-time)	F	21
Sydney - Ryde	75+	Employed (full-time)	M	67
Sydney - Ryde	75+	Employed (part-time)	F	115
Sydney - Ryde	75+	Employed (part-time)	M	179
Sydney - South West	15-19		F	105
Sydney - South West	15-19		M	109
Sydney - South West	15-19	Employed (away from work)	F	130
Sydney - South West	15-19	Employed (away from work)	M	107
Sydney - South West	15-19	Employed (full-time)	F	458
Sydney - South West	15-19	Employed (full-time)	M	983
Sydney - South West	15-19	Employed (part-time)	F	2612
Sydney - South West	15-19	Employed (part-time)	M	1877
Sydney - South West	20-24		F	179
Sydney - South West	20-24		M	253
Sydney - South West	20-24	Employed (away from work)	F	144
Sydney - South West	20-24	Employed (away from work)	M	122
Sydney - South West	20-24	Employed (full-time)	F	2632
Sydney - South West	20-24	Employed (full-time)	M	3816
Sydney - South West	20-24	Employed (part-time)	F	2901
Sydney - South West	20-24	Employed (part-time)	M	2385
Sydney - South West	25-29		F	154
Sydney - South West	25-29		M	265
Sydney - South West	25-29	Employed (away from work)	F	274
Sydney - South West	25-29	Employed (away from work)	M	129
Sydney - South West	25-29	Employed (full-time)	F	4114
Sydney - South West	25-29	Employed (full-time)	M	5820
Sydney - South West	25-29	Employed (part-time)	F	1820
Sydney - South West	25-29	Employed (part-time)	M	1356
Sydney - South West	30-34		F	129
Sydney - South West	30-34		M	236
Sydney - South West	30-34	Employed (away from work)	F	487
Sydney - South West	30-34	Employed (away from work)	M	114
Sydney - South West	30-34	Employed (full-time)	F	3336
Sydney - South West	30-34	Employed (full-time)	M	6444
Sydney - South West	30-34	Employed (part-time)	F	2453
Sydney - South West	30-34	Employed (part-time)	M	1077
Sydney - South West	35-39		F	119
Sydney - South West	35-39		M	198
Sydney - South West	35-39	Employed (away from work)	F	238
Sydney - South West	35-39	Employed (away from work)	M	119
Sydney - South West	35-39	Employed (full-time)	F	3031
Sydney - South West	35-39	Employed (full-time)	M	5994
Sydney - South West	35-39	Employed (part-time)	F	2688
Sydney - South West	35-39	Employed (part-time)	M	952
Sydney - South West	40-44		F	139
Sydney - South West	40-44		M	185
Sydney - South West	40-44	Employed (away from work)	F	126
Sydney - South West	40-44	Employed (away from work)	M	120
Sydney - South West	40-44	Employed (full-time)	F	3632
Sydney - South West	40-44	Employed (full-time)	M	6082
Sydney - South West	40-44	Employed (part-time)	F	2999
Sydney - South West	40-44	Employed (part-time)	M	1024
Sydney - South West	45-49		F	121
Sydney - South West	45-49		M	192
Sydney - South West	45-49	Employed (away from work)	F	105
Sydney - South West	45-49	Employed (away from work)	M	100
Sydney - South West	45-49	Employed (full-time)	F	3748
Sydney - South West	45-49	Employed (full-time)	M	5945
Sydney - South West	45-49	Employed (part-time)	F	2584
Sydney - South West	45-49	Employed (part-time)	M	1089
Sydney - South West	50-54		F	123
Sydney - South West	50-54		M	200
Sydney - South West	50-54	Employed (away from work)	F	146
Sydney - South West	50-54	Employed (away from work)	M	133
Sydney - South West	50-54	Employed (full-time)	F	3511
Sydney - South West	50-54	Employed (full-time)	M	5771
Sydney - South West	50-54	Employed (part-time)	F	2347
Sydney - South West	50-54	Employed (part-time)	M	1019
Sydney - South West	55-59		F	94
Sydney - South West	55-59		M	138
Sydney - South West	55-59	Employed (away from work)	F	146
Sydney - South West	55-59	Employed (away from work)	M	130
Sydney - South West	55-59	Employed (full-time)	F	2840
Sydney - South West	55-59	Employed (full-time)	M	5051
Sydney - South West	55-59	Employed (part-time)	F	2018
Sydney - South West	55-59	Employed (part-time)	M	959
Sydney - South West	60-64		F	65
Sydney - South West	60-64		M	95
Sydney - South West	60-64	Employed (away from work)	F	97
Sydney - South West	60-64	Employed (away from work)	M	107
Sydney - South West	60-64	Employed (full-time)	F	1476
Sydney - South West	60-64	Employed (full-time)	M	3048
Sydney - South West	60-64	Employed (part-time)	F	1323
Sydney - South West	60-64	Employed (part-time)	M	870
Sydney - South West	65-69		F	28
Sydney - South West	65-69		M	47
Sydney - South West	65-69	Employed (away from work)	F	46
Sydney - South West	65-69	Employed (away from work)	M	65
Sydney - South West	65-69	Employed (full-time)	F	443
Sydney - South West	65-69	Employed (full-time)	M	1168
Sydney - South West	65-69	Employed (part-time)	F	582
Sydney - South West	65-69	Employed (part-time)	M	571
Sydney - South West	70-74		F	6
Sydney - South West	70-74		M	15
Sydney - South West	70-74	Employed (away from work)	F	19
Sydney - South West	70-74	Employed (away from work)	M	16
Sydney - South West	70-74	Employed (full-time)	F	84
Sydney - South West	70-74	Employed (full-time)	M	270
Sydney - South West	70-74	Employed (part-time)	F	173
Sydney - South West	70-74	Employed (part-time)	M	261
Sydney - South West	75+		F	20
Sydney - South West	75+		M	13
Sydney - South West	75+	Employed (away from work)	F	14
Sydney - South West	75+	Employed (away from work)	M	11
Sydney - South West	75+	Employed (full-time)	F	23
Sydney - South West	75+	Employed (full-time)	M	115
Sydney - South West	75+	Employed (part-time)	F	65
Sydney - South West	75+	Employed (part-time)	M	141
Sydney - Sutherland	15-19		F	49
Sydney - Sutherland	15-19		M	40
Sydney - Sutherland	15-19	Employed (away from work)	F	98
Sydney - Sutherland	15-19	Employed (away from work)	M	100
Sydney - Sutherland	15-19	Employed (full-time)	F	293
Sydney - Sutherland	15-19	Employed (full-time)	M	547
Sydney - Sutherland	15-19	Employed (part-time)	F	2571
Sydney - Sutherland	15-19	Employed (part-time)	M	1746
Sydney - Sutherland	20-24		F	66
Sydney - Sutherland	20-24		M	75
Sydney - Sutherland	20-24	Employed (away from work)	F	113
Sydney - Sutherland	20-24	Employed (away from work)	M	65
Sydney - Sutherland	20-24	Employed (full-time)	F	1461
Sydney - Sutherland	20-24	Employed (full-time)	M	1743
Sydney - Sutherland	20-24	Employed (part-time)	F	2107
Sydney - Sutherland	20-24	Employed (part-time)	M	1633
Sydney - Sutherland	25-29		F	69
Sydney - Sutherland	25-29		M	66
Sydney - Sutherland	25-29	Employed (away from work)	F	138
Sydney - Sutherland	25-29	Employed (away from work)	M	63
Sydney - Sutherland	25-29	Employed (full-time)	F	1908
Sydney - Sutherland	25-29	Employed (full-time)	M	2534
Sydney - Sutherland	25-29	Employed (part-time)	F	1132
Sydney - Sutherland	25-29	Employed (part-time)	M	699
Sydney - Sutherland	30-34		F	61
Sydney - Sutherland	30-34		M	69
Sydney - Sutherland	30-34	Employed (away from work)	F	207
Sydney - Sutherland	30-34	Employed (away from work)	M	60
Sydney - Sutherland	30-34	Employed (full-time)	F	1347
Sydney - Sutherland	30-34	Employed (full-time)	M	2590
Sydney - Sutherland	30-34	Employed (part-time)	F	1471
Sydney - Sutherland	30-34	Employed (part-time)	M	464
Sydney - Sutherland	35-39		F	48
Sydney - Sutherland	35-39		M	63
Sydney - Sutherland	35-39	Employed (away from work)	F	147
Sydney - Sutherland	35-39	Employed (away from work)	M	44
Sydney - Sutherland	35-39	Employed (full-time)	F	1201
Sydney - Sutherland	35-39	Employed (full-time)	M	2631
Sydney - Sutherland	35-39	Employed (part-time)	F	1887
Sydney - Sutherland	35-39	Employed (part-time)	M	348
Sydney - Sutherland	40-44		F	45
Sydney - Sutherland	40-44		M	57
Sydney - Sutherland	40-44	Employed (away from work)	F	72
Sydney - Sutherland	40-44	Employed (away from work)	M	43
Sydney - Sutherland	40-44	Employed (full-time)	F	1573
Sydney - Sutherland	40-44	Employed (full-time)	M	2633
Sydney - Sutherland	40-44	Employed (part-time)	F	2222
Sydney - Sutherland	40-44	Employed (part-time)	M	370
Sydney - Sutherland	45-49		F	42
Sydney - Sutherland	45-49		M	64
Sydney - Sutherland	45-49	Employed (away from work)	F	65
Sydney - Sutherland	45-49	Employed (away from work)	M	54
Sydney - Sutherland	45-49	Employed (full-time)	F	1817
Sydney - Sutherland	45-49	Employed (full-time)	M	2538
Sydney - Sutherland	45-49	Employed (part-time)	F	2019
Sydney - Sutherland	45-49	Employed (part-time)	M	356
Sydney - Sutherland	50-54		F	50
Sydney - Sutherland	50-54		M	62
Sydney - Sutherland	50-54	Employed (away from work)	F	76
Sydney - Sutherland	50-54	Employed (away from work)	M	53
Sydney - Sutherland	50-54	Employed (full-time)	F	1731
Sydney - Sutherland	50-54	Employed (full-time)	M	2473
Sydney - Sutherland	50-54	Employed (part-time)	F	1865
Sydney - Sutherland	50-54	Employed (part-time)	M	451
Sydney - Sutherland	55-59		F	37
Sydney - Sutherland	55-59		M	38
Sydney - Sutherland	55-59	Employed (away from work)	F	116
Sydney - Sutherland	55-59	Employed (away from work)	M	76
Sydney - Sutherland	55-59	Employed (full-time)	F	1512
Sydney - Sutherland	55-59	Employed (full-time)	M	2182
Sydney - Sutherland	55-59	Employed (part-time)	F	1762
Sydney - Sutherland	55-59	Employed (part-time)	M	503
Sydney - Sutherland	60-64		F	14
Sydney - Sutherland	60-64		M	28
Sydney - Sutherland	60-64	Employed (away from work)	F	101
Sydney - Sutherland	60-64	Employed (away from work)	M	66
Sydney - Sutherland	60-64	Employed (full-time)	F	755
Sydney - Sutherland	60-64	Employed (full-time)	M	1342
Sydney - Sutherland	60-64	Employed (part-time)	F	1265
Sydney - Sutherland	60-64	Employed (part-time)	M	638
Sydney - Sutherland	65-69		F	13
Sydney - Sutherland	65-69		M	12
Sydney - Sutherland	65-69	Employed (away from work)	F	47
Sydney - Sutherland	65-69	Employed (away from work)	M	34
Sydney - Sutherland	65-69	Employed (full-time)	F	225
Sydney - Sutherland	65-69	Employed (full-time)	M	584
Sydney - Sutherland	65-69	Employed (part-time)	F	650
Sydney - Sutherland	65-69	Employed (part-time)	M	527
Sydney - Sutherland	70-74		F	3
Sydney - Sutherland	70-74		M	9
Sydney - Sutherland	70-74	Employed (away from work)	F	17
Sydney - Sutherland	70-74	Employed (away from work)	M	14
Sydney - Sutherland	70-74	Employed (full-time)	F	49
Sydney - Sutherland	70-74	Employed (full-time)	M	150
Sydney - Sutherland	70-74	Employed (part-time)	F	246
Sydney - Sutherland	70-74	Employed (part-time)	M	307
Sydney - Sutherland	75+		F	7
Sydney - Sutherland	75+		M	10
Sydney - Sutherland	75+	Employed (away from work)	F	7
Sydney - Sutherland	75+	Employed (away from work)	M	17
Sydney - Sutherland	75+	Employed (full-time)	F	20
Sydney - Sutherland	75+	Employed (full-time)	M	60
Sydney - Sutherland	75+	Employed (part-time)	F	79
Sydney - Sutherland	75+	Employed (part-time)	M	154
Migratory - Offshore - Shipping (NSW)	20-24	Employed (full-time)	M	3
Migratory - Offshore - Shipping (NSW)	25-29	Employed (full-time)	M	12
Migratory - Offshore - Shipping (NSW)	30-34	Employed (full-time)	M	9
Migratory - Offshore - Shipping (NSW)	35-39	Employed (full-time)	M	3
Migratory - Offshore - Shipping (NSW)	40-44	Employed (full-time)	M	10
Migratory - Offshore - Shipping (NSW)	45-49	Employed (away from work)	M	3
Migratory - Offshore - Shipping (NSW)	45-49	Employed (full-time)	M	3
Migratory - Offshore - Shipping (NSW)	45-49	Employed (part-time)	M	3
Migratory - Offshore - Shipping (NSW)	50-54	Employed (away from work)	M	3
Migratory - Offshore - Shipping (NSW)	50-54	Employed (full-time)	M	9
Migratory - Offshore - Shipping (NSW)	50-54	Employed (part-time)	M	4
Migratory - Offshore - Shipping (NSW)	55-59	Employed (away from work)	M	3
Migratory - Offshore - Shipping (NSW)	55-59	Employed (full-time)	M	3
Migratory - Offshore - Shipping (NSW)	60-64	Employed (full-time)	M	3
Migratory - Offshore - Shipping (NSW)	70-74	Employed (part-time)	M	3
No usual address (NSW)	15-19		F	101
No usual address (NSW)	15-19		M	159
No usual address (NSW)	15-19	Employed (away from work)	F	71
No usual address (NSW)	15-19	Employed (away from work)	M	165
No usual address (NSW)	15-19	Employed (full-time)	F	133
No usual address (NSW)	15-19	Employed (full-time)	M	2926
No usual address (NSW)	15-19	Employed (part-time)	F	900
No usual address (NSW)	15-19	Employed (part-time)	M	1748
No usual address (NSW)	20-24		F	124
No usual address (NSW)	20-24		M	376
No usual address (NSW)	20-24	Employed (away from work)	F	191
No usual address (NSW)	20-24	Employed (away from work)	M	366
No usual address (NSW)	20-24	Employed (full-time)	F	770
No usual address (NSW)	20-24	Employed (full-time)	M	7177
No usual address (NSW)	20-24	Employed (part-time)	F	1793
No usual address (NSW)	20-24	Employed (part-time)	M	2966
No usual address (NSW)	25-29		F	114
No usual address (NSW)	25-29		M	319
No usual address (NSW)	25-29	Employed (away from work)	F	243
No usual address (NSW)	25-29	Employed (away from work)	M	339
No usual address (NSW)	25-29	Employed (full-time)	F	1186
No usual address (NSW)	25-29	Employed (full-time)	M	8406
No usual address (NSW)	25-29	Employed (part-time)	F	1587
No usual address (NSW)	25-29	Employed (part-time)	M	2602
